country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,IRN,2021,894298,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
IRN,IRN,2022,1064215,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
IRN,IRN,2023,1089827,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
IRN,IRN,2024,1077839,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
ITA,ITA,2019,915291,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
ITA,ITA,2021,797243,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
ITA,ITA,2022,798423,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
ITA,ITA,2023,873442,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
ITA,ITA,2024,591067,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
KOR,KOR,2019,3950614,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
KOR,KOR,2021,3462404,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
KOR,KOR,2022,3757049,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
KOR,KOR,2023,4243597,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
KOR,KOR,2024,4127252,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
RUS,RUS,2019,1720487,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
RUS,RUS,2021,1567007,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
RUS,RUS,2022,609082,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
RUS,RUS,2023,729680,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
RUS,RUS,2024,982665,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
TUR,TUR,2019,1461244,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
TUR,TUR,2021,1276140,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
TUR,TUR,2022,1352648,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
TUR,TUR,2023,1468393,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
TUR,TUR,2024,1365296,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
USA,USA,2019,10892884,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
USA,USA,2021,9157205,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
USA,USA,2022,10052958,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
USA,USA,2023,10639140,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
USA,USA,2024,10562188,vehicles,industry__motor_vehicle_production,Industry motor vehicle production,oica/By-country-region-2024,
