country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
RUS,RUS,2022,51586000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2022,
TUR,TUR,2012,8613.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2016,
TUR,TUR,2013,9180.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2016,
TUR,TUR,2014,9364000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2017-18,
TUR,TUR,2015,10184000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2019,
TUR,TUR,2016,10304000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2019,
TUR,TUR,2017,10589000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2020-21,
TUR,TUR,2018,10536000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2022,
TUR,TUR,2019,9869000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2022,
TUR,TUR,2020,9971000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2022,
TUR,TUR,2021,10449000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2022,
TUR,TUR,2022,9067000.0,metric tons,mining__pig_iron_production,Pig iron production,usgs-minerals-yearbook/MYB3-2022,
