chart_id,title,category,primary_source,alt_sources,underlying_codes,status,extends_chart_id,time_range,notes
pahlavi__monetary_survey_1963_70,"Consolidated Banking-System Balance Sheet, Year-End Stock Levels (FY1963/64-1969/70)",Financial Sector (Monetary),pahlavi-era-primary-extraction,,pahlavi_government_finance_series/monetary_survey_1963_70.csv|wb1971-table6.1-monetary-survey,new,,FY1963/64-1969/70,"Full consolidated banking-system balance sheet (foreign assets net, claims on public/ private sector, money supply, time & savings deposits, SDR allocation, capital accounts) at year-end STOCK levels -- far more granular than WDI's single FM.LBL.BMNY broad-money aggregate for the same 1960-2016 window. Level-series counterpart to the flow-series files above; do NOT mix the two families on one chart without labeling (per README)."
pahlavi__money_quasi_money_changes_1965_71,"Money & Quasi-Money Component Changes, Year-over-Year Flows (FY1964/65-1970/71)",Financial Sector (Monetary),pahlavi-era-primary-extraction,,pahlavi_government_finance_series/money_quasi_money_changes_1965_71.csv|wb1971-table6.2-changes-money-quasi-money,new,,FY1964/65-1970/71 projection + 2 first-half-year figures,"Earlier (1971-vintage) sibling of pahlavi__monetary_aggregates_movements_1963_73 -- same flow concept, overlapping years 1965-1971, values are close but distinct report vintages per README ('never merged into one winning number'). Money-supply flow detail, not tracked by WDI at this granularity regardless of time overlap."
pahlavi__money_supply_changes_1957_59,"Money Supply & Claims Composition, Semi-Annual Changes (1957-1959)",Financial Sector (Monetary),pahlavi-era-primary-extraction,,pahlavi_government_finance_series/money_supply_changes_1957_59.csv|wb1960-table8-changes-in-money-supply,new,,"June/Dec snapshots, 1957-1959","Money-supply composition detail (claims on government, official entities, and private sector split Bank Melli vs. deposit banks; both period-over-period and June-on-June changes) -- classified new per the task brief's money-supply-detail example, though worth flagging that this 1957-1959 window also slightly PREDATES WDI's Iran FM.LBL.BMNY broad-money series start (1960), so it has a minor extends-like character too; not given extends status because the file's real content (claims/composition breakdown) has no counterpart in WDI at any year, not just the 2-3 pre-1960 years."
pahlavi__ordinary_budget_expenditure_1962_72,Ordinary (Current) Budget Expenditure by Category (FY1962/63-1971/72),Government Finance,pahlavi-era-primary-extraction,,pahlavi_government_finance_series/ordinary_budget_expenditure_1962_72.csv|wb1971-table5.1-ordinary-budget-expenditure,extends,wdi__GC.XPN.TOTL,FY1962/63-1971/72 (incl. estimate/draft columns),"Fills the pre-1972 gap in WDI's Iran GC.XPN.TOTL coverage, ending exactly at WDI's own start year. CURRENT/ordinary-budget expenditure only (Defense & Security, General Services, Social & Economic Services, Interest Payments) -- narrower scope than pahlavi__central_govt_operations_summary_1962_73's Current+Capital split for the same overlapping years (1962-1972); the two are not directly comparable without accounting for that scope difference, per README."
majlis__national_budget_totals_by_fiscal_year,Whole-Country Enacted Budget Law Totals: Revenue & Expenditure (FY1341-1370),Government Finance,majlis-historical-budget-laws,,majlis_budget_law_series/national_budget_totals_by_fiscal_year.csv,extends,wdi__GC.XPN.TOTL,"FY1341-1370 (1963-1992 Western fiscal-year-end; 16 discontinuous fiscal years, 21 with any figure)","Jointly extends wdi__GC.XPN.TOTL (expenditure_rials column, primary) and wdi__GC.REV.XGRT (revenue_rials column, co-extended -- both figures appear together in every row since Iran budget law traditionally sets revenue=expenditure by design pre-FY1355, see README). IMPORTANT CONCEPT CAVEAT: this is ENACTED-LAW (ex-ante) figures from the Majlis's own gazetted text, NOT audited outturns -- WDI's GC.* series and this project's own pahlavi_government_finance_series/ (World-Bank-sourced, 1962/63-1971/72) are outturn/actuals-based. The 1963-1972 span in this file OVERLAPS pahlavi_government_finance_series's government_revenue_summary_1962_72.csv and ordinary_budget_expenditure_1962_72.csv, but per majlis_budget_law_series/README.md ('this folder does not yet reconcile against pahlavi_government_finance_series'), NO cross-check between law-vs-actual figures has been performed -- flagging as an open reconciliation item, not resolved here. Also carries FY1358's law-vs-component-sum gap (22.86bn rial), FY1368/FY1370's component-sum-exceeds-total gaps (451bn / 1.24tn rial), and FY1344's deficit-consistency mismatch -- all preserved exactly as printed per README, never resolved to one number."
majlis__ministry_level_appropriations_1301,"Pre-Consolidated Ministry-Level Budget Appropriations (FY1301, Public Works/Justice/Foreign Affairs)",Government Finance,majlis-historical-budget-laws,,majlis_budget_law_series/ministry_level_appropriations_1301.csv,extends,wdi__GC.XPN.TOTL,FY1301 (1922/23),"Earliest government-expenditure data point in this database's government-finance collection (1922/23, 50 years before WDI's Iran GC.* coverage begins) -- but flagged as NOT directly comparable in magnitude to any later Rial-denominated series: FY1301 figures are in TOMANS (Iran's currency until the 1932 conversion, 1 toman = 10 rials), transcribed in original denomination with no retroactive conversion applied. Also carries the README's documented raw-filename mislabeling: the 'foreign-ministry' and 'public-works-ministry' raw HTML filenames are SWAPPED relative to actual body-text content -- this processed CSV uses the CORRECT ministry attribution, raw files left untouched per bookkeeping policy."
majlis__supplementary_budget_additions,"Mid-Year Supplementary Budget Additions (FY1357, 1358, 1369)",Government Finance,majlis-historical-budget-laws,,majlis_budget_law_series/supplementary_budget_additions.csv,new,,"FY1357/1358/1369 (1979, 1980, 1991)","Mid-year top-up (متمم) appropriation DELTAS, not annual totals -- a structurally different concept from every level/aggregate series in this database, so classified new rather than as an extension of the expenditure-level charts despite covering years (1979/1980/1991) that fall inside WDI's own Iran GC.* window (1972-2009). For FY1357 and FY1369, this is the ONLY primary-source budget figure available at all in this collection (the main annual law was not located) -- must not be presented as a full-year budget total on any chart."
majlis__forex_budget_law_1364,War-Economy Foreign-Exchange Allocation Ceiling Law (FY1364),Government Finance,majlis-historical-budget-laws,,majlis_budget_law_series/forex_budget_law_1364.csv,new,,FY1364 (1985/86),"USD 15 billion maximum foreign-currency allocation ceiling for the fiscal year (Iran-Iraq war FX rationing law) -- a distinct policy-instrument figure with no analog anywhere else in this database (not comparable to WDI's exchange-rate or reserves indicators, which measure market outcomes, not a legislated allocation ceiling). Single data point, one fiscal year only; the general RIAL-denominated FY1364 national budget law was not located in this collection (confirmed gap, see README) so this is a narrower, separate law, not a stand-in for the missing main budget."
cbi__monetary_banking_aggregates_1379_1401,"Liquidity (M2), Monetary Base & Inflation, CBI Annual Review Aggregates (FY1379-1401)",Financial Sector (Monetary),cbi-iran-annual-review,wdi,cbi_annual_review_series/monetary_banking_aggregates_1379_1401.csv,extends,wdi__FM.LBL.BMNY,FY1379-1401 (2000/01-2022/23),"Primary driver of extends status: the Liquidity(M2) level+growth columns (23/23 years, full coverage) extend PAST WDI's Iran FM.LBL.BMNY cutoff (2016) through FY1401 (2022/23) -- 6-7 additional years no WDI chart reaches for Iran. For the OVERLAPPING years (2001-2016) this is an independent CBI-sourced alt vintage of the same broad-money concept, not previously cross-checked against WDI's own FM.LBL.BMNY figures for those years (flagging as an open reconciliation item, not performed here). Monetary base column (19/23 growth-rate years, 5/23 level years) has NO direct WDI Iran analog at any year -- a genuinely new sub-component bundled into this same row rather than split out, given its partial/secondary coverage. CPI/inflation column (6/23 years) is REDUNDANT with WDI's already-FULL Iran FP.CPI.TOTL.ZG coverage (1960-2025, no gap) -- explicitly NOT counted as an extension, included in this row only for completeness/traceability. Also carries README's documented FY1396 raw-filename Western-year mislabeling and the FY1383 inter-report revision example (both flagged, neither resolved to one number)."
gfdd__gfdd_di_01,Private Credit by Deposit Money Banks to GDP (World Bank GFDD),Financial Sector (Monetary),worldbank-gfdd-via-fred,wdi,iran_banking_history_series/worldbank_gfdd_banking_depth_1960_2016.csv|GFDD.DI.01,new,,1961-2016,"Closest WDI analog is wdi__FD.AST.PRVT.GD (Domestic credit to private sector by banks, % of GDP), which covers the identical 1961-2016 Iran window -- so this does NOT extend WDI's time range, it is an independently-sourced (GFDD via FRED, not WDI's own bulk file) alt vintage of a near-identical concept. README confirms GFDD.* codes do not appear anywhere in macro_wdi.csv. Flagging the conceptual overlap for a future reconciliation pass rather than merging -- classified new per this project's policy of not silently resolving alt-source overlaps. (closest existing chart_id: wdi__FD.AST.PRVT.GD)"
gfdd__gfdd_di_04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets (World Bank GFDD),Financial Sector (Monetary),worldbank-gfdd-via-fred,,iran_banking_history_series/worldbank_gfdd_banking_depth_1960_2016.csv|GFDD.DI.04,new,,1961-2016,"No WDI Iran analog found for this specific structural ratio (deposit-money-bank share of total banking-system assets) -- genuinely new content, not just a new source for an existing concept."
gfdd__gfdd_di_05,Liquid Liabilities to GDP (World Bank GFDD),Financial Sector (Monetary),worldbank-gfdd-via-fred,wdi,iran_banking_history_series/worldbank_gfdd_banking_depth_1960_2016.csv|GFDD.DI.05,new,,1960-2016,"Conceptually close to wdi__FM.LBL.BMNY.GD (Broad money, % of GDP) -- 'liquid liabilities' is the standard IFS/GFDD term for the same M2/M3 broad-money concept WDI calls broad money. Identical 1960-2016 Iran window as WDI, so not a time extension -- an alt-source vintage of the same underlying aggregate, flagged for future reconciliation, not merged. (closest existing chart_id: wdi__FM.LBL.BMNY.GD)"
gfdd__gfdd_di_06,Central Bank Assets to GDP (World Bank GFDD),Financial Sector (Monetary),worldbank-gfdd-via-fred,,iran_banking_history_series/worldbank_gfdd_banking_depth_1960_2016.csv|GFDD.DI.06,new,,1960-2016,"No WDI Iran analog found (WDI's FM.AST.* codes are net domestic credit / net foreign assets in current LCU levels, not a central-bank-assets-to-GDP ratio) -- genuinely new content."
gfdd__gfdd_oi_02,Bank Deposits to GDP (World Bank GFDD),Financial Sector (Monetary),worldbank-gfdd-via-fred,,iran_banking_history_series/worldbank_gfdd_banking_depth_1960_2016.csv|GFDD.OI.02,new,,1961-2016,"No WDI Iran indicator for bank-deposits-to-GDP found -- genuinely new content, complements the deposit-composition detail in pahlavi__bank_deposits_private_sector_1963_70 (different era, different granularity: aggregate/GDP-ratio here vs. sight/saving/time composition there)."
gfdd__gfdd_oi_07,Liquid Liabilities (Broad Money) (World Bank GFDD),Financial Sector (Monetary),worldbank-gfdd-via-fred,wdi,iran_banking_history_series/worldbank_gfdd_banking_depth_1960_2016.csv|GFDD.OI.07,new,,1960-2016,"Level-form counterpart to GFDD.DI.05 above; conceptually close to wdi__FM.LBL.BMNY (Broad money, current LCU) -- same 1960-2016 Iran window as WDI, so an alt-source vintage rather than a time extension. Check currency/unit basis (GFDD/FRED extract vs. WDI's own LCU series) before treating as directly comparable -- not verified equal in this pass. (closest existing chart_id: wdi__FM.LBL.BMNY)"
gfdd__gfdd_si_04,Bank Credit to Bank Deposits (World Bank GFDD),Financial Sector (Monetary),worldbank-gfdd-via-fred,,iran_banking_history_series/worldbank_gfdd_banking_depth_1960_2016.csv|GFDD.SI.04,new,,1961-2016,"No WDI Iran analog -- genuinely new content, a banking-sector liquidity/leverage ratio not tracked elsewhere in this database."
banking_hist__branch_network_timeseries_1919_2016,Bank & Branch Network Counts (1919-2016),Financial Sector (Banking Access),iran-banking-history,,iran_banking_history_series/branch_network_timeseries_1919_2016.csv,extends,wdi__FB.CBK.BRCH,"1919-2016 (9 sparse anchor points: 1919, 1940, 1954, 1977, 1978, 1982, 2004, 2005, 2016)","WDI's Iran commercial-bank-branches series (FB.CBK.BRCH.P5) only covers 2004-2018 -- this table reaches back to 1919, 85 years earlier. UNIT-BASIS CAVEAT: this file reports raw bank/branch COUNTS and branches-per-MILLION-population, not WDI's branches-per-100,000-adults ratio -- not a drop-in splice, needs a unit-basis reconciliation before combining on one chart, not attempted here. SPARSE, not continuous (9 points across 97 years) -- do not interpolate between points without labeling gaps. Brackets a real discontinuity, not a data gap: the 1977->1982 span captures the 1979 bank-nationalization shock (36 banks/8,275 branches -> 9 banks/6,581 branches) -- see banking_hist__nationalization_1979_events for the paired event log. Source (Encyclopaedia Iranica) itself flags a confirmed digitization gap for 6 referenced-but-never-digitized data tables (Tables 25-30) -- a genuine source-side gap per README, not a search failure."
banking_hist__nationalization_1979_events,1979 Bank Nationalization & Consolidation Event Log,Financial Sector (Banking Access),iran-banking-history,,iran_banking_history_series/nationalization_1979_consolidation_events.csv,new,,1979-1984 (16-row event log),"Event log (nationalization decree, 5-bank consolidation into Ma'dan-va-San'at/Maskan/Keshavarzi/Tejarat/Mellat, which banks stayed unmerged, the sole non-nationalized bank Bank Iran-o-Rus, the 1983-84 Islamic-banking law) -- not a numeric time series, no existing chart_id concept applies. Preserves an unresolved date discrepancy (28 May 1979 decree per Encyclopaedia Iranica vs. 8-9 June 1979 takeover per Western press archives) exactly as found, per this project's never-pick-a-winner policy for disagreeing sources -- flagged again here, not resolved."
banking_hist__private_bank_reentry_2000_2025,Post-Privatization Private Bank Founding/Licensing Timeline (2000-2025),Financial Sector (Banking Access),iran-banking-history,,iran_banking_history_series/private_bank_reentry_2000_2025.csv,new,,2000-2025 (13 named banks + 2 summary rows for unidentified cohorts),"Entity-level founding/licensing-date log for Iran's post-2000 private banking wave, ending with Ayandeh Bank's 2025 CBI-ordered dissolution/merger into Bank Melli -- not a numeric time series, no existing chart_id concept applies (WDI's banking-access indicators are aggregate ratios, not named-entity timelines). Two rows are explicit summary placeholders for unidentified bank cohorts ('seven unspecified banks' 2001-11, 'eight unspecified banks' 2011) -- confirmed real gaps (source states the fact but not individual names), flagged as an open lead for a future continuation pass, not fabricated, per README."
