Downloaded from wid.world on 12-07-2026 at 18:24:21
Country;Year;Percentile;Variable;Value;DataQuality
PT;1707;p90p100;sptinc992j;;
PT;1707;p99p100;shweal999j;;
PT;1707;p0p100;anninc992i;;
PT;1707;p99p100;shweal992j;;
PT;1707;p90p100;shweal992j;;
PT;1707;p90p100;shweal999j;;
PT;1707;p0p100;anninc999i;;
PT;1707;p90p100;sptinc999j;;
PT;1707;p99p100;sptinc992j;;
PT;1708;p99p100;sptinc999j;;
PT;1708;p90p100;sptinc992j;;
PT;1708;p99p100;shweal999j;;
PT;1708;p0p100;anninc992i;;
PT;1708;p99p100;shweal992j;;
PT;1708;p90p100;shweal992j;;
PT;1708;p90p100;shweal999j;;
PT;1708;p0p100;anninc999i;;
PT;1708;p90p100;sptinc999j;;
PT;1708;p99p100;sptinc992j;;
PT;1709;p99p100;sptinc999j;;
PT;1709;p90p100;sptinc992j;;
PT;1709;p99p100;shweal999j;;
PT;1709;p0p100;anninc992i;;
PT;1709;p99p100;shweal992j;;
PT;1709;p90p100;shweal992j;;
PT;1709;p90p100;shweal999j;;
PT;1709;p0p100;anninc999i;;
PT;1709;p90p100;sptinc999j;;
PT;1709;p99p100;sptinc992j;;
PT;1710;p99p100;sptinc999j;;
PT;1710;p90p100;sptinc992j;;
PT;1710;p99p100;shweal999j;;
PT;1710;p0p100;anninc992i;;
PT;1710;p99p100;shweal992j;;
PT;1710;p90p100;shweal992j;;
PT;1710;p90p100;shweal999j;;
PT;1710;p0p100;anninc999i;;
PT;1710;p90p100;sptinc999j;;
PT;1710;p99p100;sptinc992j;;
PT;1711;p99p100;sptinc999j;;
PT;1711;p90p100;sptinc992j;;
PT;1711;p99p100;shweal999j;;
PT;1711;p0p100;anninc992i;;
PT;1711;p99p100;shweal992j;;
PT;1711;p90p100;shweal992j;;
PT;1711;p90p100;shweal999j;;
PT;1711;p0p100;anninc999i;;
PT;1711;p90p100;sptinc999j;;
PT;1711;p99p100;sptinc992j;;
PT;1712;p99p100;sptinc999j;;
PT;1712;p90p100;sptinc992j;;
PT;1712;p99p100;shweal999j;;
PT;1712;p0p100;anninc992i;;
PT;1712;p99p100;shweal992j;;
PT;1712;p90p100;shweal992j;;
PT;1712;p90p100;shweal999j;;
PT;1712;p0p100;anninc999i;;
PT;1712;p90p100;sptinc999j;;
PT;1712;p99p100;sptinc992j;;
PT;1713;p99p100;sptinc999j;;
PT;1713;p90p100;sptinc992j;;
PT;1713;p99p100;shweal999j;;
PT;1713;p0p100;anninc992i;;
PT;1713;p99p100;shweal992j;;
PT;1713;p90p100;shweal992j;;
PT;1713;p90p100;shweal999j;;
PT;1713;p0p100;anninc999i;;
PT;1713;p90p100;sptinc999j;;
PT;1713;p99p100;sptinc992j;;
PT;1714;p99p100;sptinc999j;;
PT;1714;p90p100;sptinc992j;;
PT;1714;p99p100;shweal999j;;
PT;1714;p0p100;anninc992i;;
PT;1714;p99p100;shweal992j;;
PT;1714;p90p100;shweal992j;;
PT;1714;p90p100;shweal999j;;
PT;1714;p0p100;anninc999i;;
PT;1714;p90p100;sptinc999j;;
PT;1714;p99p100;sptinc992j;;
PT;1715;p99p100;sptinc999j;;
PT;1715;p90p100;sptinc992j;;
PT;1715;p99p100;shweal999j;;
PT;1715;p0p100;anninc992i;;
PT;1715;p99p100;shweal992j;;
PT;1715;p90p100;shweal992j;;
PT;1715;p90p100;shweal999j;;
PT;1715;p0p100;anninc999i;;
PT;1715;p90p100;sptinc999j;;
PT;1715;p99p100;sptinc992j;;
PT;1716;p99p100;sptinc999j;;
PT;1716;p90p100;sptinc992j;;
PT;1716;p99p100;shweal999j;;
PT;1716;p0p100;anninc992i;;
PT;1716;p99p100;shweal992j;;
PT;1716;p90p100;shweal992j;;
PT;1716;p90p100;shweal999j;;
PT;1716;p0p100;anninc999i;;
PT;1716;p90p100;sptinc999j;;
PT;1716;p99p100;sptinc992j;;
PT;1717;p99p100;sptinc999j;;
PT;1717;p90p100;sptinc992j;;
PT;1717;p99p100;shweal999j;;
PT;1717;p0p100;anninc992i;;
PT;1717;p99p100;shweal992j;;
PT;1717;p90p100;shweal992j;;
PT;1717;p90p100;shweal999j;;
PT;1717;p0p100;anninc999i;;
PT;1717;p90p100;sptinc999j;;
PT;1717;p99p100;sptinc992j;;
PT;1718;p99p100;sptinc999j;;
PT;1718;p90p100;sptinc992j;;
PT;1718;p99p100;shweal999j;;
PT;1718;p0p100;anninc992i;;
PT;1718;p99p100;shweal992j;;
PT;1718;p90p100;shweal992j;;
PT;1718;p90p100;shweal999j;;
PT;1718;p0p100;anninc999i;;
PT;1718;p90p100;sptinc999j;;
PT;1718;p99p100;sptinc992j;;
PT;1719;p99p100;sptinc999j;;
PT;1719;p90p100;sptinc992j;;
PT;1719;p99p100;shweal999j;;
PT;1719;p0p100;anninc992i;;
PT;1719;p99p100;shweal992j;;
PT;1719;p90p100;shweal992j;;
PT;1719;p90p100;shweal999j;;
PT;1719;p0p100;anninc999i;;
PT;1719;p90p100;sptinc999j;;
PT;1719;p99p100;sptinc992j;;
PT;1720;p99p100;sptinc999j;;
PT;1720;p90p100;sptinc992j;;
PT;1720;p99p100;shweal999j;;
PT;1720;p0p100;anninc992i;;
PT;1720;p99p100;shweal992j;;
PT;1720;p90p100;shweal992j;;
PT;1720;p90p100;shweal999j;;
PT;1720;p0p100;anninc999i;;
PT;1720;p90p100;sptinc999j;;
PT;1720;p99p100;sptinc992j;;
PT;1721;p99p100;sptinc999j;;
PT;1721;p90p100;sptinc992j;;
PT;1721;p99p100;shweal999j;;
PT;1721;p0p100;anninc992i;;
PT;1721;p99p100;shweal992j;;
PT;1721;p90p100;shweal992j;;
PT;1721;p90p100;shweal999j;;
PT;1721;p0p100;anninc999i;;
PT;1721;p90p100;sptinc999j;;
PT;1721;p99p100;sptinc992j;;
PT;1722;p99p100;sptinc999j;;
PT;1722;p90p100;sptinc992j;;
PT;1722;p99p100;shweal999j;;
PT;1722;p0p100;anninc992i;;
PT;1722;p99p100;shweal992j;;
PT;1722;p90p100;shweal992j;;
PT;1722;p90p100;shweal999j;;
PT;1722;p0p100;anninc999i;;
PT;1722;p90p100;sptinc999j;;
PT;1722;p99p100;sptinc992j;;
PT;1723;p99p100;sptinc999j;;
PT;1723;p90p100;sptinc992j;;
PT;1723;p99p100;shweal999j;;
PT;1723;p0p100;anninc992i;;
PT;1723;p99p100;shweal992j;;
PT;1723;p90p100;shweal992j;;
PT;1723;p90p100;shweal999j;;
PT;1723;p0p100;anninc999i;;
PT;1723;p90p100;sptinc999j;;
PT;1723;p99p100;sptinc992j;;
PT;1724;p99p100;sptinc999j;;
PT;1724;p90p100;sptinc992j;;
PT;1724;p99p100;shweal999j;;
PT;1724;p0p100;anninc992i;;
PT;1724;p99p100;shweal992j;;
PT;1724;p90p100;shweal992j;;
PT;1724;p90p100;shweal999j;;
PT;1724;p0p100;anninc999i;;
PT;1724;p90p100;sptinc999j;;
PT;1724;p99p100;sptinc992j;;
PT;1725;p99p100;sptinc999j;;
PT;1725;p90p100;sptinc992j;;
PT;1725;p99p100;shweal999j;;
PT;1725;p0p100;anninc992i;;
PT;1725;p99p100;shweal992j;;
PT;1725;p90p100;shweal992j;;
PT;1725;p90p100;shweal999j;;
PT;1725;p0p100;anninc999i;;
PT;1725;p90p100;sptinc999j;;
PT;1725;p99p100;sptinc992j;;
PT;1726;p99p100;sptinc999j;;
PT;1726;p90p100;sptinc992j;;
PT;1726;p99p100;shweal999j;;
PT;1726;p0p100;anninc992i;;
PT;1726;p99p100;shweal992j;;
PT;1726;p90p100;shweal992j;;
PT;1726;p90p100;shweal999j;;
PT;1726;p0p100;anninc999i;;
PT;1726;p90p100;sptinc999j;;
PT;1726;p99p100;sptinc992j;;
PT;1727;p99p100;sptinc999j;;
PT;1727;p90p100;sptinc992j;;
PT;1727;p99p100;shweal999j;;
PT;1727;p0p100;anninc992i;;
PT;1727;p99p100;shweal992j;;
PT;1727;p90p100;shweal992j;;
PT;1727;p90p100;shweal999j;;
PT;1727;p0p100;anninc999i;;
PT;1727;p90p100;sptinc999j;;
PT;1727;p99p100;sptinc992j;;
PT;1728;p99p100;sptinc999j;;
PT;1728;p90p100;sptinc992j;;
PT;1728;p99p100;shweal999j;;
PT;1728;p0p100;anninc992i;;
PT;1728;p99p100;shweal992j;;
PT;1728;p90p100;shweal992j;;
PT;1728;p90p100;shweal999j;;
PT;1728;p0p100;anninc999i;;
PT;1728;p90p100;sptinc999j;;
PT;1728;p99p100;sptinc992j;;
PT;1729;p99p100;sptinc999j;;
PT;1729;p90p100;sptinc992j;;
PT;1729;p99p100;shweal999j;;
PT;1729;p0p100;anninc992i;;
PT;1729;p99p100;shweal992j;;
PT;1729;p90p100;shweal992j;;
PT;1729;p90p100;shweal999j;;
PT;1729;p0p100;anninc999i;;
PT;1729;p90p100;sptinc999j;;
PT;1729;p99p100;sptinc992j;;
PT;1730;p99p100;sptinc999j;;
PT;1730;p90p100;sptinc992j;;
PT;1730;p99p100;shweal999j;;
PT;1730;p0p100;anninc992i;;
PT;1730;p99p100;shweal992j;;
PT;1730;p90p100;shweal992j;;
PT;1730;p90p100;shweal999j;;
PT;1730;p0p100;anninc999i;;
PT;1730;p90p100;sptinc999j;;
PT;1730;p99p100;sptinc992j;;
PT;1731;p99p100;sptinc999j;;
PT;1731;p90p100;sptinc992j;;
PT;1731;p99p100;shweal999j;;
PT;1731;p0p100;anninc992i;;
PT;1731;p99p100;shweal992j;;
PT;1731;p90p100;shweal992j;;
PT;1731;p90p100;shweal999j;;
PT;1731;p0p100;anninc999i;;
PT;1731;p90p100;sptinc999j;;
PT;1731;p99p100;sptinc992j;;
PT;1732;p99p100;sptinc999j;;
PT;1732;p90p100;sptinc992j;;
PT;1732;p99p100;shweal999j;;
PT;1732;p0p100;anninc992i;;
PT;1732;p99p100;shweal992j;;
PT;1732;p90p100;shweal992j;;
PT;1732;p90p100;shweal999j;;
PT;1732;p0p100;anninc999i;;
PT;1732;p90p100;sptinc999j;;
PT;1732;p99p100;sptinc992j;;
PT;1733;p99p100;sptinc999j;;
PT;1733;p90p100;sptinc992j;;
PT;1733;p99p100;shweal999j;;
PT;1733;p0p100;anninc992i;;
PT;1733;p99p100;shweal992j;;
PT;1733;p90p100;shweal992j;;
PT;1733;p90p100;shweal999j;;
PT;1733;p0p100;anninc999i;;
PT;1733;p90p100;sptinc999j;;
PT;1733;p99p100;sptinc992j;;
PT;1734;p99p100;sptinc999j;;
PT;1734;p90p100;sptinc992j;;
PT;1734;p99p100;shweal999j;;
PT;1734;p0p100;anninc992i;;
PT;1734;p99p100;shweal992j;;
PT;1734;p90p100;shweal992j;;
PT;1734;p90p100;shweal999j;;
PT;1734;p0p100;anninc999i;;
PT;1734;p90p100;sptinc999j;;
PT;1734;p99p100;sptinc992j;;
PT;1735;p99p100;sptinc999j;;
PT;1735;p90p100;sptinc992j;;
PT;1735;p99p100;shweal999j;;
PT;1735;p0p100;anninc992i;;
PT;1735;p99p100;shweal992j;;
PT;1735;p90p100;shweal992j;;
PT;1735;p90p100;shweal999j;;
PT;1735;p0p100;anninc999i;;
PT;1735;p90p100;sptinc999j;;
PT;1735;p99p100;sptinc992j;;
PT;1736;p99p100;sptinc999j;;
PT;1736;p90p100;sptinc992j;;
PT;1736;p99p100;shweal999j;;
PT;1736;p0p100;anninc992i;;
PT;1736;p99p100;shweal992j;;
PT;1736;p90p100;shweal992j;;
PT;1736;p90p100;shweal999j;;
PT;1736;p0p100;anninc999i;;
PT;1736;p90p100;sptinc999j;;
PT;1736;p99p100;sptinc992j;;
PT;1737;p99p100;sptinc999j;;
PT;1737;p90p100;sptinc992j;;
PT;1737;p99p100;shweal999j;;
PT;1737;p0p100;anninc992i;;
PT;1737;p99p100;shweal992j;;
PT;1737;p90p100;shweal992j;;
PT;1737;p90p100;shweal999j;;
PT;1737;p0p100;anninc999i;;
PT;1737;p90p100;sptinc999j;;
PT;1737;p99p100;sptinc992j;;
PT;1738;p99p100;sptinc999j;;
PT;1738;p90p100;sptinc992j;;
PT;1738;p99p100;shweal999j;;
PT;1738;p0p100;anninc992i;;
PT;1738;p99p100;shweal992j;;
PT;1738;p90p100;shweal992j;;
PT;1738;p90p100;shweal999j;;
PT;1738;p0p100;anninc999i;;
PT;1738;p90p100;sptinc999j;;
PT;1738;p99p100;sptinc992j;;
PT;1739;p99p100;sptinc999j;;
PT;1739;p90p100;sptinc992j;;
PT;1739;p99p100;shweal999j;;
PT;1739;p0p100;anninc992i;;
PT;1739;p99p100;shweal992j;;
PT;1739;p90p100;shweal992j;;
PT;1739;p90p100;shweal999j;;
PT;1739;p0p100;anninc999i;;
PT;1739;p90p100;sptinc999j;;
PT;1739;p99p100;sptinc992j;;
PT;1740;p99p100;sptinc999j;;
PT;1740;p90p100;sptinc992j;;
PT;1740;p99p100;shweal999j;;
PT;1740;p0p100;anninc992i;;
PT;1740;p99p100;shweal992j;;
PT;1740;p90p100;shweal992j;;
PT;1740;p90p100;shweal999j;;
PT;1740;p0p100;anninc999i;;
PT;1740;p90p100;sptinc999j;;
PT;1740;p99p100;sptinc992j;;
PT;1741;p99p100;sptinc999j;;
PT;1741;p90p100;sptinc992j;;
PT;1741;p99p100;shweal999j;;
PT;1741;p0p100;anninc992i;;
PT;1741;p99p100;shweal992j;;
PT;1741;p90p100;shweal992j;;
PT;1741;p90p100;shweal999j;;
PT;1741;p0p100;anninc999i;;
PT;1741;p90p100;sptinc999j;;
PT;1741;p99p100;sptinc992j;;
PT;1742;p99p100;sptinc999j;;
PT;1742;p90p100;sptinc992j;;
PT;1742;p99p100;shweal999j;;
PT;1742;p0p100;anninc992i;;
PT;1742;p99p100;shweal992j;;
PT;1742;p90p100;shweal992j;;
PT;1742;p90p100;shweal999j;;
PT;1742;p0p100;anninc999i;;
PT;1742;p90p100;sptinc999j;;
PT;1742;p99p100;sptinc992j;;
PT;1743;p99p100;sptinc999j;;
PT;1743;p90p100;sptinc992j;;
PT;1743;p99p100;shweal999j;;
PT;1743;p0p100;anninc992i;;
PT;1743;p99p100;shweal992j;;
PT;1743;p90p100;shweal992j;;
PT;1743;p90p100;shweal999j;;
PT;1743;p0p100;anninc999i;;
PT;1743;p90p100;sptinc999j;;
PT;1743;p99p100;sptinc992j;;
PT;1744;p99p100;sptinc999j;;
PT;1744;p90p100;sptinc992j;;
PT;1744;p99p100;shweal999j;;
PT;1744;p0p100;anninc992i;;
PT;1744;p99p100;shweal992j;;
PT;1744;p90p100;shweal992j;;
PT;1744;p90p100;shweal999j;;
PT;1744;p0p100;anninc999i;;
PT;1744;p90p100;sptinc999j;;
PT;1744;p99p100;sptinc992j;;
PT;1745;p99p100;sptinc999j;;
PT;1745;p90p100;sptinc992j;;
PT;1745;p99p100;shweal999j;;
PT;1745;p0p100;anninc992i;;
PT;1745;p99p100;shweal992j;;
PT;1745;p90p100;shweal992j;;
PT;1745;p90p100;shweal999j;;
PT;1745;p0p100;anninc999i;;
PT;1745;p90p100;sptinc999j;;
PT;1745;p99p100;sptinc992j;;
PT;1746;p99p100;sptinc999j;;
PT;1746;p90p100;sptinc992j;;
PT;1746;p99p100;shweal999j;;
PT;1746;p0p100;anninc992i;;
PT;1746;p99p100;shweal992j;;
PT;1746;p90p100;shweal992j;;
PT;1746;p90p100;shweal999j;;
PT;1746;p0p100;anninc999i;;
PT;1746;p90p100;sptinc999j;;
PT;1746;p99p100;sptinc992j;;
PT;1747;p99p100;sptinc999j;;
PT;1747;p90p100;sptinc992j;;
PT;1747;p99p100;shweal999j;;
PT;1747;p0p100;anninc992i;;
PT;1747;p99p100;shweal992j;;
PT;1747;p90p100;shweal992j;;
PT;1747;p90p100;shweal999j;;
PT;1747;p0p100;anninc999i;;
PT;1747;p90p100;sptinc999j;;
PT;1747;p99p100;sptinc992j;;
PT;1748;p99p100;sptinc999j;;
PT;1748;p90p100;sptinc992j;;
PT;1748;p99p100;shweal999j;;
PT;1748;p0p100;anninc992i;;
PT;1748;p99p100;shweal992j;;
PT;1748;p90p100;shweal992j;;
PT;1748;p90p100;shweal999j;;
PT;1748;p0p100;anninc999i;;
PT;1748;p90p100;sptinc999j;;
PT;1748;p99p100;sptinc992j;;
PT;1749;p99p100;sptinc999j;;
PT;1749;p90p100;sptinc992j;;
PT;1749;p99p100;shweal999j;;
PT;1749;p0p100;anninc992i;;
PT;1749;p99p100;shweal992j;;
PT;1749;p90p100;shweal992j;;
PT;1749;p90p100;shweal999j;;
PT;1749;p0p100;anninc999i;;
PT;1749;p90p100;sptinc999j;;
PT;1749;p99p100;sptinc992j;;
PT;1750;p99p100;sptinc999j;;
PT;1750;p90p100;sptinc992j;;
PT;1750;p99p100;shweal999j;;
PT;1750;p0p100;anninc992i;;
PT;1750;p99p100;shweal992j;;
PT;1750;p90p100;shweal992j;;
PT;1750;p90p100;shweal999j;;
PT;1750;p0p100;anninc999i;;
PT;1750;p90p100;sptinc999j;;
PT;1750;p99p100;sptinc992j;;
PT;1751;p99p100;sptinc999j;;
PT;1751;p90p100;sptinc992j;;
PT;1751;p99p100;shweal999j;;
PT;1751;p0p100;anninc992i;;
PT;1751;p99p100;shweal992j;;
PT;1751;p90p100;shweal992j;;
PT;1751;p90p100;shweal999j;;
PT;1751;p0p100;anninc999i;;
PT;1751;p90p100;sptinc999j;;
PT;1751;p99p100;sptinc992j;;
PT;1752;p99p100;sptinc999j;;
PT;1752;p90p100;sptinc992j;;
PT;1752;p99p100;shweal999j;;
PT;1752;p0p100;anninc992i;;
PT;1752;p99p100;shweal992j;;
PT;1752;p90p100;shweal992j;;
PT;1752;p90p100;shweal999j;;
PT;1752;p0p100;anninc999i;;
PT;1752;p90p100;sptinc999j;;
PT;1752;p99p100;sptinc992j;;
PT;1753;p99p100;sptinc999j;;
PT;1753;p90p100;sptinc992j;;
PT;1753;p99p100;shweal999j;;
PT;1753;p0p100;anninc992i;;
PT;1753;p99p100;shweal992j;;
PT;1753;p90p100;shweal992j;;
PT;1753;p90p100;shweal999j;;
PT;1753;p0p100;anninc999i;;
PT;1753;p90p100;sptinc999j;;
PT;1753;p99p100;sptinc992j;;
PT;1754;p99p100;sptinc999j;;
PT;1754;p90p100;sptinc992j;;
PT;1754;p99p100;shweal999j;;
PT;1754;p0p100;anninc992i;;
PT;1754;p99p100;shweal992j;;
PT;1754;p90p100;shweal992j;;
PT;1754;p90p100;shweal999j;;
PT;1754;p0p100;anninc999i;;
PT;1754;p90p100;sptinc999j;;
PT;1754;p99p100;sptinc992j;;
PT;1755;p99p100;sptinc999j;;
PT;1755;p90p100;sptinc992j;;
PT;1755;p99p100;shweal999j;;
PT;1755;p0p100;anninc992i;;
PT;1755;p99p100;shweal992j;;
PT;1755;p90p100;shweal992j;;
PT;1755;p90p100;shweal999j;;
PT;1755;p0p100;anninc999i;;
PT;1755;p90p100;sptinc999j;;
PT;1755;p99p100;sptinc992j;;
PT;1756;p99p100;sptinc999j;;
PT;1756;p90p100;sptinc992j;;
PT;1756;p99p100;shweal999j;;
PT;1756;p0p100;anninc992i;;
PT;1756;p99p100;shweal992j;;
PT;1756;p90p100;shweal992j;;
PT;1756;p90p100;shweal999j;;
PT;1756;p0p100;anninc999i;;
PT;1756;p90p100;sptinc999j;;
PT;1756;p99p100;sptinc992j;;
PT;1757;p99p100;sptinc999j;;
PT;1757;p90p100;sptinc992j;;
PT;1757;p99p100;shweal999j;;
PT;1757;p0p100;anninc992i;;
PT;1757;p99p100;shweal992j;;
PT;1757;p90p100;shweal992j;;
PT;1757;p90p100;shweal999j;;
PT;1757;p0p100;anninc999i;;
PT;1757;p90p100;sptinc999j;;
PT;1757;p99p100;sptinc992j;;
PT;1758;p99p100;sptinc999j;;
PT;1758;p90p100;sptinc992j;;
PT;1758;p99p100;shweal999j;;
PT;1758;p0p100;anninc992i;;
PT;1758;p99p100;shweal992j;;
PT;1758;p90p100;shweal992j;;
PT;1758;p90p100;shweal999j;;
PT;1758;p0p100;anninc999i;;
PT;1758;p90p100;sptinc999j;;
PT;1758;p99p100;sptinc992j;;
PT;1759;p99p100;sptinc999j;;
PT;1759;p90p100;sptinc992j;;
PT;1759;p99p100;shweal999j;;
PT;1759;p0p100;anninc992i;;
PT;1759;p99p100;shweal992j;;
PT;1759;p90p100;shweal992j;;
PT;1759;p90p100;shweal999j;;
PT;1759;p0p100;anninc999i;;
PT;1759;p90p100;sptinc999j;;
PT;1759;p99p100;sptinc992j;;
PT;1760;p99p100;sptinc999j;;
PT;1760;p90p100;sptinc992j;;
PT;1760;p99p100;shweal999j;;
PT;1760;p0p100;anninc992i;;
PT;1760;p99p100;shweal992j;;
PT;1760;p90p100;shweal992j;;
PT;1760;p90p100;shweal999j;;
PT;1760;p0p100;anninc999i;;
PT;1760;p90p100;sptinc999j;;
PT;1760;p99p100;sptinc992j;;
PT;1761;p99p100;sptinc999j;;
PT;1761;p90p100;sptinc992j;;
PT;1761;p99p100;shweal999j;;
PT;1761;p0p100;anninc992i;;
PT;1761;p99p100;shweal992j;;
PT;1761;p90p100;shweal992j;;
PT;1761;p90p100;shweal999j;;
PT;1761;p0p100;anninc999i;;
PT;1761;p90p100;sptinc999j;;
PT;1761;p99p100;sptinc992j;;
PT;1762;p99p100;sptinc999j;;
PT;1762;p90p100;sptinc992j;;
PT;1762;p99p100;shweal999j;;
PT;1762;p0p100;anninc992i;;
PT;1762;p99p100;shweal992j;;
PT;1762;p90p100;shweal992j;;
PT;1762;p90p100;shweal999j;;
PT;1762;p0p100;anninc999i;;
PT;1762;p90p100;sptinc999j;;
PT;1762;p99p100;sptinc992j;;
PT;1763;p99p100;sptinc999j;;
PT;1763;p90p100;sptinc992j;;
PT;1763;p99p100;shweal999j;;
PT;1763;p0p100;anninc992i;;
PT;1763;p99p100;shweal992j;;
PT;1763;p90p100;shweal992j;;
PT;1763;p90p100;shweal999j;;
PT;1763;p0p100;anninc999i;;
PT;1763;p90p100;sptinc999j;;
PT;1763;p99p100;sptinc992j;;
PT;1764;p99p100;sptinc999j;;
PT;1764;p90p100;sptinc992j;;
PT;1764;p99p100;shweal999j;;
PT;1764;p0p100;anninc992i;;
PT;1764;p99p100;shweal992j;;
PT;1764;p90p100;shweal992j;;
PT;1764;p90p100;shweal999j;;
PT;1764;p0p100;anninc999i;;
PT;1764;p90p100;sptinc999j;;
PT;1764;p99p100;sptinc992j;;
PT;1765;p99p100;sptinc999j;;
PT;1765;p90p100;sptinc992j;;
PT;1765;p99p100;shweal999j;;
PT;1765;p0p100;anninc992i;;
PT;1765;p99p100;shweal992j;;
PT;1765;p90p100;shweal992j;;
PT;1765;p90p100;shweal999j;;
PT;1765;p0p100;anninc999i;;
PT;1765;p90p100;sptinc999j;;
PT;1765;p99p100;sptinc992j;;
PT;1766;p99p100;sptinc999j;;
PT;1766;p90p100;sptinc992j;;
PT;1766;p99p100;shweal999j;;
PT;1766;p0p100;anninc992i;;
PT;1766;p99p100;shweal992j;;
PT;1766;p90p100;shweal992j;;
PT;1766;p90p100;shweal999j;;
PT;1766;p0p100;anninc999i;;
PT;1766;p90p100;sptinc999j;;
PT;1766;p99p100;sptinc992j;;
PT;1767;p99p100;sptinc999j;;
PT;1767;p90p100;sptinc992j;;
PT;1767;p99p100;shweal999j;;
PT;1767;p0p100;anninc992i;;
PT;1767;p99p100;shweal992j;;
PT;1767;p90p100;shweal992j;;
PT;1767;p90p100;shweal999j;;
PT;1767;p0p100;anninc999i;;
PT;1767;p90p100;sptinc999j;;
PT;1767;p99p100;sptinc992j;;
PT;1768;p99p100;sptinc999j;;
PT;1768;p90p100;sptinc992j;;
PT;1768;p99p100;shweal999j;;
PT;1768;p0p100;anninc992i;;
PT;1768;p99p100;shweal992j;;
PT;1768;p90p100;shweal992j;;
PT;1768;p90p100;shweal999j;;
PT;1768;p0p100;anninc999i;;
PT;1768;p90p100;sptinc999j;;
PT;1768;p99p100;sptinc992j;;
PT;1769;p99p100;sptinc999j;;
PT;1769;p90p100;sptinc992j;;
PT;1769;p99p100;shweal999j;;
PT;1769;p0p100;anninc992i;;
PT;1769;p99p100;shweal992j;;
PT;1769;p90p100;shweal992j;;
PT;1769;p90p100;shweal999j;;
PT;1769;p0p100;anninc999i;;
PT;1769;p90p100;sptinc999j;;
PT;1769;p99p100;sptinc992j;;
PT;1770;p99p100;sptinc999j;;
PT;1770;p90p100;sptinc992j;;
PT;1770;p99p100;shweal999j;;
PT;1770;p0p100;anninc992i;;
PT;1770;p99p100;shweal992j;;
PT;1770;p90p100;shweal992j;;
PT;1770;p90p100;shweal999j;;
PT;1770;p0p100;anninc999i;;
PT;1770;p90p100;sptinc999j;;
PT;1770;p99p100;sptinc992j;;
PT;1771;p99p100;sptinc999j;;
PT;1771;p90p100;sptinc992j;;
PT;1771;p99p100;shweal999j;;
PT;1771;p0p100;anninc992i;;
PT;1771;p99p100;shweal992j;;
PT;1771;p90p100;shweal992j;;
