fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
1958/59,1959,Ministry of Agriculture,Budgeted (by ministry/category),668,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Ministry of Agriculture,Budgeted (by ministry/category),762,million rials,,IRN,wb1960-table10-budgeted-expenditures,10.0594,46.1,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
1955/56,1956,Road Maintenance,Budgeted (by ministry/category),425,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1956 (known gap), not converted"
1956/57,1957,Road Maintenance,Budgeted (by ministry/category),580,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1957 (known gap), not converted"
1957/58,1958,Road Maintenance,Budgeted (by ministry/category),750,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1958 (known gap), not converted"
1958/59,1959,Road Maintenance,Budgeted (by ministry/category),950,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Road Maintenance,Budgeted (by ministry/category),950,million rials,,IRN,wb1960-table10-budgeted-expenditures,12.5413,57.4738,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
1955/56,1956,Ministry of Health,Budgeted (by ministry/category),519,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1956 (known gap), not converted"
1956/57,1957,Ministry of Health,Budgeted (by ministry/category),580,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1957 (known gap), not converted"
1957/58,1958,Ministry of Health,Budgeted (by ministry/category),774,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1958 (known gap), not converted"
1958/59,1959,Ministry of Health,Budgeted (by ministry/category),974,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Ministry of Health,Budgeted (by ministry/category),1066,million rials,,IRN,wb1960-table10-budgeted-expenditures,14.0726,64.4916,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
1955/56,1956,Ministry of Finance,Budgeted (by ministry/category),581,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1956 (known gap), not converted"
1956/57,1957,Ministry of Finance,Budgeted (by ministry/category),676,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1957 (known gap), not converted"
1957/58,1958,Ministry of Finance,Budgeted (by ministry/category),716,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1958 (known gap), not converted"
1958/59,1959,Ministry of Finance,Budgeted (by ministry/category),798,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Ministry of Finance,Budgeted (by ministry/category),963,million rials,,IRN,wb1960-table10-budgeted-expenditures,12.7129,58.2602,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
1955/56,1956,Tobacco Monopoly,Budgeted (by ministry/category),840,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1956 (known gap), not converted"
1956/57,1957,Tobacco Monopoly,Budgeted (by ministry/category),1118,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1957 (known gap), not converted"
1957/58,1958,Tobacco Monopoly,Budgeted (by ministry/category),1019,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1958 (known gap), not converted"
1958/59,1959,Tobacco Monopoly,Budgeted (by ministry/category),1369,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Tobacco Monopoly,Budgeted (by ministry/category),1384,million rials,,IRN,wb1960-table10-budgeted-expenditures,18.2706,83.7302,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
1955/56,1956,Other expenditure,Budgeted (by ministry/category),3582,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1956 (known gap), not converted"
1956/57,1957,Other expenditure,Budgeted (by ministry/category),4481,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1957 (known gap), not converted"
1957/58,1958,Other expenditure,Budgeted (by ministry/category),5233,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1958 (known gap), not converted"
1958/59,1959,Other expenditure,Budgeted (by ministry/category),6756,million rials,,IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Other expenditure,Budgeted (by ministry/category),8950,million rials,,IRN,wb1960-table10-budgeted-expenditures,118.1518,541.4634,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
1955/56,1956,Total budgeted expenditure,Budgeted total,14826,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1956 (known gap), not converted"
1956/57,1957,Total budgeted expenditure,Budgeted total,19865,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1957 (known gap), not converted"
1957/58,1958,Total budgeted expenditure,Budgeted total,21946,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1958 (known gap), not converted"
1958/59,1959,Total budgeted expenditure,Budgeted total,27831,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Total budgeted expenditure,Budgeted total,31122,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/),IRN,wb1960-table10-budgeted-expenditures,410.8515,1882.8406,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
1955/56,1956,Actual expenditure,Actual,14838,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/); 1959/60 actual not yet available (blank in source),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1956 (known gap), not converted"
1956/57,1957,Actual expenditure,Actual,17944,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/); 1959/60 actual not yet available (blank in source),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1957 (known gap), not converted"
1957/58,1958,Actual expenditure,Actual,21700,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/); 1959/60 actual not yet available (blank in source),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1958 (known gap), not converted"
1958/59,1959,Actual expenditure,Actual,25261,million rials,1958/59 figure excludes 'Special Expenditures' covered entirely by 'Special Revenues' of Rls. 1.2 billion (footnote 1/); 1959/60 actual not yet available (blank in source),IRN,wb1960-table10-budgeted-expenditures,,,"no FX rate for 1959 (known gap), not converted"
1959/60,1960,Actual expenditure,Actual,,million rials,1959/60 actual not yet available (blank in source),IRN,wb1960-table10-budgeted-expenditures,,,"unparseable year/value, not converted"
