fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
1967/68,1968,Claims on public sector,Treasury,24.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3248,1.319,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1963/64,1964,Claims on public sector,Plan Organization,9.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1241,0.5249,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Claims on public sector,Plan Organization,14.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1861,0.7713,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Claims on public sector,Plan Organization,19.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.2561,1.0652,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Claims on public sector,Plan Organization,25.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3419,1.3988,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Claims on public sector,Plan Organization,39.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.5162,2.0965,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Claims on public sector,Treasury and Plan Organization (combined; source brackets these two together for 1968/69 and 1969/70),74.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.9835,3.8622,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Claims on public sector,Treasury and Plan Organization (combined; source brackets these two together for 1968/69 and 1969/70),102.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.3505,5.2124,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Claims on public sector,Government agencies,6.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0898,0.3797,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Claims on public sector,Government agencies,5.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0779,0.3228,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Claims on public sector,Government agencies,4.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0647,0.269,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Claims on public sector,Government agencies,5.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0673,0.2754,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Claims on public sector,Government agencies,7.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1003,0.4075,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Claims on public sector,Government agencies,13.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1795,0.705,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Claims on public sector,Government agencies,13.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1716,0.6624,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Deposits of public sector,,21.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.2825,1.1949,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Deposits of public sector,,35.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4686,1.942,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Deposits of public sector,,28.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3723,1.5484,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Deposits of public sector,,32.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4224,1.7283,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Deposits of public sector,,39.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.5162,2.0965,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Deposits of public sector,,40.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.5294,2.0788,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Deposits of public sector,,49.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.6574,2.5374,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Deposits of public sector,Treasury,3.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0462,0.1954,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Deposits of public sector,Treasury,1.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0238,0.0985,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Deposits of public sector,Treasury,3.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0409,0.1702,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Deposits of public sector,Treasury,3.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0515,0.2106,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Deposits of public sector,Treasury,4.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.062,0.252,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1963/64,1964,Deposits of public sector,Plan Organization,4.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0568,0.2401,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Deposits of public sector,Plan Organization,4.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0581,0.2407,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Deposits of public sector,Plan Organization,6.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0898,0.3734,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Deposits of public sector,Plan Organization,7.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.0924,0.3781,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Deposits of public sector,Plan Organization,9.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1188,0.4826,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Deposits of public sector,Treasury and Plan Organization (combined; source brackets these two together for 1968/69 and 1969/70),13.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1822,0.7154,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Deposits of public sector,Treasury and Plan Organization (combined; source brackets these two together for 1968/69 and 1969/70),15.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.2073,0.7999,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Deposits of public sector,Government agencies,13.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.1795,0.7594,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Deposits of public sector,Government agencies,29.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3868,1.6029,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Deposits of public sector,Government agencies,18.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.2416,1.0048,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Deposits of public sector,Government agencies,21.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.2785,1.1396,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Deposits of public sector,Government agencies,25.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3353,1.3619,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Deposits of public sector,Government agencies,26.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3472,1.3634,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Deposits of public sector,Government agencies,34.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4502,1.7375,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Claims on private sector,,72.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.9624,4.0705,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Claims on private sector,,88.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.163,4.8195,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Claims on private sector,,102.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.3492,5.6115,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Claims on private sector,,121.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.6,6.5459,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Claims on private sector,,142.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.8772,7.6246,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Claims on private sector,,167.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,2.2073,8.6678,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Claims on private sector,,197.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,2.6125,10.0833,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Assets = Liabilities (total),,104.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.3835,5.8516,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Assets = Liabilities (total),,119.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.5802,6.5482,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Assets = Liabilities (total),,142.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.8838,7.8353,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Assets = Liabilities (total),,161.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,2.1307,8.717,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Assets = Liabilities (total),,193.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,2.5479,10.3484,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Assets = Liabilities (total),,227.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,3.0086,11.8146,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Assets = Liabilities (total),,272.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,3.6013,13.8996,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Money supply,,48.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.6455,2.7304,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Money supply,,53.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.7102,2.9431,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Money supply,,60.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.796,3.3109,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Money supply,,66.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.8818,3.6078,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Money supply,,77.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.0165,4.1287,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Money supply,,87.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.1591,4.5516,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Money supply,,90.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,1.1947,4.6111,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Money supply,Currency (of which),22.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.297,1.2563,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Money supply,Currency (of which),24.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3168,1.3129,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Money supply,Currency (of which),25.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3353,1.3946,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Money supply,Currency (of which),27.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3617,1.4798,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Money supply,Currency (of which),30.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4066,1.6515,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Money supply,Currency (of which),34.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4502,1.7678,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Money supply,Currency (of which),37.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.4911,1.8954,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
1963/64,1964,Money supply,Demand deposits (of which),26.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3485,1.4741,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Money supply,Demand deposits (of which),29.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),,IRN,wb1971-table6.1-monetary-survey,0.3934,1.6302,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
