fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,value_usd_nominal,value_usd_real_2015,currency_conversion_note
1964/65,1965,Indirect Taxes,,18.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.2389,0.9902,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Indirect Taxes,,20.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.268,1.1146,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Indirect Taxes,,25.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.3406,1.3934,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Indirect Taxes,,29.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.3908,1.5871,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Indirect Taxes,,36.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.4858,1.9077,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Indirect Taxes,,40.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.5373,2.0737,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Indirect Taxes,,51.0,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71 (not the revised estimate, not an actual).",IRN,wb1971-table5.2-government-revenue-summary,0.6733,2.4958,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Indirect Taxes,,47.1,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision, not the original budget estimate, not a final actual).",IRN,wb1971-table5.2-government-revenue-summary,0.6218,2.3049,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Indirect Taxes,,57.1,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report -- not an actual or even a passed budget.",IRN,wb1971-table5.2-government-revenue-summary,0.7538,2.6256,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Revenues from Monopolies and Other Government Agencies,,7.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.095,0.4177,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Revenues from Monopolies and Other Government Agencies,,7.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0964,0.4076,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Revenues from Monopolies and Other Government Agencies,,5.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0779,0.3228,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Revenues from Monopolies and Other Government Agencies,,6.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0845,0.3514,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Revenues from Monopolies and Other Government Agencies,,8.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.1149,0.4699,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Revenues from Monopolies and Other Government Agencies,,9.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.1228,0.4987,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Revenues from Monopolies and Other Government Agencies,,9.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.1294,0.508,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Revenues from Monopolies and Other Government Agencies,,10.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.1333,0.5146,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Revenues from Monopolies and Other Government Agencies,,11.1,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71 (not the revised estimate, not an actual).",IRN,wb1971-table5.2-government-revenue-summary,0.1465,0.5432,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Revenues from Monopolies and Other Government Agencies,,11.4,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision, not the original budget estimate, not a final actual).",IRN,wb1971-table5.2-government-revenue-summary,0.1505,0.5579,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Revenues from Monopolies and Other Government Agencies,,12.5,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report -- not an actual or even a passed budget.",IRN,wb1971-table5.2-government-revenue-summary,0.165,0.5748,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Receipts of Government Services,,0.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0079,0.0348,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Receipts of Government Services,,0.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0106,0.0447,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Receipts of Government Services,,1.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0145,0.0602,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Receipts of Government Services,,2.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0317,0.1318,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Receipts of Government Services,,2.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0317,0.1296,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Receipts of Government Services,,2.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0343,0.1394,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Receipts of Government Services,,3.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0409,0.1607,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Receipts of Government Services,,3.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0422,0.163,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Receipts of Government Services,,3.9,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71 (not the revised estimate, not an actual).",IRN,wb1971-table5.2-government-revenue-summary,0.0515,0.1909,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Receipts of Government Services,,3.7,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision, not the original budget estimate, not a final actual).",IRN,wb1971-table5.2-government-revenue-summary,0.0488,0.1811,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
1962/63,1963,Other Revenue,,4.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0528,0.2321,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Other Revenue,,3.6,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0475,0.201,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Other Revenue,,1.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0185,0.0766,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Other Revenue,,2.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0277,0.1153,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Other Revenue,,2.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0356,0.1458,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Other Revenue,,2.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.033,0.134,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Other Revenue,,3.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0409,0.1607,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Other Revenue,,3.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0409,0.158,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Other Revenue,,3.1,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71 (not the revised estimate, not an actual).",IRN,wb1971-table5.2-government-revenue-summary,0.0409,0.1517,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Other Revenue,,4.0,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision, not the original budget estimate, not a final actual).",IRN,wb1971-table5.2-government-revenue-summary,0.0528,0.1957,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Receipts of Government Services and Other Revenue (combined; source merges these two lines into a single bracketed figure for this column only),,9.8,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report -- not an actual or even a passed budget.",IRN,wb1971-table5.2-government-revenue-summary,0.1294,0.4506,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Sub-Total,,29.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.3855,1.6941,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Sub-Total,,33.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.437,1.8482,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Sub-Total,,31.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.4211,1.7451,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Sub-Total,,40.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.5281,2.1963,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Sub-Total,,48.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.6442,2.6356,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Sub-Total,,54.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.7221,2.933,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Sub-Total,,66.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.8779,3.4474,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Sub-Total,,73.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.9743,3.7602,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Sub-Total,,89.9,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71 (not the revised estimate, not an actual).",IRN,wb1971-table5.2-government-revenue-summary,1.1868,4.3995,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Sub-Total,,87.0,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision, not the original budget estimate, not a final actual).",IRN,wb1971-table5.2-government-revenue-summary,1.1485,4.2575,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Sub-Total,,104.2,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report -- not an actual or even a passed budget.",IRN,wb1971-table5.2-government-revenue-summary,1.3756,4.7914,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1962/63,1963,Oil Revenue,,23.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.3129,1.375,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,Oil Revenue,,27.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.3657,1.5467,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,Oil Revenue,,36.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.4805,1.9913,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,Oil Revenue,,39.5,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.5215,2.1688,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Oil Revenue,,47.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.6257,2.56,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,Oil Revenue,,54.0,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.7129,2.8954,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,Oil Revenue,,61.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.8158,3.2038,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,Oil Revenue,,70.1,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.9254,3.5717,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,Oil Revenue,,85.2,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71 (not the revised estimate, not an actual).",IRN,wb1971-table5.2-government-revenue-summary,1.1248,4.1694,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,Oil Revenue,,86.6,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision, not the original budget estimate, not a final actual).",IRN,wb1971-table5.2-government-revenue-summary,1.1432,4.238,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,Oil Revenue,,137.6,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report -- not an actual or even a passed budget.",IRN,wb1971-table5.2-government-revenue-summary,1.8165,6.3272,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
1965/66,1966,Oil Bonus Receipt,,13.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.1835,0.7632,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,Oil Bonus Receipt,,0.4,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.0053,0.0216,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1962/63,1963,TOTAL,,52.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.6983,3.0691,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1963=75.75000007575, rebased CPI_1963=0.0512)"
1963/64,1964,TOTAL,,60.8,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.8026,3.3948,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
1964/65,1965,TOTAL,,68.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,0.9017,3.7364,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
1965/66,1966,TOTAL,,93.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,1.2396,5.1558,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
1966/67,1967,TOTAL,,96.2,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,1.27,5.1957,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
1967/68,1968,TOTAL,,108.7,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,1.435,5.8284,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
1968/69,1969,TOTAL,,128.3,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,1.6937,6.6512,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
1969/70,1970,TOTAL,,143.9,billion rials (1 US$ = 75.7 rials per report),,IRN,wb1971-table5.2-government-revenue-summary,1.8997,7.332,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
budget_estimate_1970/71,1971,TOTAL,,177.1,billion rials (1 US$ = 75.7 rials per report),"BUDGET ESTIMATE for FY1970/71 (not the revised estimate, not an actual).",IRN,wb1971-table5.2-government-revenue-summary,2.338,8.6668,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
revised_estimate_1970/71,1971,TOTAL,,173.6,billion rials (1 US$ = 75.7 rials per report),"REVISED ESTIMATE for FY1970/71 (mid-year revision, not the original budget estimate, not a final actual).",IRN,wb1971-table5.2-government-revenue-summary,2.2917,8.4955,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
draft_budget_1971/72,1972,TOTAL,,241.8,billion rials (1 US$ = 75.7 rials per report),"DRAFT BUDGET for FY1971/72, not yet enacted at time of report -- not an actual or even a passed budget.",IRN,wb1971-table5.2-government-revenue-summary,3.1921,11.1186,"computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
