country_iso3,budget_line,solar_year,gregorian_year_approx,value_bln_rials,source,notes
IRN,Government general budget resources,1395,2016,3354895,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget resources,1396,2017,3988531,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget resources,1397,2018,4438605,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget resources,1398,2019,5200084,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget resources,1399,2020,6498094,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget resources,1400,2021,13737699,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government general resources,1385,2006,548571,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general resources,1390,2011,1545870,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general resources,1395,2016,2943937,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general resources,1396,2017,3467521,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general resources,1397,2018,3867866,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general resources,1398,2019,4485811,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general resources,1399,2020,5710136,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general resources,1400,2021,12779209,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government general revenues,1385,2006,244455,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general revenues,1390,2011,609990,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general revenues,1395,2016,1573798,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general revenues,1396,2017,1740962,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general revenues,1397,2018,2161851,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general revenues,1398,2019,2389829,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general revenues,1399,2020,2887991,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general revenues,1400,2021,4548989,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Disposal of non-financial assets,1385,2006,154878,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of non-financial assets,1390,2011,590711,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of non-financial assets,1395,2016,790518,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of non-financial assets,1396,2017,1189515,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of non-financial assets,1397,2018,1075614,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of non-financial assets,1398,2019,1585232,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of non-financial assets,1399,2020,1074895,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of non-financial assets,1400,2021,3955470,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Disposal of financial assets,1385,2006,149238,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of financial assets,1390,2011,345169,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of financial assets,1395,2016,579622,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of financial assets,1396,2017,537044,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of financial assets,1397,2018,630401,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of financial assets,1398,2019,510750,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of financial assets,1399,2020,1747250,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Disposal of financial assets,1400,2021,4274749,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government special resources,1385,2006,39026,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special resources,1390,2011,151355,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special resources,1395,2016,410958,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special resources,1396,2017,521010,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special resources,1397,2018,570739,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special resources,1398,2019,714272,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special resources,1399,2020,787957,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government special resources,1400,2021,958490,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Special revenues,1385,2006,39026,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Special revenues,1390,2011,151355,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Special revenues,1395,2016,410958,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Special revenues,1396,2017,521010,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Special revenues,1397,2018,570739,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Special revenues,1398,2019,714272,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Special revenues,1399,2020,787957,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Special revenues,1400,2021,958490,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1385,2006,1372838,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1390,2011,3550656,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1395,2016,6828172,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1396,2017,8005021,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1397,2018,8391247,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1398,2019,12771433,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1399,2020,14363265,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,"Resources of public corporations, banks and government-affiliated for-profit institutions",1400,2021,15713217,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Public corporations (resources),1385,2006,1226633,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (resources),1390,2011,3319142,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (resources),1395,2016,6027174,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (resources),1396,2017,7147780,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (resources),1397,2018,7271643,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (resources),1398,2019,11602033,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (resources),1399,2020,13070405,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Public corporations (resources),1400,2021,13322303,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Banks (resources),1385,2006,122513,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (resources),1390,2011,194276,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (resources),1395,2016,710137,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (resources),1396,2017,771809,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (resources),1397,2018,1030363,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (resources),1398,2019,1066610,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (resources),1399,2020,1191930,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Banks (resources),1400,2021,2260453,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government-affiliated for-profit institutions (resources),1385,2006,23691,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit institutions (resources),1390,2011,37238,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit institutions (resources),1395,2016,90861,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit institutions (resources),1396,2017,85432,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit institutions (resources),1397,2018,89240,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit institutions (resources),1398,2019,102791,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit institutions (resources),1399,2020,100930,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government-affiliated for-profit institutions (resources),1400,2021,130461,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Less: Duplications (resources side),1385,2006,45329,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (resources side),1390,2011,163943,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (resources side),1395,2016,397537,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (resources side),1396,2017,468986,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (resources side),1397,2018,598328,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (resources side),1398,2019,528357,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (resources side),1399,2020,594824,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Less: Duplications (resources side),1400,2021,627520,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Total country budget uses,1385,2006,1915105,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Total country budget uses,1390,2011,5083939,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Total country budget uses,1395,2016,9785530,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Total country budget uses,1396,2017,11524566,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Total country budget uses,1397,2018,12231524,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Total country budget uses,1398,2019,17443160,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Total country budget uses,1399,2020,20266534,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Total country budget uses,1400,2021,28823398,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government general budget uses,1385,2006,587597,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget uses,1390,2011,1697225,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget uses,1395,2016,3354895,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget uses,1396,2017,3988531,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget uses,1397,2018,4438605,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget uses,1398,2019,5200084,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget uses,1399,2020,6498094,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general budget uses,1400,2021,13737699,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization","1400 figures are the government's APPROVED/PROJECTED budget for that fiscal year (per chapter's Selected Information text: 'National budget resources for the year 1400 were projected...'), not a realized outturn — do not treat as actual."
IRN,Government general uses,1385,2006,548571,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general uses,1390,2011,1545870,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general uses,1395,2016,2943937,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
IRN,Government general uses,1396,2017,3467521,"SCI Iran Statistical Yearbook 1399, Table 20.1 (Summary of Total Country Budget); ultimate source: Vice Presidency for Strategic Planning and Supervision / Plan and Budget Organization",
