country_iso3,country_name,indicator_id,indicator_label,fred_series_id,year,date,value,unit,source_dataset
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1975,1975-01-01,20.9193,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1976,1976-01-01,21.6848,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1977,1977-01-01,21.4902,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1978,1978-01-01,21.4902,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1979,1979-01-01,25.7346,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1980,1980-01-01,29.6951,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1981,1981-01-01,26.1605,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1982,1982-01-01,20.6691,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1983,1983-01-01,19.819,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1984,1984-01-01,18.3048,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1985,1985-01-01,19.2592,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1986,1986-01-01,22.7818,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1987,1987-01-01,21.5455,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1988,1988-01-01,21.3305,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1989,1989-01-01,22.7084,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1990,1990-01-01,22.9787,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1991,1991-01-01,22.4204,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1992,1992-01-01,23.191,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1993,1993-01-01,20.852,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1994,1994-01-01,19.7057,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1995,1995-01-01,16.6882,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1996,1996-01-01,15.177,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1997,1997-01-01,16.6054,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1998,1998-01-01,18.0219,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,1999,1999-01-01,18.0433,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2000,2000-01-01,26.2498,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2001,2001-01-01,30.0796,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2002,2002-01-01,29.1008,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2003,2003-01-01,32.4333,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2004,2004-01-01,35.0711,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2005,2005-01-01,38.3481,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2006,2006-01-01,44.6317,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2007,2007-01-01,47.116,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2008,2008-01-01,45.2707,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2009,2009-01-01,49.1787,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2010,2010-01-01,52.0274,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2011,2011-01-01,49.304,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2012,2012-01-01,52.4766,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2013,2013-01-01,46.9307,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2014,2014-01-01,49.5868,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2015,2015-01-01,56.8333,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.01,Private Credit by Deposit Money Banks to GDP,DDDI01IRA156NWDB,2016,2016-01-01,64.3704,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1961,1961-01-01,75.8632,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1962,1962-01-01,69.8563,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1963,1963-01-01,71.3204,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1964,1964-01-01,69.9673,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1965,1965-01-01,68.6814,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1966,1966-01-01,68.3029,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1967,1967-01-01,66.1377,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1968,1968-01-01,66.7243,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1969,1969-01-01,65.3762,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1970,1970-01-01,60.3783,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1971,1971-01-01,60.5351,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1972,1972-01-01,65.5916,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1973,1973-01-01,65.8638,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1974,1974-01-01,81.9935,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1975,1975-01-01,85.0483,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1976,1976-01-01,92.6514,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1977,1977-01-01,89.94,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1978,1978-01-01,89.94,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1979,1979-01-01,81.5309,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1980,1980-01-01,60.4539,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1981,1981-01-01,46.852,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1982,1982-01-01,42.5241,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1983,1983-01-01,49.2389,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1984,1984-01-01,49.2389,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1985,1985-01-01,49.2389,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1986,1986-01-01,43.487,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1987,1987-01-01,40.1617,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1988,1988-01-01,36.8196,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1989,1989-01-01,38.6499,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1990,1990-01-01,44.008,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1991,1991-01-01,48.4273,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1992,1992-01-01,55.139,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1993,1993-01-01,59.3535,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1994,1994-01-01,50.5248,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1995,1995-01-01,51.5695,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1996,1996-01-01,50.2377,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1997,1997-01-01,56.0686,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1998,1998-01-01,54.0527,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,1999,1999-01-01,60.1546,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2000,2000-01-01,74.0789,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2001,2001-01-01,78.0653,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2002,2002-01-01,75.2364,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2003,2003-01-01,79.4537,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2004,2004-01-01,84.9059,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2005,2005-01-01,88.7031,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2006,2006-01-01,91.2149,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2007,2007-01-01,93.8012,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2008,2008-01-01,94.832,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2009,2009-01-01,95.9199,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2010,2010-01-01,94.6321,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2011,2011-01-01,96.023,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2012,2012-01-01,96.1343,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2013,2013-01-01,97.0048,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2014,2014-01-01,97.2976,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2015,2015-01-01,96.7636,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.04,Deposit Money Bank Assets to Deposit Money Bank Assets and Central Bank Assets,DDDI04IRA156NWDB,2016,2016-01-01,96.617,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1960,1960-01-01,16.3699,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1961,1961-01-01,17.0393,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1962,1962-01-01,20.6926,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1963,1963-01-01,23.5226,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1964,1964-01-01,25.0194,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1965,1965-01-01,24.9059,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1966,1966-01-01,26.4068,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1967,1967-01-01,28.0368,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1968,1968-01-01,28.6357,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1969,1969-01-01,29.8711,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1970,1970-01-01,31.4174,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1971,1971-01-01,30.9782,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1972,1972-01-01,33.5431,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1973,1973-01-01,30.4995,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1974,1974-01-01,26.4301,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1975,1975-01-01,31.3407,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1976,1976-01-01,33.0064,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1977,1977-01-01,35.0479,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1978,1978-01-01,42.7684,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1979,1979-01-01,51.9374,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1980,1980-01-01,62.6071,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1981,1981-01-01,61.3877,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1982,1982-01-01,58.0419,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1983,1983-01-01,53.981,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1984,1984-01-01,53.981,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1985,1985-01-01,53.981,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1986,1986-01-01,64.52,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1987,1987-01-01,62.813,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1988,1988-01-01,66.6379,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1989,1989-01-01,65.6841,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1990,1990-01-01,55.5776,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1991,1991-01-01,49.3911,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1992,1992-01-01,45.7941,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1993,1993-01-01,40.5168,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1994,1994-01-01,41.0502,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1995,1995-01-01,38.1174,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1996,1996-01-01,37.007,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1997,1997-01-01,39.7495,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1998,1998-01-01,43.4151,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,1999,1999-01-01,39.3852,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,2000,2000-01-01,37.1551,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,2001,2001-01-01,40.8721,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,2002,2002-01-01,37.8564,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,2003,2003-01-01,39.1969,percent,worldbank-gfdd-via-fred
IRN,Iran,GFDD.DI.05,Liquid Liabilities to GDP,DDDI05IRA156NWDB,2004,2004-01-01,38.7646,percent,worldbank-gfdd-via-fred
