country_iso3,indicator_id,year,value,unit,source_dataset
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1358Q4_1980Q1,938.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1358Q4_1980Q1,611.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1359Q1_1980Q2,1492.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1359Q1_1980Q2,867.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1359Q1_1980Q2,624.4,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1359Q2_1980Q3,1713.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1359Q2_1980Q3,1072.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1359Q2_1980Q3,641.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1359Q3_1980Q4,2142.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1359Q3_1980Q4,1636.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1359Q3_1980Q4,505.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1359Q4_1981Q1,2419.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1359Q4_1981Q1,1857.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1359Q4_1981Q1,562.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1360Q1_1981Q2,3069.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1360Q1_1981Q2,2485.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1360Q1_1981Q2,584.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1360Q2_1981Q3,3410.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1360Q2_1981Q3,2825.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1360Q2_1981Q3,585.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1360Q3_1981Q4,3594.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1360Q3_1981Q4,3002.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1360Q3_1981Q4,592.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1360Q4_1982Q1,3207.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1360Q4_1982Q1,2608.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1360Q4_1982Q1,599.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1361Q1_1982Q2,4196.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1361Q1_1982Q2,3555.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1361Q1_1982Q2,641.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1361Q2_1982Q3,2940.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1361Q2_1982Q3,2324.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1361Q2_1982Q3,615.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1361Q3_1982Q4,4592.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1361Q3_1982Q4,4003.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1361Q3_1982Q4,589.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1361Q4_1983Q1,4007.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1361Q4_1983Q1,3479.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1361Q4_1983Q1,527.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1362Q1_1983Q2,5093.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1362Q1_1983Q2,4510.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1362Q1_1983Q2,582.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1362Q2_1983Q3,5114.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1362Q2_1983Q3,4484.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1362Q2_1983Q3,629.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1362Q3_1983Q4,4428.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1362Q3_1983Q4,3758.4,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1362Q3_1983Q4,669.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1362Q4_1984Q1,4849.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1362Q4_1984Q1,4191.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1362Q4_1984Q1,658.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1363Q1_1984Q2,4961.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1363Q1_1984Q2,4295.4,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1363Q1_1984Q2,665.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1363Q2_1984Q3,5112.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1363Q2_1984Q3,4432.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1363Q2_1984Q3,680.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1363Q3_1984Q4,5209.4,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1363Q3_1984Q4,4532.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1363Q3_1984Q4,676.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1363Q4_1985Q1,5696.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1363Q4_1985Q1,5037.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1363Q4_1985Q1,658.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1364Q1_1985Q2,5425.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1364Q1_1985Q2,4769.4,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1364Q1_1985Q2,655.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1364Q2_1985Q3,5500.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1364Q2_1985Q3,4780.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1364Q2_1985Q3,719.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1364Q3_1985Q4,6022.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1364Q3_1985Q4,5300.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1364Q3_1985Q4,721.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1364Q4_1986Q1,6417.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1364Q4_1986Q1,5725.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1364Q4_1986Q1,692.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1365Q1_1986Q2,6224.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1365Q1_1986Q2,5514.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1365Q1_1986Q2,710.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1365Q2_1986Q3,6508.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1365Q2_1986Q3,5814.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1365Q2_1986Q3,693.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1365Q3_1986Q4,6958.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1365Q3_1986Q4,6264.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1365Q3_1986Q4,694.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1365Q4_1987Q1,8087.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1365Q4_1987Q1,7456.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1365Q4_1987Q1,631.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1366Q1_1987Q2,8081.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1366Q1_1987Q2,7361.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1366Q1_1987Q2,720.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1366Q2_1987Q3,8500.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1366Q2_1987Q3,7763.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1366Q2_1987Q3,737.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1366Q3_1987Q4,8861.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1366Q3_1987Q4,8095.4,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1366Q3_1987Q4,765.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1366Q4_1988Q1,9540.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1366Q4_1988Q1,8904.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1366Q4_1988Q1,636.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1367Q1_1988Q2,10027.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1367Q1_1988Q2,9232.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1367Q1_1988Q2,795.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1367Q2_1988Q3,10763.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1367Q2_1988Q3,9958.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1367Q2_1988Q3,805.2,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1367Q3_1988Q4,10970.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1367Q3_1988Q4,10155.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1367Q3_1988Q4,814.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1367Q4_1989Q1,11651.3,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1367Q4_1989Q1,10975.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1367Q4_1989Q1,675.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1368Q1_1989Q2,11743.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1368Q1_1989Q2,10903.9,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1368Q1_1989Q2,840.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1368Q2_1989Q3,12553.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1368Q2_1989Q3,11705.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1368Q2_1989Q3,848.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1368Q3_1989Q4,12815.4,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1368Q3_1989Q4,11953.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1368Q3_1989Q4,861.7,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1368Q4_1990Q1,12864.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1368Q4_1990Q1,12180.0,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1368Q4_1990Q1,684.8,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1369Q1_1990Q2,13476.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_excl_govt_corporations,1369Q1_1990Q2,12515.6,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_corporations_debt_to_cbi,1369Q1_1990Q2,960.5,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
IRN,iran_data_portal__govt_debt_to_cbi_total,1369Q2_1990Q3,14002.1,billion_rials,iran-data-portal/government-finance-tables/government_debt_to_central_bank_1978-2016_quarterly.xls
