country_iso3,indicator_id,year,value,unit,source_dataset
IRN,sci_heis__urban_non_food_expenditure,2017,252775,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1396)"
IRN,sci_heis__urban_non_food_expenditure,2018,298722,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1397)"
IRN,sci_heis__urban_non_food_expenditure,2019,356850,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1398)"
IRN,sci_heis__urban_non_food_expenditure,2020,460298,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1399)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2001,7166,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1380)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2006,15188,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1385)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2011,32752,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1390)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2016,66636,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1395)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2017,76750,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1396)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2018,94505,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1397)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2019,117529,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1398)"
IRN,sci_heis__urban_food_and_tobacco_expenditure,2020,161094,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1399)"
IRN,sci_heis__rural_total_net_expenditure,2001,17233,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1380)"
IRN,sci_heis__rural_total_net_expenditure,2006,41570,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1385)"
IRN,sci_heis__rural_total_net_expenditure,2011,83973,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1390)"
IRN,sci_heis__rural_total_net_expenditure,2016,156907,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1395)"
IRN,sci_heis__rural_total_net_expenditure,2017,178670,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1396)"
IRN,sci_heis__rural_total_net_expenditure,2018,214472,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1397)"
IRN,sci_heis__rural_total_net_expenditure,2019,261006,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1398)"
IRN,sci_heis__rural_total_net_expenditure,2020,340679,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1399)"
IRN,sci_heis__rural_non_food_expenditure,2001,10163,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1380)"
IRN,sci_heis__rural_non_food_expenditure,2006,26057,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1385)"
IRN,sci_heis__rural_non_food_expenditure,2011,51033,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1390)"
IRN,sci_heis__rural_non_food_expenditure,2016,97138,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1395)"
IRN,sci_heis__rural_non_food_expenditure,2017,112166,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1396)"
IRN,sci_heis__rural_non_food_expenditure,2018,134226,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1397)"
IRN,sci_heis__rural_non_food_expenditure,2019,158342,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1398)"
IRN,sci_heis__rural_non_food_expenditure,2020,204237,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1399)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2001,7070,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1380)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2006,15513,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1385)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2011,32940,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1390)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2016,59769,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1395)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2017,66504,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1396)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2018,80246,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1397)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2019,102664,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1398)"
IRN,sci_heis__rural_food_and_tobacco_expenditure,2020,136442,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.1_top_line, iranian_solar_year=1399)"
IRN,sci_heis__urban_total,2001,20854,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_total,2006,52098,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_total,2011,99965,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_total,2016,218185,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_total,2017,252775,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_total,2018,298722,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_total,2019,356850,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_total,2020,460298,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_clothing_and_footwear,2001,1940,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_clothing_and_footwear,2006,3929,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_clothing_and_footwear,2011,5609,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_clothing_and_footwear,2016,11382,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_clothing_and_footwear,2017,13229,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_clothing_and_footwear,2018,13877,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_clothing_and_footwear,2019,14535,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_clothing_and_footwear,2020,20639,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_clothing_and_repairs,2001,1535,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_clothing_and_repairs,2006,3116,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_clothing_and_repairs,2011,4439,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_clothing_and_repairs,2016,9109,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_clothing_and_repairs,2017,10619,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_clothing_and_repairs,2018,11037,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_clothing_and_repairs,2019,11677,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_clothing_and_repairs,2020,16942,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_footwear_and_repairs,2001,405,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_footwear_and_repairs,2006,813,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_footwear_and_repairs,2011,1170,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_footwear_and_repairs,2016,2273,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_footwear_and_repairs,2017,2611,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_footwear_and_repairs,2018,2839,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_footwear_and_repairs,2019,2858,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_footwear_and_repairs,2020,3697,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_housing,2001,8929,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_housing,2006,19841,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_housing,2011,44383,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_housing,2016,97067,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_housing,2017,108646,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_housing,2018,133358,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_housing,2019,172671,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_housing,2020,229924,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2001,7914,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2006,18233,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2011,38170,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2016,87086,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2017,97874,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2018,122457,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2019,160742,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_rents_and_imputed_rent_repair_maintenance,2020,216064,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_water_sewage_fuel_light,2001,1016,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_water_sewage_fuel_light,2006,1609,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_water_sewage_fuel_light,2011,6213,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_water_sewage_fuel_light,2016,9981,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_water_sewage_fuel_light,2017,10772,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_water_sewage_fuel_light,2018,10901,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_water_sewage_fuel_light,2019,11929,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_water_sewage_fuel_light,2020,13860,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2001,1701,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2006,3796,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2011,5321,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2016,10639,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2017,13250,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2018,15888,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2019,19068,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_furniture_furnishings_equipment_services,2020,26875,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2001,293,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2006,1062,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2011,1318,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2016,2215,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2017,2856,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2018,3246,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2019,3124,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_furniture_fixtures_carpets_floor_coverings_repairs,2020,3294,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2001,195,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2006,427,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2011,423,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2016,639,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2017,724,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2018,656,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2019,655,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_household_appliances_and_other_furnishings,2020,1061,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2001,466,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2006,875,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2011,1184,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2016,1983,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2017,2980,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1396)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2018,3285,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1397)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2019,3635,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1398)"
IRN,sci_heis__urban_heating_cooking_appliances_refrigerators_etc,2020,4976,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1399)"
IRN,sci_heis__urban_glasswares_tablewares_utensils_repairs,2001,317,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1380)"
IRN,sci_heis__urban_glasswares_tablewares_utensils_repairs,2006,563,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1385)"
IRN,sci_heis__urban_glasswares_tablewares_utensils_repairs,2011,708,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1390)"
IRN,sci_heis__urban_glasswares_tablewares_utensils_repairs,2016,1169,thousand_rials_per_household_per_year,"sci-amar/household-expenditure-detail-2001-2020 (source_table=21.2_nonfood_by_item, iranian_solar_year=1395)"
