country_iso3,indicator_id,year,value,unit,source_dataset
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2012-Q2,24645.6,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2012-Q3,23115.6,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2012-Q4,22634.1,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2013-Q1,28707.3,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2013-Q2,25966.5,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2013-Q3,30516.4,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2013-Q4,30974.3,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2014-Q1,31314.3,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2014-Q2,35135.2,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2014-Q3,26848.5,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2014-Q4,28000,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2015-Q1,35500,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2015-Q2,36400,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2015-Q3,29400,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2015-Q4,28600,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2016-Q1,27000,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__bank_claims_on_public_corps_institutions,2016-Q2,31100,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FBAU@EMERGEMA, description=Iran: Money Supply: Bank Claims on Public Corps/Institutions (NSA,EOP,Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
IRN,jhu_iae_haver__banking_sys_claims_on_public_private,1998-Q4,187989.3,billion_rials_nsa_eop,"jhu-iae-haver-iran-monetary/cbi-balance-sheet-quarterly-1998-2016 (haver_mnemonic=Q429FMAD@EMERGEMA, description=Iran: Money Supply: Banking Sys Claims on Public & Private (NSA, EOP, Bil.Rials), lsource=Central Bank of the Islamic Republic of Iran)"
