country_iso3,indicator_id,year,value,unit,source_dataset
IRN,imf_ifs_hist__bank_melli_foreign_assets,1945,7.34,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_foreign_assets,1946,7.73,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_foreign_assets,1947,7.92,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_foreign_assets,1948,8.61,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1937,9,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1938,12,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1939,16,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1940,19,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1941,30,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1942,53,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1943,110,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1944,109,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1945,100,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1946,90,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1947,104,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1948,134,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1950,113,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1951,58,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1952,39,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1953,48,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1954,48,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1955,67,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1956,91,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1957,107,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1958,112,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1960-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1959,73,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1960,53,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1961,79,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1962,77,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1963,87,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1964,58,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1965-11)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1965,87,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1966-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1966,108,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1967,130,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1968,134,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1969-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1969,154,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1970-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1970,76,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__bank_melli_fx_reserves,1971,469,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1937,34,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1938,37,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1939,42,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1940,44,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1941,55,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1942,114,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1943,221,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1944,244,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1945,227,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1946,239,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1947,246,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1948,273,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1950,252,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1951,196,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1952,177,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1953,185,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1954,186,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1955,205,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1956,230,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1957,245,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1958,253,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1960-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1959,214,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1960,184,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1961,208,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1962,224,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1963,246,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1964,199,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1965-11)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1965,236,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1966-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1966,255,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1967,305,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1968,292,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1969-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1969,311,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1970-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1970,208,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__bank_melli_gold_fx_total,1971,612,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1937,26,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1938,26,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1939,26,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1940,26,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1941,26,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1942,61,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1943,111,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1944,134,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1945,127,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1946,149,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1947,142,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1948,140,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1949-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1949,140,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1950-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1950,139,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1951,138,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1952,138,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1953,137,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1954,138,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1955,138,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1956,138,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1957,138,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1958,141,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1960-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1959,140,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1960,130,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1961,130,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1962,129,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1963,142,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1964,141,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1965-11)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1965,146,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1966-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1966,130,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1967,144,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1968,158,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1969-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1969,158,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1970-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1970,131,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__bank_melli_gold_reserves,1971,142,Millions USD,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1958,14.73,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1959,13.33,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1960,16.64,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1961,15.17,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1962,14.95,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1963,15.93,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1964-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1964,20.63,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1965-11)
IRN,imf_ifs_hist__central_bank_claims_on_government,1965,23.74,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1966-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1966,23.68,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1967,26.9,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1968,41.22,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1969-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1969,42.7,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1970-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1970,117.95,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__central_bank_claims_on_government,1971,140.57,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__discount_rate,1950,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__discount_rate,1951,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__discount_rate,1952,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__discount_rate,1953,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__discount_rate,1954,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__discount_rate,1955,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__discount_rate,1956,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__discount_rate,1957,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__discount_rate,1958,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1960-12)
IRN,imf_ifs_hist__discount_rate,1959,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__discount_rate,1960,6.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__discount_rate,1961,6.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__discount_rate,1964,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1965-11)
IRN,imf_ifs_hist__discount_rate,1965,4.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1966-12)
IRN,imf_ifs_hist__discount_rate,1966,5.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__discount_rate,1967,5.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__discount_rate,1968,7.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1969-12)
IRN,imf_ifs_hist__discount_rate,1969,8.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1970-12)
IRN,imf_ifs_hist__discount_rate,1970,8.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__discount_rate,1971,7.0,Per Cent,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__government_consumption,1961,33.8,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__government_consumption,1962,34.8,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__government_consumption,1963,39.3,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__government_consumption,1964,47.6,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__government_consumption,1965,65.5,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__government_consumption,1966,73.5,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__government_consumption,1967,84.4,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__government_consumption,1968,85.4,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1970-12)
IRN,imf_ifs_hist__government_consumption,1969,117.6,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__government_consumption,1970,141.2,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1972-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1950,2.57,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1951,2.45,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1952,2.4,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1953,3.49,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1954,3.97,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1955,4.08,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1956-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1956,4.57,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1957,6.07,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1958-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1958,8.08,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1960-12)
IRN,imf_ifs_hist__government_deposits_with_banks,1959,11.28,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__government_deposits_with_banks,1960,7.79,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__government_deposits_with_banks,1961,17.97,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1962-04)
IRN,imf_ifs_hist__gross_domestic_product,1961,356.8,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__gross_domestic_product,1962,369.2,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__gross_domestic_product,1963,398.3,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__gross_domestic_product,1964,427.1,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__gross_domestic_product,1965,503.7,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__gross_domestic_product,1966,542.9,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__gross_domestic_product,1967,611.4,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1968-12)
IRN,imf_ifs_hist__gross_domestic_product,1968,655.3,Billions Rials,imf-ifs-historical/iran-annual-series-extracted (source_issue=ifs_1970-12)
