country_id,country_iso3_code,year,export_value,import_value,eci,coi,diversity,growth_proj
4,AFG,2003,161483792,1591024364,-0.553,-0.673,72,
4,AFG,2004,178180432,1952663621,-0.523,-0.512,74,
4,AFG,2005,242578623,3573654590,-0.078,-0.245,83,
4,AFG,2006,221286561,3489253143,-0.885,-0.648,75,
4,AFG,2007,334522110,3746081985,-0.773,-0.307,84,
4,AFG,2008,469771096,6092022649,-0.098,-0.239,85,
4,AFG,2009,1129248832,7203884513,0.525,1.342,125,
4,AFG,2010,524911267,9881816942,-0.022,0.119,105,
4,AFG,2011,491643454,12981833155,-0.937,-0.765,73,
4,AFG,2012,586581999,11311563714,-0.741,-0.681,74,
4,AFG,2013,665286078,11335076431,-0.799,-0.685,73,
4,AFG,2014,752731010,9808030722,-1.154,-0.783,71,
4,AFG,2015,757463822,10028130755,-1.348,-0.998,63,
4,AFG,2016,854946699,9374478203,-1.49,-1.143,68,
4,AFG,2017,875154898,10964539781,-1.243,-1.094,69,
4,AFG,2018,1010261995,10956779722,-1.249,-1.003,73,
4,AFG,2019,1644005917,9278939791,-1.19,-0.832,78,
4,AFG,2020,1474442693,8712239241,-1.196,-1.161,66,
4,AFG,2021,1602585668,7376482767,-1.361,-1.014,69,4.828
4,AFG,2022,1335903087,7488358370,-1.356,-1.079,71,4.252
4,AFG,2023,1356529598,6923027055,-1.339,-1.299,68,4.016
4,AFG,2024,1339702253,5727949814,-0.852,-1.184,63,3.36
8,ALB,1962,1831838,8699570,-0.685,-0.503,20,
8,ALB,1963,2978674,8157994,-0.075,-0.397,47,
8,ALB,1964,3564060,14473711,-0.683,-0.602,28,
8,ALB,1965,3057092,18816275,-0.49,-0.514,46,
8,ALB,1966,3659929,19140151,-0.631,-0.711,51,
8,ALB,1967,4887021,14961870,0.084,-0.313,63,
8,ALB,1968,7177992,17897827,-0.344,-0.591,55,
8,ALB,1969,7155071,20397920,-0.393,-0.64,51,
8,ALB,1970,8789274,24887227,-0.318,-0.619,60,
8,ALB,1971,14139101,24118248,-0.285,-0.744,46,
8,ALB,1972,12211583,25616232,-0.27,-0.677,76,
8,ALB,1973,19996050,36372811,-0.229,-0.583,76,
8,ALB,1974,38716333,59768854,-0.081,-0.72,79,
8,ALB,1975,46077783,69906186,-0.043,-0.874,75,
8,ALB,1976,41371542,47398247,0.021,-0.501,80,
8,ALB,1977,58754019,65989464,-0.095,-0.609,80,
8,ALB,1978,55719757,75932825,-0.041,-0.669,64,
8,ALB,1979,119638983,99843744,0.103,-0.672,73,
8,ALB,1980,162209791,135337500,0.468,0.253,103,
8,ALB,1981,154490689,142862331,0.219,-0.434,77,
8,ALB,1982,143117121,179472291,-0.26,-0.795,60,
8,ALB,1983,120357928,135947422,-0.257,-0.775,60,
8,ALB,1984,115377943,119675759,-0.302,-0.823,67,
8,ALB,1985,91755552,122179214,-0.208,-0.755,66,
8,ALB,1986,121816672,100907233,-0.347,-0.7,73,
8,ALB,1987,139846920,120449955,0.248,-0.381,86,
8,ALB,1988,167277110,180066712,-0.41,-0.728,74,
8,ALB,1989,225258507,241130609,-0.185,-0.523,90,
8,ALB,1990,174281977,267652647,-0.009,-0.577,95,
8,ALB,1991,144202747,341461862,-0.254,-0.686,91,
8,ALB,1992,101684075,489313220,0.002,-0.22,100,
8,ALB,1993,115213853,594651589,-0.006,-0.219,109,
8,ALB,1994,159828883,660411051,-0.292,-0.481,97,
8,ALB,1995,215349978,850663750,-0.383,-0.564,105,
8,ALB,1996,279053604,1168842427,-0.359,-0.031,122,
8,ALB,1997,230785469,731606763,-0.352,0.016,121,
8,ALB,1998,249717438,785375931,-0.317,0.103,119,
8,ALB,1999,265310858,983692602,-0.281,-0.266,111,
8,ALB,2000,281580680,978019874,-0.1,0.245,135,
8,ALB,2001,316281387,1261410404,-0.163,0.204,127,
8,ALB,2002,320852696,1364600997,-0.124,-0.115,114,
8,ALB,2003,458275347,1676138666,-0.046,-0.119,115,
8,ALB,2004,552755789,2062405351,-0.139,-0.211,113,2.92
8,ALB,2005,615896059,2321107023,-0.141,-0.172,118,2.53
8,ALB,2006,753889380,2659504862,-0.275,-0.024,124,2.25
8,ALB,2007,1067116993,3552833264,-0.323,0.061,126,2.53
8,ALB,2008,1958595953,4622730716,0.474,1.126,167,3.75
8,ALB,2009,1877221923,4360823615,0.469,1.27,173,3.95
8,ALB,2010,1496371897,4038359673,-0.246,-0.088,123,2.02
8,ALB,2011,1889765617,4657348168,-0.265,-0.1,118,2.08
8,ALB,2012,1928680915,4452538184,-0.136,0.034,121,2.25
8,ALB,2013,2352989966,4510581125,-0.191,-0.05,122,2.21
8,ALB,2014,2477949324,4730280918,-0.357,-0.424,104,1.83
8,ALB,2015,1969054122,4142221249,-0.451,-0.223,119,2.67
8,ALB,2016,2033829296,4445501560,-0.295,-0.272,122,3.73
8,ALB,2017,2280365043,4899701612,-0.193,-0.478,112,3.31
8,ALB,2018,2742480357,5617064363,-0.145,-0.409,108,3.38
8,ALB,2019,2706853921,5487215919,-0.198,-0.527,108,3.32
8,ALB,2020,2402786500,5319658347,-0.07,-0.215,124,3.22
8,ALB,2021,3331615520,6995756348,-0.082,-0.296,116,3.22
8,ALB,2022,4486492514,7590843113,-0.116,-0.174,121,1.558
8,ALB,2023,3900147081,9259753135,0.064,0.023,134,1.807
8,ALB,2024,3703025158,9054012893,0.191,0.087,136,1.939
10,ATA,2000,2804161,4719439,1.767,-0.354,23,
10,ATA,2001,728778,7869327,1.308,-0.15,32,
10,ATA,2002,230523,7923114,1.041,-0.525,19,
10,ATA,2003,1269315,8200042,1.646,-0.503,27,
10,ATA,2004,1469966,10913275,2.266,-0.305,23,
10,ATA,2005,1486558,22357383,1.943,-0.308,23,
10,ATA,2006,1622180,13994355,1.329,0.132,49,
10,ATA,2007,1153203,15832899,1.623,0.028,32,
10,ATA,2008,2620971,1495604561,0.809,-0.069,45,
10,ATA,2009,3183290,119078816,1.346,0.475,42,
10,ATA,2010,51240773,227840186,1.062,0.609,90,
10,ATA,2011,10275005,55055983,1.802,0.564,48,
10,ATA,2012,9148587,31340540,1.908,0.89,59,
10,ATA,2013,24911646,29302713,-0.37,-0.869,16,
10,ATA,2014,12765557,26375164,1.34,0.402,44,
10,ATA,2015,10146265,28211607,1.082,0.319,53,
10,ATA,2016,8489482,39826252,0.963,-0.191,29,
10,ATA,2017,4482384,33240045,1.421,0.201,32,
10,ATA,2018,14953740,16949608,1.569,0.066,38,
10,ATA,2019,7220614,38607289,1.349,0.294,49,
10,ATA,2020,8100607,29677200,1.516,-0.105,36,
10,ATA,2021,6598688,49364578,1.702,0.107,42,
10,ATA,2022,11559562,33210564,0.938,-0.015,44,
10,ATA,2023,7903863,49057341,1.739,0.614,50,
10,ATA,2024,2705779,41546615,1.248,0.388,45,
12,DZA,1962,718367908,707203439,0.04,-0.485,46,
12,DZA,1963,653047392,689794719,-0.121,-0.626,41,
12,DZA,1964,691759829,666879274,-0.229,-0.63,39,
12,DZA,1965,657145689,663873667,-0.356,-0.644,46,
12,DZA,1966,736788900,626244052,-0.054,-0.579,43,
12,DZA,1967,747622966,554581702,-0.462,-0.727,33,
12,DZA,1968,882901361,774157008,0.08,-0.486,36,
12,DZA,1969,945821080,929901498,0.192,-0.516,39,
12,DZA,1970,1005568870,1168165548,0.001,-0.647,35,
12,DZA,1971,861817752,1229198181,-0.065,-0.604,38,
12,DZA,1972,1062566249,1409739175,-0.638,-0.7,29,
12,DZA,1973,1818627627,2196960902,-0.218,-0.638,31,
12,DZA,1974,4246060864,3931073767,-0.401,-0.617,29,
12,DZA,1975,4148352898,5492612033,-0.494,-0.642,19,
12,DZA,1976,5087896327,4860104169,-0.613,-0.516,24,
12,DZA,1977,5793309679,6724308057,-0.695,-0.547,15,
12,DZA,1978,6343465933,7442717595,-0.262,-0.658,18,
12,DZA,1979,9048159441,7707331363,-0.786,-0.682,15,
12,DZA,1980,13892480896,9843384532,-0.817,-0.652,10,
12,DZA,1981,13175786995,9786975706,-0.381,-0.675,13,
12,DZA,1982,11585194866,9125952242,-0.277,-0.655,13,
12,DZA,1983,11262121040,9151195474,-0.131,-0.791,12,
12,DZA,1984,11093978435,8897374137,-0.084,-0.708,13,
12,DZA,1985,9322098432,8043314216,-0.016,-0.72,17,
12,DZA,1986,7255565337,7436268367,0.133,-0.851,15,
12,DZA,1987,7621342775,6425648995,0.306,-0.859,19,
12,DZA,1988,7565873007,6900972345,0.61,-0.783,25,
12,DZA,1989,8568061914,7943400480,0.664,-0.763,26,
12,DZA,1990,11318068858,9120485418,0.344,-0.877,21,
12,DZA,1991,11380711942,7837091847,0.246,-0.876,22,
12,DZA,1992,10235291022,7295281649,0.146,-0.976,23,
12,DZA,1993,9379865485,7194373468,-0.005,-1.11,23,
12,DZA,1994,8458231952,8760734205,-0.035,-1.004,22,
12,DZA,1995,9444992595,9150633719,-0.453,-1.081,30,
12,DZA,1996,11641031031,7612389141,-0.427,-1.067,27,
12,DZA,1997,13349377209,7692913052,-0.44,-1.22,22,
12,DZA,1998,9463231724,8953623888,-0.513,-1.276,25,
12,DZA,1999,9914661304,8543691650,-0.519,-1.263,23,
12,DZA,2000,16915704249,8733057537,-0.923,-1.26,18,
12,DZA,2001,15534218682,9966721972,-1.018,-1.306,20,
12,DZA,2002,14995847266,12173591226,-0.733,-1.238,26,
12,DZA,2003,19831902254,13684096070,-1.054,-1.276,20,
12,DZA,2004,27006958965,18230124486,-1.024,-1.213,21,2.34
12,DZA,2005,38241589437,20849801683,-1.075,-1.197,15,2.36
12,DZA,2006,49495879396,21390080839,-1.207,-1.187,17,2.31
12,DZA,2007,58008737810,28291858795,-1.195,-1.177,17,1.58
12,DZA,2008,71826010923,38834060025,-1.404,-1.189,17,1.73
12,DZA,2009,39720200851,36418227181,-1.644,-1.211,17,2.1
12,DZA,2010,50359928969,37704441719,-1.437,-1.173,16,2.02
12,DZA,2011,66665580765,45667462139,-1.636,-1.189,17,2.44
12,DZA,2012,65651638987,49375506616,-1.706,-1.127,17,1.35
12,DZA,2013,59718823155,52296888992,-1.767,-1.151,15,1.86
12,DZA,2014,51654864252,55277122530,-1.878,-1.13,18,1.71
12,DZA,2015,31268345804,46666447503,-1.769,-1.261,18,2.78
12,DZA,2016,26418567372,46378074815,-1.357,-1.28,20,3.08
12,DZA,2017,31237618582,44596078116,-1.352,-1.136,21,2.3
12,DZA,2018,33781496233,49138956671,-1.408,-1.284,21,2.26
12,DZA,2019,29458885446,42338957825,-1.091,-1.282,26,2.64
12,DZA,2020,17987532438,34609070072,-1.049,-1.248,28,2.11
12,DZA,2021,31083171102,36979649925,-1.05,-1.264,31,2.12
12,DZA,2022,52461316379,35657737807,-0.929,-1.187,27,1.889
12,DZA,2023,45337544196,41482666497,-1.187,-1.09,28,1.936
12,DZA,2024,39105403225,43424708158,-1.028,-1.072,31,1.801
16,ASM,2000,13230285,106461049,0.833,0.478,87,
16,ASM,2001,14221424,118440161,0.98,0.653,77,
16,ASM,2002,30013177,178284621,0.9,0.139,69,
16,ASM,2003,28545210,147382556,0.632,0.354,82,
16,ASM,2004,21260886,164146843,0.701,0.556,86,
16,ASM,2005,14754812,127072999,1.378,1.03,86,
16,ASM,2006,86832373,123379013,0.832,-0.694,29,
16,ASM,2007,62097660,190393820,0.951,0.353,66,
16,ASM,2008,58978362,271071484,0.711,-0.278,57,
16,ASM,2009,25834602,141913814,1.037,0.627,89,
16,ASM,2010,31430502,93303301,0.959,0.157,60,
16,ASM,2011,44846119,234575572,0.708,-0.196,58,
16,ASM,2012,76172272,241574749,0.964,0.159,48,
16,ASM,2013,44302325,258437993,0.789,0.071,60,
16,ASM,2014,51070434,229398123,0.834,0.301,58,
16,ASM,2015,26517210,150441695,0.875,0.419,67,
16,ASM,2016,35732532,195346183,0.477,-0.113,57,
16,ASM,2017,37249154,146199496,0.744,0.42,68,
16,ASM,2018,59319048,150308002,0.561,-0.4,34,
16,ASM,2019,22794196,176603995,0.693,0.055,60,
16,ASM,2020,16416222,134565767,0.803,-0.099,52,
16,ASM,2021,27931277,153026458,0.787,-0.183,52,
16,ASM,2022,16235775,244582164,1.006,0.872,85,
16,ASM,2023,20293258,202703370,0.925,0.272,72,
16,ASM,2024,27281848,256024791,0.864,0.301,57,
20,AND,1962,55911,0,1.247,0.051,14,
20,AND,1965,100747,0,1.573,-0.139,2,
20,AND,1966,56314,0,1.904,-0.027,7,
20,AND,1970,1097230,41028420,0.912,0.268,46,
20,AND,1971,1639730,50595039,0.95,0.286,48,
20,AND,1972,2103402,76055629,1.287,1.143,72,
20,AND,1973,2833725,120260910,1.153,1.158,91,
20,AND,1974,5000830,125608698,0.914,0.654,92,
20,AND,1975,5383264,140952217,1.046,0.851,88,
20,AND,1976,6322019,173914610,1.34,1.9,118,
20,AND,1977,6310243,235184569,0.981,0.751,89,
20,AND,1978,6655448,245704359,1.101,0.764,63,
20,AND,1979,11851924,407903673,1.054,0.559,51,
20,AND,1980,19082933,460363445,0.971,0.826,71,
20,AND,1981,14152508,383897533,1.245,1.781,113,
20,AND,1982,36608075,380272250,1.174,0.588,56,
20,AND,1983,11674923,285456421,1.048,0.787,67,
20,AND,1984,12273196,286254877,1.022,0.979,79,
20,AND,1985,14791569,328095529,0.977,0.295,65,
20,AND,1986,19497685,462207671,0.679,0.041,54,
20,AND,1987,24057051,639936980,0.71,-0.16,52,
20,AND,1988,33718830,789596648,1.029,0.292,68,
20,AND,1989,30001396,818708798,1.147,0.97,84,
20,AND,1990,38133872,1045484591,1.101,0.902,84,
20,AND,1991,35838431,1143637860,1.111,1.232,107,
20,AND,1992,27383699,999301813,1.276,1.03,92,
20,AND,1993,26895068,872050015,1.124,0.659,93,
20,AND,1994,43990560,841246005,1.026,0.953,97,
20,AND,1995,45532545,1003370442,1.146,0.552,79,
20,AND,1996,44311220,934589845,1.018,0.585,90,
20,AND,1997,46989288,1004807159,1.108,0.844,104,
20,AND,1998,48419603,970894030,1.032,0.819,100,
20,AND,1999,47751057,983206586,1.053,0.948,112,
20,AND,2000,42666215,936158861,1.169,1.307,125,
20,AND,2001,70131500,948361945,1.011,1.055,124,
20,AND,2002,62256678,1171845789,1.306,1.226,117,
20,AND,2003,86021220,1478854092,1.053,1.163,124,
20,AND,2004,112430889,1674296761,1.157,1.111,114,
20,AND,2005,159658935,1747103799,1.077,0.836,106,
20,AND,2006,179336730,1746293156,1.038,0.772,103,
20,AND,2007,158054496,1882143415,1.093,1.38,136,
20,AND,2008,164205614,1992448554,0.969,1.321,144,
20,AND,2009,155798427,1724703376,1.011,1.397,140,
20,AND,2010,231237109,1773922135,0.892,1.307,127,
20,AND,2011,364148021,1653779665,0.801,0.196,81,
20,AND,2012,239172203,1515165481,0.972,1.292,122,
20,AND,2013,258639348,1458800927,0.931,0.078,56,
20,AND,2014,314568047,1517438044,0.649,-0.265,40,
20,AND,2015,67180292,1326866697,1.136,0.771,95,
20,AND,2016,95079228,1382066465,1.213,1.36,107,
20,AND,2017,105482080,1474132494,1.048,1.142,104,
20,AND,2018,99183837,1580560230,1.263,1.136,112,
20,AND,2019,108709468,1492143661,1.009,1.249,123,
20,AND,2020,95493778,1548742092,1.387,1.406,110,
20,AND,2021,108566273,1579906863,1.17,1.118,102,
20,AND,2022,118789424,1874780160,1.296,1.248,110,
20,AND,2023,141684802,1972469907,1.247,1.3,92,0.643
20,AND,2024,96587794,1882114611,1.282,1.27,80,
24,AGO,1962,129766985,116410046,-0.798,-0.653,53,
24,AGO,1963,123575628,117868659,-1.29,-0.756,43,
24,AGO,1964,181079016,139616688,-1.724,-0.766,36,
24,AGO,1965,176127779,170316604,-1.279,-0.807,44,
24,AGO,1966,181961753,187242915,-1.559,-0.782,45,
24,AGO,1967,196985840,250322985,-1.538,-0.833,46,
24,AGO,1968,247682350,265737345,-1.68,-0.874,41,
24,AGO,1969,334337421,299984030,-1.023,-0.757,49,
24,AGO,1970,419571238,340311262,-1.181,-0.822,51,
24,AGO,1971,448580401,390792370,-1.188,-0.895,48,
24,AGO,1972,516660536,336723317,-1.168,-0.699,56,
24,AGO,1973,741947065,496364742,-1.115,-0.656,54,
24,AGO,1974,1153287511,632944038,-1.543,-0.853,44,
24,AGO,1975,762626003,338627384,-1.791,-0.908,48,
24,AGO,1976,485947810,236787363,-2.029,-0.822,22,
24,AGO,1977,396723755,551926012,-2.001,-0.816,20,
24,AGO,1978,575234090,545010289,-2.484,-0.926,14,
24,AGO,1979,886806245,797954203,-2.431,-0.853,12,
24,AGO,1980,1369272498,1221107884,-1.956,-0.941,14,
24,AGO,1981,1616552149,1382543936,-2.074,-0.773,7,
24,AGO,1982,1291814106,865844219,-1.708,-0.801,8,
24,AGO,1983,1615874208,708994542,-1.87,-0.855,7,
24,AGO,1984,1855737681,892228279,-1.967,-0.817,6,
24,AGO,1985,1996756182,1176608399,-1.484,-0.823,5,
24,AGO,1986,1322454036,1094037431,-1.297,-0.921,6,
24,AGO,1987,1976168195,1037456446,-1.448,-0.997,7,
24,AGO,1988,2272471703,1265031035,-1.836,-0.973,8,
24,AGO,1989,2517641509,1390413451,-1.483,-0.961,7,
24,AGO,1990,3825317761,1547546398,-1.737,-0.928,5,
24,AGO,1991,3206678733,1709572537,-1.661,-0.963,7,
24,AGO,1992,3311518773,2348684550,-1.894,-1.048,4,
24,AGO,1993,2846440012,1231208776,-2.228,-1.055,4,
24,AGO,1994,2736524775,1250474807,-2.029,-1.11,8,
24,AGO,1995,3237209960,1682388600,-2.417,-1.237,9,
24,AGO,1996,4200078789,1887427724,-2.429,-1.248,6,
24,AGO,1997,4024884519,2240677162,-1.903,-1.253,9,
24,AGO,1998,3166306879,1988130297,-1.867,-1.327,9,
24,AGO,1999,4006554547,1994616632,-2.172,-1.332,7,
24,AGO,2000,6514792567,1947318772,-2.636,-1.299,6,
24,AGO,2001,5277013028,3192733586,-2.537,-1.361,6,
24,AGO,2002,6456607754,2946681123,-2.034,-1.311,7,
24,AGO,2003,7616806924,4372823375,-2.022,-1.274,3,
24,AGO,2004,10966672307,6333150640,-1.7,-1.235,4,4.46
24,AGO,2005,20362208362,8429393788,-1.728,-1.203,5,2.98
24,AGO,2006,28929639736,10653807286,-1.67,-1.206,6,2.89
24,AGO,2007,37910568056,12931162119,-1.864,-1.203,6,2.74
24,AGO,2008,56058517019,20715442264,-1.174,-1.104,6,2.77
24,AGO,2009,36789139603,18365125398,-1.419,-1.177,6,2.74
24,AGO,2010,45440174923,15362766029,-1.647,-1.105,5,2.56
24,AGO,2011,63212757063,17205941775,-1.713,-1.086,5,2.82
24,AGO,2012,70203313319,21956469348,-2.264,-1.041,7,2.81
24,AGO,2013,67196431782,23235964737,-2.589,-1.117,7,3.3
24,AGO,2014,52990510988,27220812844,-2.474,-1.068,5,2.39
24,AGO,2015,30789668986,17815192009,-0.984,-1.266,11,5.14
24,AGO,2016,26179180349,11390858214,-0.965,-1.247,14,3.66
24,AGO,2017,29629339978,12032831077,-1.542,-1.238,12,3.28
24,AGO,2018,35177972416,11248963222,-1.961,-1.266,12,3.47
24,AGO,2019,30932678832,9675659497,-1.58,-1.164,10,4.55
24,AGO,2020,19977464786,7658057816,-1.726,-1.13,10,2.62
24,AGO,2021,32891401076,9829087828,-1.619,-1.14,12,2.62
24,AGO,2022,44590419009,14515552461,-1.35,-1.025,12,4.097
24,AGO,2023,38597650785,13425532950,-1.408,-1.023,13,3.26
24,AGO,2024,35089913930,12531812515,-1.146,-0.988,12,3.614
28,ATG,1966,0,1091999,,,,
28,ATG,1967,0,1671297,,,,
28,ATG,1968,24845,2837998,-2.417,-0.296,1,
28,ATG,1969,0,6088898,,,,
28,ATG,1970,348784,13200465,0.08,-0.323,10,
28,ATG,1971,224685,13709704,0.334,-0.252,9,
28,ATG,1972,524092,12746067,0.786,-0.309,19,
28,ATG,1973,20945690,30547465,0.83,-0.164,27,
28,ATG,1974,25230982,49218730,0.569,-0.21,33,
28,ATG,1975,19135409,57681522,0.463,-0.32,42,
28,ATG,1976,1738324,15626454,0.801,-0.041,44,
28,ATG,1977,5867963,40641304,0.947,0.57,77,
28,ATG,1978,11235036,48019408,0.953,0.593,82,
28,ATG,1979,8161232,23748959,0.981,0.156,44,
28,ATG,1980,12237316,49230262,0.806,0.173,52,
28,ATG,1981,36307612,119939611,1.198,1.198,105,
28,ATG,1982,11918166,32483757,0.807,-0.061,46,
28,ATG,1983,10568581,36459537,0.734,-0.185,48,
28,ATG,1984,4656059,40396759,0.999,0.057,36,
28,ATG,1985,3293843,51759775,1.094,0.381,46,
28,ATG,1986,4158651,93625059,0.878,-0.148,36,
28,ATG,1987,7309577,86557460,1.106,-0.041,34,
28,ATG,1988,31643145,176735631,0.576,0.067,65,
28,ATG,1989,34195950,199437960,0.535,-0.029,58,
28,ATG,1990,24736664,179566533,0.574,0.392,75,
28,ATG,1991,21986545,193577158,0.669,0.162,66,
28,ATG,1992,30146151,183707999,0.634,0.119,60,
28,ATG,1993,29630260,185798329,0.763,0.156,66,
28,ATG,1994,33266670,212595700,0.583,0.051,52,
28,ATG,1995,47330212,280602849,0.032,-0.373,59,
28,ATG,1996,47273045,310724579,0.411,0.14,76,
28,ATG,1997,77214458,293051874,0.747,-0.02,62,
28,ATG,1998,24051318,405468273,0.315,0.056,79,
28,ATG,1999,38118882,750449466,0.545,0.793,115,
28,ATG,2000,112119405,860751042,0.394,-0.645,45,
28,ATG,2001,174536767,418238595,0.152,-0.887,26,
28,ATG,2002,209583087,480633321,0.08,-0.862,29,
28,ATG,2003,343152777,457712101,-0.135,-0.905,31,
28,ATG,2004,150286351,614320087,0.121,-0.913,29,
28,ATG,2005,278739548,925750565,-0.195,-1.021,28,
28,ATG,2006,297292867,1227614791,-0.264,-1.064,26,
28,ATG,2007,171196675,1809858802,0.296,-0.092,70,
28,ATG,2008,300564670,2112743396,0.936,0.486,86,
28,ATG,2009,1363959046,1896128920,1.156,1.924,165,
28,ATG,2010,2129270366,2607911987,1.191,1.993,162,
28,ATG,2011,3862584995,3509847664,0.705,-0.377,51,
28,ATG,2012,500157267,2507223983,0.93,1.802,161,
28,ATG,2013,321816648,1599006411,0.226,-0.677,37,
28,ATG,2014,490477201,1281574366,0.099,-0.772,33,
28,ATG,2015,385683691,1378338865,0.268,-0.393,49,
28,ATG,2016,205040756,971007227,0.22,-0.599,46,
28,ATG,2017,194189227,1040123119,0.192,-0.688,48,
28,ATG,2018,170257854,1158084976,0.303,-0.727,38,
28,ATG,2019,244973902,1120505556,0.263,-0.668,28,
28,ATG,2020,172560301,825227444,0.042,-0.697,32,
28,ATG,2021,170885677,1312044372,-0.021,-0.543,58,
28,ATG,2022,169542908,1720194023,0.389,-0.392,50,
28,ATG,2023,112504972,1654866891,0.11,-0.045,69,1.735
28,ATG,2024,186102453,1256194910,0.194,-0.487,50,
31,AZE,1992,58359055,205617363,0.156,-0.671,46,
31,AZE,1993,92238347,239291814,-0.164,-0.854,54,
31,AZE,1994,66509600,312568778,-0.255,-0.776,57,
31,AZE,1995,111363608,441903240,-0.573,-0.936,52,
31,AZE,1996,661239794,1145023589,0.228,-0.195,90,
31,AZE,1997,746922997,1412625926,0.222,-0.2,100,
31,AZE,1998,474440076,1476845679,0.356,0.087,106,
31,AZE,1999,826824133,1013016659,-0.267,-0.995,61,
31,AZE,2000,1413317981,1375063724,-0.281,-0.802,64,
31,AZE,2001,1593575496,1472722828,-0.437,-1.131,54,
31,AZE,2002,1516160061,1877096018,-0.452,-1.113,53,
31,AZE,2003,1968865785,2955174342,-0.699,-1.231,55,
31,AZE,2004,2551672779,4183642578,-0.446,-0.756,67,3.25
31,AZE,2005,4566121548,5347250355,-0.713,-1.089,55,2.54
31,AZE,2006,6798685627,6528567074,-0.673,-1.101,50,2.18
31,AZE,2007,7507259923,7315855627,-0.776,-1.171,45,1.64
31,AZE,2008,22663332536,10066864620,-1.171,-1.339,28,1.67
31,AZE,2009,13463109288,7462698952,-1.407,-1.383,27,1.11
31,AZE,2010,20449260625,9678889978,-1.004,-1.213,23,1.34
31,AZE,2011,24034325136,12233595837,-1.06,-1.076,25,1.45
31,AZE,2012,21031691540,14410212054,-1.155,-1.162,24,1.41
31,AZE,2013,21140941035,15916785719,-1.122,-1.103,30,1.66
31,AZE,2014,19616722235,14430470174,-1.167,-1.15,35,1.55
31,AZE,2015,11073023009,10918698951,-1.119,-1.445,35,1.86
31,AZE,2016,10123778591,7986814498,-1.239,-1.325,28,2.02
31,AZE,2017,13493196130,8214977146,-1.292,-1.387,32,1.51
31,AZE,2018,15933277866,10448335719,-1.038,-1.171,31,1.65
31,AZE,2019,14736574848,12584221983,-1.043,-1.317,38,4.28
31,AZE,2020,10189463578,9669706097,-0.954,-1.444,37,1.75
31,AZE,2021,18000716285,10973545308,-0.988,-1.179,39,1.74
31,AZE,2022,31370340068,12879923963,-0.989,-1.194,28,1.309
31,AZE,2023,25028487996,14326233528,-0.538,-1.026,35,2.259
31,AZE,2024,21301824984,20114195360,-0.513,-0.977,45,3.475
32,ARG,1962,1238530472,1264503930,-0.021,-0.495,79,
32,ARG,1963,1404201734,799960929,0.143,-0.572,76,
32,ARG,1964,1435950303,1029178654,0.271,-0.346,73,
32,ARG,1965,1559340039,1114685240,0.191,-0.413,74,
