date_gregorian,date_jalali,open,low,high,close,change_direction,change_abs,change_pct,unit,source,country_iso3
2012/02/06,1390/11/17,18900.0,18900.0,18900.0,18900.0,low,300.0,1.59,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/07,1390/11/18,19200.0,19200.0,19200.0,19200.0,low,150.0,0.78,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/08,1390/11/19,19260.0,19030.0,19550.0,19350.0,high,350.0,1.84,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/12,1390/11/23,19000.0,19000.0,19000.0,19000.0,low,350.0,1.84,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/13,1390/11/24,19350.0,19350.0,19350.0,19350.0,low,150.0,0.78,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/14,1390/11/25,19500.0,19500.0,19500.0,19500.0,low,100.0,0.51,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/15,1390/11/26,19600.0,19600.0,19600.0,19600.0,high,40.0,0.2,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/18,1390/11/29,19200.0,19200.0,19200.0,19200.0,low,200.0,1.04,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/19,1390/11/30,19400.0,19400.0,19400.0,19400.0,low,50.0,0.26,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/20,1390/12/01,19450.0,19450.0,19450.0,19450.0,high,100.0,0.52,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/21,1390/12/02,19350.0,19350.0,19350.0,19350.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/22,1390/12/03,19350.0,19350.0,19350.0,19350.0,high,17.0,0.09,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/25,1390/12/06,19300.0,19300.0,19300.0,19300.0,high,600.0,3.21,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/26,1390/12/07,18700.0,18700.0,18700.0,18700.0,high,200.0,1.08,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/27,1390/12/08,18500.0,18500.0,18500.0,18500.0,low,700.0,3.78,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/28,1390/12/09,19200.0,19200.0,19200.0,19200.0,low,50.0,0.26,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/02/29,1390/12/10,19250.0,19250.0,19250.0,19250.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/03,1390/12/13,19000.0,19000.0,19000.0,19000.0,low,100.0,0.53,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/04,1390/12/14,19100.0,19100.0,19100.0,19100.0,high,150.0,0.79,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/05,1390/12/15,18950.0,18950.0,18950.0,18950.0,high,100.0,0.53,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/06,1390/12/16,18850.0,18850.0,18850.0,18850.0,low,150.0,0.8,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/07,1390/12/17,19000.0,19000.0,19000.0,19000.0,high,200.0,1.06,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/10,1390/12/20,18700.0,18700.0,18700.0,18700.0,low,150.0,0.8,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/11,1390/12/21,18850.0,18850.0,18850.0,18850.0,high,50.0,0.27,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/12,1390/12/22,18800.0,18800.0,18800.0,18800.0,high,200.0,1.08,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/13,1390/12/23,18600.0,18600.0,18600.0,18600.0,high,100.0,0.54,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/14,1390/12/24,18500.0,18500.0,18500.0,18500.0,low,20.0,0.11,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/17,1390/12/27,19150.0,19150.0,19150.0,19150.0,high,27.0,0.14,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/24,1391/01/05,18900.0,18900.0,18900.0,18900.0,low,100.0,0.53,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/25,1391/01/06,19000.0,19000.0,19000.0,19000.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/27,1391/01/08,19200.0,19200.0,19200.0,19200.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/03/28,1391/01/09,19200.0,19200.0,19200.0,19200.0,high,10.0,0.05,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/02,1391/01/14,19000.0,19000.0,19000.0,19000.0,high,50.0,0.26,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/03,1391/01/15,18950.0,18950.0,18950.0,18950.0,low,50.0,0.26,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/04,1391/01/16,19000.0,19000.0,19000.0,19000.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/07,1391/01/19,19010.0,19010.0,19010.0,19010.0,high,10.0,0.05,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/08,1391/01/20,19000.0,19000.0,19000.0,19000.0,high,350.0,1.88,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/09,1391/01/21,18650.0,18650.0,18650.0,18650.0,low,150.0,0.8,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/10,1391/01/22,18800.0,18800.0,18800.0,18800.0,low,40.0,0.21,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/11,1391/01/23,18840.0,18840.0,18840.0,18840.0,high,28.0,0.15,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/14,1391/01/26,17300.0,17300.0,17300.0,17300.0,low,500.0,2.89,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/15,1391/01/27,17800.0,17800.0,17800.0,17800.0,low,200.0,1.12,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/16,1391/01/28,18000.0,18000.0,18000.0,18000.0,low,240.0,1.33,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/17,1391/01/29,18240.0,18240.0,18240.0,18240.0,high,60.0,0.33,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/18,1391/01/30,18180.0,18180.0,18180.0,18180.0,high,115.0,0.64,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/21,1391/02/02,17950.0,17950.0,17950.0,17950.0,high,160.0,0.9,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/22,1391/02/03,17790.0,17790.0,17790.0,17790.0,high,210.0,1.19,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/23,1391/02/04,17580.0,17580.0,17580.0,17580.0,high,61.0,0.35,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/25,1391/02/06,16959.0,16623.0,17363.0,17185.0,low,155.0,0.9,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/28,1391/02/09,17340.0,17340.0,17340.0,17340.0,high,90.0,0.52,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/29,1391/02/10,17250.0,17250.0,17250.0,17250.0,high,150.0,0.88,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/04/30,1391/02/11,17100.0,17100.0,17100.0,17100.0,high,10.0,0.06,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/01,1391/02/12,17090.0,17090.0,17090.0,17090.0,high,40.0,0.23,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/02,1391/02/13,17050.0,17050.0,17050.0,17050.0,high,258.0,1.54,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/05,1391/02/16,16720.0,16720.0,16720.0,16720.0,high,80.0,0.48,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/06,1391/02/17,16640.0,16640.0,16640.0,16640.0,high,90.0,0.54,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/07,1391/02/18,16550.0,16550.0,16550.0,16550.0,high,50.0,0.3,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/08,1391/02/19,16500.0,16500.0,16500.0,16500.0,high,310.0,1.91,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/09,1391/02/20,16190.0,16190.0,16190.0,16190.0,high,254.0,1.59,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/12,1391/02/23,15750.0,15750.0,15750.0,15750.0,low,500.0,3.17,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/13,1391/02/24,16250.0,16250.0,16250.0,16250.0,low,440.0,2.71,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/14,1391/02/25,16690.0,16690.0,16690.0,16690.0,high,310.0,1.89,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/15,1391/02/26,16380.0,16380.0,16380.0,16380.0,low,270.0,1.65,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/16,1391/02/27,16650.0,16650.0,16650.0,16650.0,low,139.0,0.83,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/19,1391/02/30,16760.0,16760.0,16760.0,16760.0,low,90.0,0.54,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/20,1391/02/31,16850.0,16850.0,16850.0,16850.0,high,160.0,0.96,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/21,1391/03/01,16690.0,16690.0,16690.0,16690.0,low,20.0,0.12,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/22,1391/03/02,16710.0,16710.0,16710.0,16710.0,low,890.0,5.33,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/23,1391/03/03,17600.0,17600.0,17600.0,17600.0,low,30.0,0.17,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/26,1391/03/06,17200.0,17200.0,17200.0,17200.0,low,100.0,0.58,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/27,1391/03/07,17300.0,17300.0,17300.0,17300.0,low,300.0,1.73,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/28,1391/03/08,17600.0,17600.0,17600.0,17600.0,low,80.0,0.45,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/29,1391/03/09,17680.0,17680.0,17680.0,17680.0,low,20.0,0.11,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/05/30,1391/03/10,17700.0,17700.0,17700.0,17700.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/01,1391/03/12,17756.0,17462.0,18061.0,17700.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/05,1391/03/16,17700.0,17700.0,17700.0,17700.0,low,150.0,0.85,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/06,1391/03/17,17850.0,17850.0,17850.0,17850.0,low,280.0,1.57,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/09,1391/03/20,18210.0,18210.0,18210.0,18210.0,high,60.0,0.33,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/10,1391/03/21,18150.0,18150.0,18150.0,18150.0,high,250.0,1.4,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/11,1391/03/22,17900.0,17900.0,17900.0,17900.0,high,300.0,1.7,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/12,1391/03/23,17600.0,17600.0,17600.0,17600.0,low,200.0,1.14,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/13,1391/03/24,17800.0,17800.0,17800.0,17800.0,low,30.0,0.17,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/16,1391/03/27,18000.0,18000.0,18000.0,18000.0,,,,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/19,1391/03/30,18280.0,18280.0,18280.0,18280.0,low,20.0,0.11,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/20,1391/03/31,18300.0,18300.0,18300.0,18300.0,low,460.0,2.51,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/23,1391/04/03,19050.0,19050.0,19050.0,19050.0,high,100.0,0.53,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/24,1391/04/04,18950.0,18950.0,18950.0,18950.0,low,250.0,1.32,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/25,1391/04/05,19200.0,19200.0,19200.0,19200.0,low,200.0,1.04,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
2012/06/26,1391/04/06,19400.0,19400.0,19400.0,19400.0,low,750.0,3.87,IRR_per_USD,"TGJU.org (USD/IRR free-market indicator, price_dollar_rl), tgju.org/profile/price_dollar_rl",IRN
