law_id,law_id_source,url,elided_title_fa,year
c4b231ffcafe,2614093553422465332,https://qavanin.ir/Law/TreeText/?IDS=2614093553422465332,اتخاذ تصميماتي در خصوص تصويبنامه موضوع ج ... نامه اجرايي قانون مقررات صادرات و واردات,2008
ac52803889a9,100064219480398942,https://qavanin.ir/Law/TreeText/?IDS=100064219480398942,آيين نامه اجرايي انتشار چهارصد ميليارد ر ...  تبصره  40  قانون بودجه سال 1380 كل كشور,2001
92430de613de,1453759865702018870,https://qavanin.ir/Law/TreeText/?IDS=1453759865702018870,آيين نامه شماره 19345 ت24880هـ مورخ 27   ... ن خسارات و پيشگيري عوارض ناشي از خشكسالي,2001
e2b0b2e4a54b,3837244300521849879,https://qavanin.ir/Law/TreeText/?IDS=3837244300521849879,آيين نامه اجرايي قانون الحاق يك ماده به  ... م بخشي از مقررات مالي دولت - مصوب 1384 -,2008
30c80e699c85,14652660520193012432,https://qavanin.ir/Law/TreeText/?IDS=14652660520193012432,آيين نامه اجرايي ماده   29   قانون اصلاح ... سياستهاي كلي اصل چهل و چهارم قانون اساسي,2009
87286ca44c0e,14748481369797562211,https://qavanin.ir/Law/TreeText/?IDS=14748481369797562211,قانون تعاوني نمودن توليد و يكپارچه شدن ا ...  تعاوني نمودن توليد و يكپارچه شدن اراضي,1971
bc8c4cfe5ba3,14544436646450195720,https://qavanin.ir/Law/TreeText/?IDS=14544436646450195720,قانون مربوط به موافقتنامه تفحص و اكتشاف  ... نفت ايران و شركت ايتاليايي آجيپ مينراريا,1957
d0885b12e8f1,7667289927212803088,https://qavanin.ir/Law/TreeText/?IDS=7667289927212803088,ابقاء معافيتهاي قانوني حقوق گمركي و سود  ... ا پايان مدت اعتبار تصويبنامه هاي ياد شده,1963
8c0c6ae28d56,9272612583273295751,https://qavanin.ir/Law/TreeText/?IDS=9272612583273295751,آيين نامه اجرايي شناسه هاي كالا و رهگيري ... ده  13  قانون مبارزه با قاچاق كالا و ارز,2016
948566a1a9a5,240023848702230044,https://qavanin.ir/Law/TreeText/?IDS=240023848702230044,رأي شماره 931 هيأت عمومي ديوان عمومي عدا ...  محصولات پتروشيمي به عنوان كالاي انحصاري,2017
2142825f5b4d,6264307217643483456,https://qavanin.ir/Law/TreeText/?IDS=6264307217643483456,ضوابط محاسبه سهام شناور آزاد موضوع ماده  ... ل اجراي سياست هاي كلي اصل 44 قانون اساسي,2010
51bf9137ad67,13292047186503059979,https://qavanin.ir/Law/TreeText/?IDS=13292047186503059979,قانون موافقتنامه تشويق و حمايت متقابل ا ...  جمهوري اسلامي ايران و دولت جمهوري اتريش,2004
b00cb6c4e5b0,13972576981432172176,https://qavanin.ir/Law/TreeText/?IDS=13972576981432172176,آيين نامه اجرايي قيمت گذاري سهام دو لت د ... لاح ساختار نيرو ي انساني و بازخريدي آنان,2003
7565ea007d4c,16970379287044954133,https://qavanin.ir/Law/TreeText/?IDS=16970379287044954133,رأي شماره 3329 هيأت عمومي ديوان عدالت اد ... وه تنظيم بازار براي تعيين قيمت انواع بتن,2020
d2d7ced0df50,18078168531811340409,https://qavanin.ir/Law/TreeText/?IDS=18078168531811340409,رأي شماره هاي 486 ـ 485 هيأت عمومي ديوان ... نمان ثابت ماهيانه براي مشتركين گاز طبيعي,2017
533afd9e886c,15866459227657666809,https://qavanin.ir/Law/TreeText/?IDS=15866459227657666809,رأي شماره  1713  هيأت عمومي ديوان عدالت  ... 5  در خصوص دستورالعمل تعرفه آب و فاضلاب,2021
c9b530e7387b,5970762844859599932,https://qavanin.ir/Law/TreeText/?IDS=5970762844859599932,رأي شماره 882 هيأت عمومي ديوان عدالت ادا ...  2330  32 - 9  2  1393 سازمان خصوصي سازي,2017
e5e6669d9ea1,4378099538342484355,https://qavanin.ir/Law/TreeText/?IDS=4378099538342484355,ضوابط اعطاي تسهيلات به منظور تسهيل و تسر ... ن مسكن و تخصيص آنها به متقاضيان مسكن مهر,2010
0d4595c69d21,6671576730927316985,https://qavanin.ir/Law/TreeText/?IDS=6671576730927316985,آيين نامه اجرايي انتشار يكصد و پنجاه ميل ... ظرف 1 5 ماه از تاريخ تصويب اين آيين نامه,1999
7e4b41acc998,10401408744404509455,https://qavanin.ir/Law/TreeText/?IDS=10401408744404509455,آيين نامه اجرايي نحوه فروش خانه هاي ارز ... ماني موضوع تبصره 28 قانون بودجه سال 1365,1986
4fec37294c2c,15494622681526439791,https://qavanin.ir/Law/TreeText/?IDS=15494622681526439791,آيين نامه اجرايي نحوه فروش خانه هاي ارز ... ع بند   د  تبصره 28 قانون بودجه سال 1366,1987
256f61ce5e5b,5194629589816592878,https://qavanin.ir/Law/TreeText/?IDS=5194629589816592878,رأي شماره 64 هيئت عمومي ديوان عدالت ادار ... بودجه در خصوص تقليل نرخ خريد رو غن نباتي,2001
d06699752dd7,10350567777264396997,https://qavanin.ir/Law/TreeText/?IDS=10350567777264396997,آئين نامه شماره 59  شوراي عالي بيمه در خ ... ه  مسئوليت مسئولان و مجريان امر واگذاري,2009
fbf984f28815,12802717405111205146,https://qavanin.ir/Law/TreeText/?IDS=12802717405111205146,قانون موافقتنامه تشويق و حمايت متقابل از ...  بين دولت جمهوري اسلامي ايران و دولت قطر,2001
065fd272227d,1957889120468082516,https://qavanin.ir/Law/TreeText/?IDS=1957889120468082516,قانون موافقتنامه تشويق و حمايت متقابل از ... ت جمهوري اسلامي ايران و دولت جمهوري تونس,2003
1ac260394c64,12968211040373806618,https://qavanin.ir/Law/TreeText/?IDS=12968211040373806618,قانون موافقتنامه اجتناب ازاخذ ماليات مضا ... مهوري اسلامي ايران ودولت جمهوري ارمنستان,1997
6ce43107ca28,11596766999772181636,https://qavanin.ir/Law/TreeText/?IDS=11596766999772181636,قانون موافقتنامه بين دولت جمهوري اسلامي  ... جلوگيري ، تحقيق و مبارزه با تخلفات گمركي,2006
3bef5c849f00,5222590265753916424,https://qavanin.ir/Law/TreeText/?IDS=5222590265753916424,رأي شماره 109 هيئت عمومي ديوان عدالت ادا ... ير تأ ديه بهاي برق مصرفي به صورت نرخ خاص,2001
3eb38f6d7adc,5522229681749158104,https://qavanin.ir/Law/TreeText/?IDS=5522229681749158104,لغو مصوبه و زارت نيرو در سال 1377 در خصو ... اند برق اشتراك هاي عمومي و احدهاي مسكوني,1999
4e9cd353dbe4,1542486231350493544,https://qavanin.ir/Law/TreeText/?IDS=1542486231350493544,رأي شماره 34 هيئت عمومي ديوان عدالت ادار ... صوص واگذاري مالكيت سهام شركت هوائي آسمان,2004
a3ffd15b26e3,14079578698955405231,https://qavanin.ir/Law/TreeText/?IDS=14079578698955405231,پيشنهاد مقررات مربوط به تعيين تكليف نسقه ... رات اصلاحات ارضي به تملك دولت درآمده است,1973
00ee9e58e562,1025551758329483312,https://qavanin.ir/Law/TreeText/?IDS=1025551758329483312,قانون موافقتنامه همكاري هاي اقتصادي و با ... هوري اسلامي ايران و دولت جمهوري قزاقستان,2004
65236763add1,1391201250001732807,https://qavanin.ir/Law/TreeText/?IDS=1391201250001732807,قانون موافقتنامه همكاري و كمكهاي متقابل  ... مهوري  اسلامي ايران و دولت جمهوري  تركيه,2004
0250b776b73f,12294649214728724659,https://qavanin.ir/Law/TreeText/?IDS=12294649214728724659,آيين نامه اجرايي تبصره  3  الحاقي ماده   ... توليد رقابت پذير و ارتقاي نظام مالي كشور,2015
f8b7b4bf06ac,17705226958685562990,https://qavanin.ir/Law/TreeText/?IDS=17705226958685562990,آيين نامه اجرايي انتشار پانصد ميليارد ر ...  تبصره  40  قانون بودجه سال 1380 كل كشور,2001
a8a37363a0ca,15009878543991622634,https://qavanin.ir/Law/TreeText/?IDS=15009878543991622634,آيين نامه اجرايي ماده  46  قانون رفع موا ... ير و ارتقاي نظام مالي كشور   مصوب 1394 -,2016
d787d372ea6e,13622400109840539807,https://qavanin.ir/Law/TreeText/?IDS=13622400109840539807,آيين نامه اجرايي انتشار يكصد ميليارد ريا ... د د تبصره 48 قانون بودجه سال 1378كل كشور,1999
b309e8601113,16397363001656465592,https://qavanin.ir/Law/TreeText/?IDS=16397363001656465592,آئيننامه اجرائي نحوه فروش خانه هاي ارزان ...  د تبصره  13  قانون بودجه سال 68 كل كشور,1989
4ca62eed51a2,12288925563232523292,https://qavanin.ir/Law/TreeText/?IDS=12288925563232523292,آئين نامه اجرائي نحوه فروش خانه هاي ارزا ...    تبصره 13 قانون بودجه سال 1367 كل كشور,1988
319675046f75,16588829518424966986,https://qavanin.ir/Law/TreeText/?IDS=16588829518424966986,آيين نامه اجرايي تبصره   1   بند   ج   م ... سياستهاي كلي اصل چهل و چهارم قانون اساسي,2009
9233a425f99f,2517776908854856853,https://qavanin.ir/Law/TreeText/?IDS=2517776908854856853,رأي شماره 232 هيئت عمومي ديوان عدالت ادا ... 6 آيين نامه اجرايي قانون صادرات و واردات,2003
df221536f729,723045631964815571,https://qavanin.ir/Law/TreeText/?IDS=723045631964815571,رأي شماره 34 مورخ 1380 02 09 هيئت عمومي  ... ند 43 ـ 4 آيين نامه تكميلي تعرفه هاي برق,2001
2c6113a9fdb6,17641425815925449699,https://qavanin.ir/Law/TreeText/?IDS=17641425815925449699,رأي شماره 601 ھيأت عمومي ديوان عدالت ادا ... 33553 مورخ 1387 4 12 سازمان امور مالياتي,2011
21af0876a20f,5406755927993242525,https://qavanin.ir/Law/TreeText/?IDS=5406755927993242525,آيين نامه اجرايي تبصره  2  اصلاحي ماده   ... توليد رقابت پذير و ارتقاي نظام مالي كشور,2015
e7e2c3a6a46a,4734971951218664803,https://qavanin.ir/Law/TreeText/?IDS=4734971951218664803,آيين نامه اجرايي قانون صدور اسناد مالكيت ... ل اصلاحات ارضي در روستاها و شهرهاي مشمول,1995
fdff449d7e22,8350197496330154355,https://qavanin.ir/Law/TreeText/?IDS=8350197496330154355,لايحه قانوني مالكيت و بهره برداري از ارا ... آبخورسد دز و الغاء قراردادهاي كشت و صنعت,1979
7ba0519df5f9,13795177152072114598,https://qavanin.ir/Law/TreeText/?IDS=13795177152072114598,آيين نامه اجرايي قانون مقررات صادرات و و ... جرايي قانون مقررات صادرات و واردات 1369,1988
e62341dc36e0,13637533224663322880,https://qavanin.ir/Law/TreeText/?IDS=13637533224663322880,الحاق ماده  6  به آيين نامه اجرايي شيوه  ... فيفها و چگونگي پرداخت قيمت توسط خريداران,2006
8181f925bae9,4680353100424955924,https://qavanin.ir/Law/TreeText/?IDS=4680353100424955924,آئيننامه اجرائي تسهيلات اعتباري اشتغال  ... ضوع تبصره 3 قانون بودجه سال 1366 كل كشور,1987
738dd42800f6,14983268405909353478,https://qavanin.ir/Law/TreeText/?IDS=14983268405909353478,آئين نامه اجرائي تسهيلات اعتباري اشتغال  ... د 4 تبصره 3 قانون بودجه سال 1367 كل كشور,1988
33a1e45583ca,5210761793839473598,https://qavanin.ir/Law/TreeText/?IDS=5210761793839473598,آيين نامه اجرايي تبصره  2  ماده  7  قانو ... و نوسازي بافت هاي فرسوده و ناكارآمد شهري,2014
4ad1c6956878,15557673107658444561,https://qavanin.ir/Law/TreeText/?IDS=15557673107658444561,بخشنامه سازمان توسعه تجارت ايران درخصوص  ...  تغييرات نرخ ارز مبناي محاسبه حقوق ورودي,2025
1bee3a3598ad,5434574811745482603,https://qavanin.ir/Law/TreeText/?IDS=5434574811745482603,رأي شماره 1362 هيأت عمومي ديوان عدالت اد ... ين قيمت شن و ماسه توسط كارگروه مذكور است,2021
0e4f1ff9e1e4,12939527983203652745,https://qavanin.ir/Law/TreeText/?IDS=12939527983203652745,رأي شماره 729 الي 737 هيأت عمومي ديوان ع ...  اي توسط واردكنندگان كالا از تاريخ تصويب,2016
021b2fdc0a45,4256570237879209466,https://qavanin.ir/Law/TreeText/?IDS=4256570237879209466,رأي شماره 763 هيأت عمومي ديوان عدالت ادا ... جلسه مورخ 1398 09 11 كارگروه تنظيم بازار,2022
d1c867ce66a0,6307044620958406292,https://qavanin.ir/Law/TreeText/?IDS=6307044620958406292,رأي شماره 687 هيأت عمومي ديوان عدالت ادا ... خصوص عوارض ساليانه و عوارض افتتاح بانكها,2017
be8535a4e4ad,1551415027218294553,https://qavanin.ir/Law/TreeText/?IDS=1551415027218294553,رأي شماره 1221 هيأت عمومي ديوان عدالت اد ... اد پلاستيكي، كارتن و ... به ميزان 2 درصد,2018
0b561b617697,15365286959795031127,https://qavanin.ir/Law/TreeText/?IDS=15365286959795031127,قانون موافقتنامه بين دولت جمهوري اسلامي  ...  مورد همكاري و كمك متقابل در مسائل گمركي,2006
55cbb1a0ff9f,6205064522445635455,https://qavanin.ir/Law/TreeText/?IDS=6205064522445635455,آيين  نامه بند  هـ  ماده  14  قانون برنا ... نگي موضوع برقراري نظام اقساطي فرو ش سهام,2001
f39ec48da298,9851026475754963041,https://qavanin.ir/Law/TreeText/?IDS=9851026475754963041,آيين نامه اجرايي جزء هاي  1  و  2  بند   ... ز طريق انتشار اسناد  اوراق  تسويه خزانه,2025
ed2983dd3bdb,13237701034691534152,https://qavanin.ir/Law/TreeText/?IDS=13237701034691534152,قانون راجع بضوابط مربوط بخريد اراضي و مت ... خ تشكيل شركت در مالكيت سهامداران نميباشد,1973
280c2942c2fb,5121908846271745223,https://qavanin.ir/Law/TreeText/?IDS=5121908846271745223,رأي شماره 488 هيأت عمومي ديوان عدالت ادا ... جرايي ماده 7 قانون هدفمند كردن يارانه ها,2017
1716a1991b91,17750203890515789402,https://qavanin.ir/Law/TreeText/?IDS=17750203890515789402,رأي شماره 345 هيأت عمومي ديوان عدالت ادا ... ت، معدن و تجارت به لحاظ مغايرت با قانون,2017
ba308d58a6d4,10296215807073582340,https://qavanin.ir/Law/TreeText/?IDS=10296215807073582340,تصميم قانوني دائر بملي شدن صنعت نفت درسر ... ون نفت جهت مطالعه در اطراف اجراي اين اصل,1951
5db7951fec2e,12597292316503921860,https://qavanin.ir/Law/TreeText/?IDS=12597292316503921860,قانون اصلاح قانون برنامه سوم توسعه اقتصا ... امي ايران و قانون بودجه سال 1379 كل كشور,2000
c220e9f1d234,1354409947182331674,https://qavanin.ir/Law/TreeText/?IDS=1354409947182331674,قانون اصلاح سقف ارزي سال  1381 درجدول شم ... امه سوم توسعه اقتصادي ، اجتماعي و فرهنگي,2002
efcb22e679de,15121158662877637064,https://qavanin.ir/Law/TreeText/?IDS=15121158662877637064,آيين نامه نحوه هزينه اعتبارات طرح يارانه ... ي كاهش شدت انرژي  بهينه سازي مصرف انرژي,2009
7aead0159335,15318518029367348270,https://qavanin.ir/Law/TreeText/?IDS=15318518029367348270,آيين نامه اجرايي  ماده   33   قانون اصلا ... سباستهاي كلي اصل چهل و چهارم قانون اساسي,2009
b98c2fdf3d77,13933689369426880131,https://qavanin.ir/Law/TreeText/?IDS=13933689369426880131,اصلاح آيين نامه چگونگي كنترل بهداشتي ترد ... دات و صادرات دام زنده و فرآورده خام دامي,1995
fc429f18b0f6,15557673107658444561,https://qavanin.ir/Law/TreeText/?IDS=15557673107658444561,بخشنامه سازمان توسعه تجارت ايران درخصوص  ...  تغييرات نرخ ارز مبناي محاسبه حقوق ورودي,
5b5ae5f4ed84,12044907936224135061,https://qavanin.ir/Law/TreeText/?IDS=12044907936224135061,تصويبنامه شماره 33578 ت 26504هـ مورخ 15  ...  تعزيرات حكومتي راجع به قاچاق كالا و ارز,2002
69191f4b652d,8968006483297379109,https://qavanin.ir/Law/TreeText/?IDS=8968006483297379109,اصلاح آيين نامه اجرايي تبصره  1  ماده  6 ... ا، ارائه دهندگان خدمات و كالاهاي وارداتي,2004
3f925fefc261,7697182237009004252,https://qavanin.ir/Law/TreeText/?IDS=7697182237009004252,تصويب نامه راجع به الحاق دو بند به ماده  ... ئي قانون مقررات صادرات و واردات سال 1367,1988
cae0d791531c,13243113343506408936,https://qavanin.ir/Law/TreeText/?IDS=13243113343506408936,اصلاح آيين نامه اجرايي ماده   7   قانون  ... سياستهاي كلي اصل چهل و چهارم قانون اساسي,2009
5c77157f49fa,271422476892711774,https://qavanin.ir/Law/TreeText/?IDS=271422476892711774,آيين نامه شماره 9708 ت 22995هـ مورخ 23   ... ن خسارات و پيشگيري عوارض ناشي از خشكسالي,2000
2b7b5ec97030,2777323050873748157,https://qavanin.ir/Law/TreeText/?IDS=2777323050873748157,اصلاح تصويب نامه شماره 125573 ت 54803 هـ ...  موضوع آيين نامه ضوابط فني واردات خودرو,2018
a7331a9af078,14439623110911080505,https://qavanin.ir/Law/TreeText/?IDS=14439623110911080505,تعيين سود بازرگاني كالاهاي مشمول رديف ها ... يي قانون مقررات صادرات و واردات سال 1388,2010
79a61032567b,14100771569264256444,https://qavanin.ir/Law/TreeText/?IDS=14100771569264256444,آيين نامه شماره  2368 ت 22623ك مورخ 27   ... ق آزاد تجاري ـ صنعتي جمهوري اسلامي ايران,1999
e0fe177d85b6,14598575361193013532,https://qavanin.ir/Law/TreeText/?IDS=14598575361193013532,آيين نامه اجرايي انتشار چهارصد ميليارد  ...  تبصره  40  قانون بودجه سال 1380 كل كشور,2001
e982e3b9b82a,18424179950685393042,https://qavanin.ir/Law/TreeText/?IDS=18424179950685393042,اصلاح آيين نامه اجرايي انتشار دويست ميلي ...  تبصره  40  قانون بودجه سال 1380 كل كشور,2002
ee90bd79215d,11430684981672548052,https://qavanin.ir/Law/TreeText/?IDS=11430684981672548052,اصلاح ماده  6  آيين نامه اجرايي نحوه طبق ... مالي و بازاريابي بنگاه هاي مشمول واگذاري,2016
a7e8a66d3939,10943058177481864681,https://qavanin.ir/Law/TreeText/?IDS=10943058177481864681,آيين نامه اجرايي شرايط و تضمين خريد برق  ... دي، اجتماعي و فرهنگي جمهوري اسلامي ايران,2005
89a0a8903386,6486965877732729788,https://qavanin.ir/Law/TreeText/?IDS=6486965877732729788,آئين نامه شماره 35 درخصوص حداقل حق بيمه  ... ث و ميزان تعهد صندوق تأمين خسارتهاي بدني,1995
e6f937f6c4a0,1454265140416254677,https://qavanin.ir/Law/TreeText/?IDS=1454265140416254677,رأي شماره 324 هيـأت عمومي ديوان عدالت اد ... ، 7 - عوارض قطار شهري سالهاي 1395 و 1396,2020
d365ce402f12,9125763513503760909,https://qavanin.ir/Law/TreeText/?IDS=9125763513503760909,رأي شماره 137 هيئت عمومي ديوان عدالت ادا ... آزادسازي نرخ حمل و نقل هوايي مسافر و بار,2003
148911b00d9f,2643162799126394943,https://qavanin.ir/Law/TreeText/?IDS=2643162799126394943,رأي شماره 584 ـ 585 هيأت عمومي ديوان عدا ... نان و بازنشستگان دولت متناسب با نرخ تورم,2012
cc66f01e5fd7,17754061660247330398,https://qavanin.ir/Law/TreeText/?IDS=17754061660247330398,رأي شماره 313 هيأت عمومي ديوان عدالت ادا ... د 1 مصوبه 263 هيات تنظيم بازار برق ايران,2018
df66a240da4b,17867631669347151423,https://qavanin.ir/Law/TreeText/?IDS=17867631669347151423,رأي شماره 153 ديوان عدالت اداري درمورد ا ... 00  30  8767 مورخ 18  2  1376 وزارت نيرو,2001
f839fe042a74,17179029889556020058,https://qavanin.ir/Law/TreeText/?IDS=17179029889556020058,رأي شماره 841 هيأت عمومي ديوان عدالت ادا ...  100 30 36365 مورخ 22 12 1378 وزارت نيرو,2006
a67af2d12de5,4895395082662327016,https://qavanin.ir/Law/TreeText/?IDS=4895395082662327016,رأي شماره 1022 هيأت عمومي ديوان عدالت اد ...  ماليات بر ارزش افزوده بر روغن نباتي خام,2018
1fb8effd10b4,1125991442281392862,https://qavanin.ir/Law/TreeText/?IDS=1125991442281392862,رأي شماره  هاي 466 و 467 هيأت عمومي ديوا ...  بر ارزش افزوده سازمان امور مالياتي كشور,2020
66dcdc65450e,11721074540857338078,https://qavanin.ir/Law/TreeText/?IDS=11721074540857338078,رأي شماره 30 هيأت عمومي ديوان عدالت ادار ... ي و افزايش نرخ آن از نيم درصد به يك درصد,2016
e4c32eacbdcd,18420926502760801004,https://qavanin.ir/Law/TreeText/?IDS=18420926502760801004,الحاق  يك  تبصره  به  ذيل  بند يك  مندرج ... نون  مقررات  صادرات  و واردات  سال  1368,1990
2bea686d0be4,8589173954750598089,https://qavanin.ir/Law/TreeText/?IDS=8589173954750598089,رأي شماره 358 هيئت عمومي ديوان عدالت ادا ...  38 آئين نامه اصلاحات ارضي - مصوب 1343 -,2002
9fe6384b7feb,2198070409130558833,https://qavanin.ir/Law/TreeText/?IDS=2198070409130558833,آيين نامه اجرايي انتشار يكهزار و پانصد  ...  تبصره  40  قانون بودجه سال 1380 كل كشور,2001
f376b41988f5,12206092798984413182,https://qavanin.ir/Law/TreeText/?IDS=12206092798984413182,قانون تنظيم بخشي از مقررات تسهيل نوسازي  ... ي ، اجتماعي و فرهنگي جمهوري اسلامي ايران,2003
840e6a924578,10343825443705714696,https://qavanin.ir/Law/TreeText/?IDS=10343825443705714696,راي شماره 1255 هيات عمومي ديوان عدالت اد ... ص افزايش تعرفه گاز مصرفي كارخانجات فولاد,2020
387d7488dba2,9905453622405205055,https://qavanin.ir/Law/TreeText/?IDS=9905453622405205055,قانون اصلاح ماده  3  و جداول  4  و  8  ق ... لامي ايران و متمم بودجه سال 1384 كل كشور,2006
b15d7dded3d8,17839209696474108107,https://qavanin.ir/Law/TreeText/?IDS=17839209696474108107,آيين نامه اجرايي تشخيص، انطباق و طبقه بن ... ياست هاي كلي اصل چهل و چهارم قانون اساسي,2009
57f6a8c265b0,14918116952717102065,https://qavanin.ir/Law/TreeText/?IDS=14918116952717102065,قانون اصلاح ماده  60  و جدول شماره  2  ق ... امي ايران و قانون بودجه سال 1382 كل كشور,2003
bd9f9e25488b,15671279266833918606,https://qavanin.ir/Law/TreeText/?IDS=15671279266833918606,قانون موافقتنامه همكاري هاي اقتصادي، باز ... جمهوري اسلامي ايران و دولت پادشاهي بحرين,2004
945d14bb4bdf,3592240759104290551,https://qavanin.ir/Law/TreeText/?IDS=3592240759104290551,رأي شماره 95 هيئت عمومي ديوان عدالت ادار ...  تعرفه هاي حقوق، عوارض و هزينه هاي بندري,2004
ed1e5e6a1d9a,4950624648827791370,https://qavanin.ir/Law/TreeText/?IDS=4950624648827791370,راي شماره 2819 هيأت عمومي ديوان عدالت اد ... بصره  6  ماده واحده قانون بودجه سال 1400,2022
15af6de836cd,13369861879917824551,https://qavanin.ir/Law/TreeText/?IDS=13369861879917824551,قانون موافقتنامه همكاري بازرگاني - اقتصا ... لامي ايران و جمهوري ارمنستان و تركمنستان,1996
f3b9c700962f,13956278852232316958,https://qavanin.ir/Law/TreeText/?IDS=13956278852232316958,آيين نامه اجرايي بند  الف  ماده  9  قانو ... توليد رقابت پذير و ارتقاي نظام مالي كشور,2015
857f5c3efe3f,16616140740437628963,https://qavanin.ir/Law/TreeText/?IDS=16616140740437628963,آيين  نامه اجرايي شيوه  هاي قيمت  گذاري  ... فرهنگي جمهوري اسلامي ايران ـ مصوب 1383 ـ,2005
8caf0604f9aa,16944559596118583317,https://qavanin.ir/Law/TreeText/?IDS=16944559596118583317,آيين نامه اجرايي قيمت گذاري سهام متعلق ب ... فيفها و چگونگي پرداخت قيمت توسط خريداران,2008
23c49d04deb8,13691892960614072597,https://qavanin.ir/Law/TreeText/?IDS=13691892960614072597,اصلاح  سود بازرگاني  و زيرنويس  تعرفه ها ...   صادرات  و واردات  به  شرح جداول  پيوست,2002
159e999dda79,6064985975792834321,https://qavanin.ir/Law/TreeText/?IDS=6064985975792834321,آيين نامه اجرايي بندهاي  الف ،  ب ،  ج ، ...  تبصره  16  قانون بودجه سال 1396 كل كشور,2017
d38fb9ca647b,5168687951980075898,https://qavanin.ir/Law/TreeText/?IDS=5168687951980075898,آيين نامه اجرايي قانون حمايت از شركتها و ...  بنيان و تجاري سازي نوآوري ها و اختراعات,2012
cb7195602213,8636818724226445711,https://qavanin.ir/Law/TreeText/?IDS=8636818724226445711,رأي شماره550 هيأت عمومي ديوان عدالت ادار ... ر خصوص وضع عوارض بر قراردادهاي پيمانكاري,2012
b09987468ab4,13353528152183653065,https://qavanin.ir/Law/TreeText/?IDS=13353528152183653065,راي شماره 1610 هيات عمومي ديوان عدالت اد ...  بهاي خدمات سال 1397 شوراي اسلامي شهر قم,2021
ebd596328085,16775156779996862489,https://qavanin.ir/Law/TreeText/?IDS=16775156779996862489,رأي شماره 685 هيأت عمومي ديوان عدالت ادا ... بانكها، مؤسسات مالي اعتباري و دفاتر بيمه,2017
9a24bee1199f,5849879049618458577,https://qavanin.ir/Law/TreeText/?IDS=5849879049618458577,ابطال مصوبات موضوع كدهاي 1311 و 1  1311  ... ر در مورد وضع عوارض بر فعاليت پيمانكاران,2013
2fb080efe212,5293037398822642078,https://qavanin.ir/Law/TreeText/?IDS=5293037398822642078,افزايش  عناوين  درآمدهاي  به  شرح  جدول  ...  ماده  79 قانون  برنامه  سوم  توسعه كشور,2000
c97a2238776b,10547452513332901300,https://qavanin.ir/Law/TreeText/?IDS=10547452513332901300,آيين نامه اجرايي افزايش ثروت خانوارهاي ا ... رش سهم بخش تعاون براساس توزيع سهام عدالت,2006
d2856e0a937f,14390556383995590210,https://qavanin.ir/Law/TreeText/?IDS=14390556383995590210,رأي شماره 3065 هيأت عمومي ديوان عدالت اد ... مديركل امور سهام عدالت سازمان خصوصي سازي,2020
5569981ba84f,18159386541478136186,https://qavanin.ir/Law/TreeText/?IDS=18159386541478136186,رأي شماره 1127 هيأت عمومي ديوان عدالت اد ... ين هزينه خدمات مستمر ماهيانه مشتركين گاز,2018
