Downloaded from wid.world on 12-07-2026 at 18:24:05
Country;Year;Percentile;Variable;Value;DataQuality
KR;1717;p99p100;shweal992j;;
KR;1717;p99p100;shweal992i;;
KR;1717;p99p100;shweal999j;;
KR;1717;p0p100;anninc999i;;
KR;1717;p90p100;shweal992i;;
KR;1717;p90p100;shweal999j;;
KR;1717;p90p100;shweal992j;;
KR;1717;p90p100;sptinc992j;;
KR;1717;p0p100;anninc992i;;
KR;1717;p90p100;sptinc999j;;
KR;1717;p99p100;sptinc992j;;
KR;1717;p99p100;sptinc999j;;
KR;1718;p99p100;shweal992j;;
KR;1718;p99p100;shweal992i;;
KR;1718;p99p100;shweal999j;;
KR;1718;p0p100;anninc999i;;
KR;1718;p90p100;shweal992i;;
KR;1718;p90p100;shweal999j;;
KR;1718;p90p100;shweal992j;;
KR;1718;p90p100;sptinc992j;;
KR;1718;p0p100;anninc992i;;
KR;1718;p90p100;sptinc999j;;
KR;1718;p99p100;sptinc992j;;
KR;1718;p99p100;sptinc999j;;
KR;1719;p99p100;shweal992j;;
KR;1719;p99p100;shweal992i;;
KR;1719;p99p100;shweal999j;;
KR;1719;p0p100;anninc999i;;
KR;1719;p90p100;shweal992i;;
KR;1719;p90p100;shweal999j;;
KR;1719;p90p100;shweal992j;;
KR;1719;p90p100;sptinc992j;;
KR;1719;p0p100;anninc992i;;
KR;1719;p90p100;sptinc999j;;
KR;1719;p99p100;sptinc992j;;
KR;1719;p99p100;sptinc999j;;
KR;1720;p99p100;shweal992j;;
KR;1720;p99p100;shweal992i;;
KR;1720;p99p100;shweal999j;;
KR;1720;p0p100;anninc999i;;
KR;1720;p90p100;shweal992i;;
KR;1720;p90p100;shweal999j;;
KR;1720;p90p100;shweal992j;;
KR;1720;p90p100;sptinc992j;;
KR;1720;p0p100;anninc992i;;
KR;1720;p90p100;sptinc999j;;
KR;1720;p99p100;sptinc992j;;
KR;1720;p99p100;sptinc999j;;
KR;1721;p99p100;shweal992j;;
KR;1721;p99p100;shweal992i;;
KR;1721;p99p100;shweal999j;;
KR;1721;p0p100;anninc999i;;
KR;1721;p90p100;shweal992i;;
KR;1721;p90p100;shweal999j;;
KR;1721;p90p100;shweal992j;;
KR;1721;p90p100;sptinc992j;;
KR;1721;p0p100;anninc992i;;
KR;1721;p90p100;sptinc999j;;
KR;1721;p99p100;sptinc992j;;
KR;1721;p99p100;sptinc999j;;
KR;1722;p99p100;shweal992j;;
KR;1722;p99p100;shweal992i;;
KR;1722;p99p100;shweal999j;;
KR;1722;p0p100;anninc999i;;
KR;1722;p90p100;shweal992i;;
KR;1722;p90p100;shweal999j;;
KR;1722;p90p100;shweal992j;;
KR;1722;p90p100;sptinc992j;;
KR;1722;p0p100;anninc992i;;
KR;1722;p90p100;sptinc999j;;
KR;1722;p99p100;sptinc992j;;
KR;1722;p99p100;sptinc999j;;
KR;1723;p99p100;shweal992j;;
KR;1723;p99p100;shweal992i;;
KR;1723;p99p100;shweal999j;;
KR;1723;p0p100;anninc999i;;
KR;1723;p90p100;shweal992i;;
KR;1723;p90p100;shweal999j;;
KR;1723;p90p100;shweal992j;;
KR;1723;p90p100;sptinc992j;;
KR;1723;p0p100;anninc992i;;
KR;1723;p90p100;sptinc999j;;
KR;1723;p99p100;sptinc992j;;
KR;1723;p99p100;sptinc999j;;
KR;1724;p99p100;shweal992j;;
KR;1724;p99p100;shweal992i;;
KR;1724;p99p100;shweal999j;;
KR;1724;p0p100;anninc999i;;
KR;1724;p90p100;shweal992i;;
KR;1724;p90p100;shweal999j;;
KR;1724;p90p100;shweal992j;;
KR;1724;p90p100;sptinc992j;;
KR;1724;p0p100;anninc992i;;
KR;1724;p90p100;sptinc999j;;
KR;1724;p99p100;sptinc992j;;
KR;1724;p99p100;sptinc999j;;
KR;1725;p99p100;shweal992j;;
KR;1725;p99p100;shweal992i;;
KR;1725;p99p100;shweal999j;;
KR;1725;p0p100;anninc999i;;
KR;1725;p90p100;shweal992i;;
KR;1725;p90p100;shweal999j;;
KR;1725;p90p100;shweal992j;;
KR;1725;p90p100;sptinc992j;;
KR;1725;p0p100;anninc992i;;
KR;1725;p90p100;sptinc999j;;
KR;1725;p99p100;sptinc992j;;
KR;1725;p99p100;sptinc999j;;
KR;1726;p99p100;shweal992j;;
KR;1726;p99p100;shweal992i;;
KR;1726;p99p100;shweal999j;;
KR;1726;p0p100;anninc999i;;
KR;1726;p90p100;shweal992i;;
KR;1726;p90p100;shweal999j;;
KR;1726;p90p100;shweal992j;;
KR;1726;p90p100;sptinc992j;;
KR;1726;p0p100;anninc992i;;
KR;1726;p90p100;sptinc999j;;
KR;1726;p99p100;sptinc992j;;
KR;1726;p99p100;sptinc999j;;
KR;1727;p99p100;shweal992j;;
KR;1727;p99p100;shweal992i;;
KR;1727;p99p100;shweal999j;;
KR;1727;p0p100;anninc999i;;
KR;1727;p90p100;shweal992i;;
KR;1727;p90p100;shweal999j;;
KR;1727;p90p100;shweal992j;;
KR;1727;p90p100;sptinc992j;;
KR;1727;p0p100;anninc992i;;
KR;1727;p90p100;sptinc999j;;
KR;1727;p99p100;sptinc992j;;
KR;1727;p99p100;sptinc999j;;
KR;1728;p99p100;shweal992j;;
KR;1728;p99p100;shweal992i;;
KR;1728;p99p100;shweal999j;;
KR;1728;p0p100;anninc999i;;
KR;1728;p90p100;shweal992i;;
KR;1728;p90p100;shweal999j;;
KR;1728;p90p100;shweal992j;;
KR;1728;p90p100;sptinc992j;;
KR;1728;p0p100;anninc992i;;
KR;1728;p90p100;sptinc999j;;
KR;1728;p99p100;sptinc992j;;
KR;1728;p99p100;sptinc999j;;
KR;1729;p99p100;shweal992j;;
KR;1729;p99p100;shweal992i;;
KR;1729;p99p100;shweal999j;;
KR;1729;p0p100;anninc999i;;
KR;1729;p90p100;shweal992i;;
KR;1729;p90p100;shweal999j;;
KR;1729;p90p100;shweal992j;;
KR;1729;p90p100;sptinc992j;;
KR;1729;p0p100;anninc992i;;
KR;1729;p90p100;sptinc999j;;
KR;1729;p99p100;sptinc992j;;
KR;1729;p99p100;sptinc999j;;
KR;1730;p99p100;shweal992j;;
KR;1730;p99p100;shweal992i;;
KR;1730;p99p100;shweal999j;;
KR;1730;p0p100;anninc999i;;
KR;1730;p90p100;shweal992i;;
KR;1730;p90p100;shweal999j;;
KR;1730;p90p100;shweal992j;;
KR;1730;p90p100;sptinc992j;;
KR;1730;p0p100;anninc992i;;
KR;1730;p90p100;sptinc999j;;
KR;1730;p99p100;sptinc992j;;
KR;1730;p99p100;sptinc999j;;
KR;1731;p99p100;shweal992j;;
KR;1731;p99p100;shweal992i;;
KR;1731;p99p100;shweal999j;;
KR;1731;p0p100;anninc999i;;
KR;1731;p90p100;shweal992i;;
KR;1731;p90p100;shweal999j;;
KR;1731;p90p100;shweal992j;;
KR;1731;p90p100;sptinc992j;;
KR;1731;p0p100;anninc992i;;
KR;1731;p90p100;sptinc999j;;
KR;1731;p99p100;sptinc992j;;
KR;1731;p99p100;sptinc999j;;
KR;1732;p99p100;shweal992j;;
KR;1732;p99p100;shweal992i;;
KR;1732;p99p100;shweal999j;;
KR;1732;p0p100;anninc999i;;
KR;1732;p90p100;shweal992i;;
KR;1732;p90p100;shweal999j;;
KR;1732;p90p100;shweal992j;;
KR;1732;p90p100;sptinc992j;;
KR;1732;p0p100;anninc992i;;
KR;1732;p90p100;sptinc999j;;
KR;1732;p99p100;sptinc992j;;
KR;1732;p99p100;sptinc999j;;
KR;1733;p99p100;shweal992j;;
KR;1733;p99p100;shweal992i;;
KR;1733;p99p100;shweal999j;;
KR;1733;p0p100;anninc999i;;
KR;1733;p90p100;shweal992i;;
KR;1733;p90p100;shweal999j;;
KR;1733;p90p100;shweal992j;;
KR;1733;p90p100;sptinc992j;;
KR;1733;p0p100;anninc992i;;
KR;1733;p90p100;sptinc999j;;
KR;1733;p99p100;sptinc992j;;
KR;1733;p99p100;sptinc999j;;
KR;1734;p99p100;shweal992j;;
KR;1734;p99p100;shweal992i;;
KR;1734;p99p100;shweal999j;;
KR;1734;p0p100;anninc999i;;
KR;1734;p90p100;shweal992i;;
KR;1734;p90p100;shweal999j;;
KR;1734;p90p100;shweal992j;;
KR;1734;p90p100;sptinc992j;;
KR;1734;p0p100;anninc992i;;
KR;1734;p90p100;sptinc999j;;
KR;1734;p99p100;sptinc992j;;
KR;1734;p99p100;sptinc999j;;
KR;1735;p99p100;shweal992j;;
KR;1735;p99p100;shweal992i;;
KR;1735;p99p100;shweal999j;;
KR;1735;p0p100;anninc999i;;
KR;1735;p90p100;shweal992i;;
KR;1735;p90p100;shweal999j;;
KR;1735;p90p100;shweal992j;;
KR;1735;p90p100;sptinc992j;;
KR;1735;p0p100;anninc992i;;
KR;1735;p90p100;sptinc999j;;
KR;1735;p99p100;sptinc992j;;
KR;1735;p99p100;sptinc999j;;
KR;1736;p99p100;shweal992j;;
KR;1736;p99p100;shweal992i;;
KR;1736;p99p100;shweal999j;;
KR;1736;p0p100;anninc999i;;
KR;1736;p90p100;shweal992i;;
KR;1736;p90p100;shweal999j;;
KR;1736;p90p100;shweal992j;;
KR;1736;p90p100;sptinc992j;;
KR;1736;p0p100;anninc992i;;
KR;1736;p90p100;sptinc999j;;
KR;1736;p99p100;sptinc992j;;
KR;1736;p99p100;sptinc999j;;
KR;1737;p99p100;shweal992j;;
KR;1737;p99p100;shweal992i;;
KR;1737;p99p100;shweal999j;;
KR;1737;p0p100;anninc999i;;
KR;1737;p90p100;shweal992i;;
KR;1737;p90p100;shweal999j;;
KR;1737;p90p100;shweal992j;;
KR;1737;p90p100;sptinc992j;;
KR;1737;p0p100;anninc992i;;
KR;1737;p90p100;sptinc999j;;
KR;1737;p99p100;sptinc992j;;
KR;1737;p99p100;sptinc999j;;
KR;1738;p99p100;shweal992j;;
KR;1738;p99p100;shweal992i;;
KR;1738;p99p100;shweal999j;;
KR;1738;p0p100;anninc999i;;
KR;1738;p90p100;shweal992i;;
KR;1738;p90p100;shweal999j;;
KR;1738;p90p100;shweal992j;;
KR;1738;p90p100;sptinc992j;;
KR;1738;p0p100;anninc992i;;
KR;1738;p90p100;sptinc999j;;
KR;1738;p99p100;sptinc992j;;
KR;1738;p99p100;sptinc999j;;
KR;1739;p99p100;shweal992j;;
KR;1739;p99p100;shweal992i;;
KR;1739;p99p100;shweal999j;;
KR;1739;p0p100;anninc999i;;
KR;1739;p90p100;shweal992i;;
KR;1739;p90p100;shweal999j;;
KR;1739;p90p100;shweal992j;;
KR;1739;p90p100;sptinc992j;;
KR;1739;p0p100;anninc992i;;
KR;1739;p90p100;sptinc999j;;
KR;1739;p99p100;sptinc992j;;
KR;1739;p99p100;sptinc999j;;
KR;1740;p99p100;shweal992j;;
KR;1740;p99p100;shweal992i;;
KR;1740;p99p100;shweal999j;;
KR;1740;p0p100;anninc999i;;
KR;1740;p90p100;shweal992i;;
KR;1740;p90p100;shweal999j;;
KR;1740;p90p100;shweal992j;;
KR;1740;p90p100;sptinc992j;;
KR;1740;p0p100;anninc992i;;
KR;1740;p90p100;sptinc999j;;
KR;1740;p99p100;sptinc992j;;
KR;1740;p99p100;sptinc999j;;
KR;1741;p99p100;shweal992j;;
KR;1741;p99p100;shweal992i;;
KR;1741;p99p100;shweal999j;;
KR;1741;p0p100;anninc999i;;
KR;1741;p90p100;shweal992i;;
KR;1741;p90p100;shweal999j;;
KR;1741;p90p100;shweal992j;;
KR;1741;p90p100;sptinc992j;;
KR;1741;p0p100;anninc992i;;
KR;1741;p90p100;sptinc999j;;
KR;1741;p99p100;sptinc992j;;
KR;1741;p99p100;sptinc999j;;
KR;1742;p99p100;shweal992j;;
KR;1742;p99p100;shweal992i;;
KR;1742;p99p100;shweal999j;;
KR;1742;p0p100;anninc999i;;
KR;1742;p90p100;shweal992i;;
KR;1742;p90p100;shweal999j;;
KR;1742;p90p100;shweal992j;;
KR;1742;p90p100;sptinc992j;;
KR;1742;p0p100;anninc992i;;
KR;1742;p90p100;sptinc999j;;
KR;1742;p99p100;sptinc992j;;
KR;1742;p99p100;sptinc999j;;
KR;1743;p99p100;shweal992j;;
KR;1743;p99p100;shweal992i;;
KR;1743;p99p100;shweal999j;;
KR;1743;p0p100;anninc999i;;
KR;1743;p90p100;shweal992i;;
KR;1743;p90p100;shweal999j;;
KR;1743;p90p100;shweal992j;;
KR;1743;p90p100;sptinc992j;;
KR;1743;p0p100;anninc992i;;
KR;1743;p90p100;sptinc999j;;
KR;1743;p99p100;sptinc992j;;
KR;1743;p99p100;sptinc999j;;
KR;1744;p99p100;shweal992j;;
KR;1744;p99p100;shweal992i;;
KR;1744;p99p100;shweal999j;;
KR;1744;p0p100;anninc999i;;
KR;1744;p90p100;shweal992i;;
KR;1744;p90p100;shweal999j;;
KR;1744;p90p100;shweal992j;;
KR;1744;p90p100;sptinc992j;;
KR;1744;p0p100;anninc992i;;
KR;1744;p90p100;sptinc999j;;
KR;1744;p99p100;sptinc992j;;
KR;1744;p99p100;sptinc999j;;
KR;1745;p99p100;shweal992j;;
KR;1745;p99p100;shweal992i;;
KR;1745;p99p100;shweal999j;;
KR;1745;p0p100;anninc999i;;
KR;1745;p90p100;shweal992i;;
KR;1745;p90p100;shweal999j;;
KR;1745;p90p100;shweal992j;;
KR;1745;p90p100;sptinc992j;;
KR;1745;p0p100;anninc992i;;
KR;1745;p90p100;sptinc999j;;
KR;1745;p99p100;sptinc992j;;
KR;1745;p99p100;sptinc999j;;
KR;1746;p99p100;shweal992j;;
KR;1746;p99p100;shweal992i;;
KR;1746;p99p100;shweal999j;;
KR;1746;p0p100;anninc999i;;
KR;1746;p90p100;shweal992i;;
KR;1746;p90p100;shweal999j;;
KR;1746;p90p100;shweal992j;;
KR;1746;p90p100;sptinc992j;;
KR;1746;p0p100;anninc992i;;
KR;1746;p90p100;sptinc999j;;
KR;1746;p99p100;sptinc992j;;
KR;1746;p99p100;sptinc999j;;
KR;1747;p99p100;shweal992j;;
KR;1747;p99p100;shweal992i;;
KR;1747;p99p100;shweal999j;;
KR;1747;p0p100;anninc999i;;
KR;1747;p90p100;shweal992i;;
KR;1747;p90p100;shweal999j;;
KR;1747;p90p100;shweal992j;;
KR;1747;p90p100;sptinc992j;;
KR;1747;p0p100;anninc992i;;
KR;1747;p90p100;sptinc999j;;
KR;1747;p99p100;sptinc992j;;
KR;1747;p99p100;sptinc999j;;
KR;1748;p99p100;shweal992j;;
KR;1748;p99p100;shweal992i;;
KR;1748;p99p100;shweal999j;;
KR;1748;p0p100;anninc999i;;
KR;1748;p90p100;shweal992i;;
KR;1748;p90p100;shweal999j;;
KR;1748;p90p100;shweal992j;;
KR;1748;p90p100;sptinc992j;;
KR;1748;p0p100;anninc992i;;
KR;1748;p90p100;sptinc999j;;
KR;1748;p99p100;sptinc992j;;
KR;1748;p99p100;sptinc999j;;
KR;1749;p99p100;shweal992j;;
KR;1749;p99p100;shweal992i;;
KR;1749;p99p100;shweal999j;;
KR;1749;p0p100;anninc999i;;
KR;1749;p90p100;shweal992i;;
KR;1749;p90p100;shweal999j;;
KR;1749;p90p100;shweal992j;;
KR;1749;p90p100;sptinc992j;;
KR;1749;p0p100;anninc992i;;
KR;1749;p90p100;sptinc999j;;
KR;1749;p99p100;sptinc992j;;
KR;1749;p99p100;sptinc999j;;
KR;1750;p99p100;shweal992j;;
KR;1750;p99p100;shweal992i;;
KR;1750;p99p100;shweal999j;;
KR;1750;p0p100;anninc999i;;
KR;1750;p90p100;shweal992i;;
KR;1750;p90p100;shweal999j;;
KR;1750;p90p100;shweal992j;;
KR;1750;p90p100;sptinc992j;;
KR;1750;p0p100;anninc992i;;
KR;1750;p90p100;sptinc999j;;
KR;1750;p99p100;sptinc992j;;
KR;1750;p99p100;sptinc999j;;
KR;1751;p99p100;shweal992j;;
KR;1751;p99p100;shweal992i;;
KR;1751;p99p100;shweal999j;;
KR;1751;p0p100;anninc999i;;
KR;1751;p90p100;shweal992i;;
KR;1751;p90p100;shweal999j;;
KR;1751;p90p100;shweal992j;;
KR;1751;p90p100;sptinc992j;;
KR;1751;p0p100;anninc992i;;
KR;1751;p90p100;sptinc999j;;
KR;1751;p99p100;sptinc992j;;
KR;1751;p99p100;sptinc999j;;
KR;1752;p99p100;shweal992j;;
KR;1752;p99p100;shweal992i;;
KR;1752;p99p100;shweal999j;;
KR;1752;p0p100;anninc999i;;
KR;1752;p90p100;shweal992i;;
KR;1752;p90p100;shweal999j;;
KR;1752;p90p100;shweal992j;;
KR;1752;p90p100;sptinc992j;;
KR;1752;p0p100;anninc992i;;
KR;1752;p90p100;sptinc999j;;
KR;1752;p99p100;sptinc992j;;
KR;1752;p99p100;sptinc999j;;
KR;1753;p99p100;shweal992j;;
KR;1753;p99p100;shweal992i;;
KR;1753;p99p100;shweal999j;;
KR;1753;p0p100;anninc999i;;
KR;1753;p90p100;shweal992i;;
KR;1753;p90p100;shweal999j;;
KR;1753;p90p100;shweal992j;;
KR;1753;p90p100;sptinc992j;;
KR;1753;p0p100;anninc992i;;
KR;1753;p90p100;sptinc999j;;
KR;1753;p99p100;sptinc992j;;
KR;1753;p99p100;sptinc999j;;
KR;1754;p99p100;shweal992j;;
KR;1754;p99p100;shweal992i;;
KR;1754;p99p100;shweal999j;;
KR;1754;p0p100;anninc999i;;
KR;1754;p90p100;shweal992i;;
KR;1754;p90p100;shweal999j;;
KR;1754;p90p100;shweal992j;;
KR;1754;p90p100;sptinc992j;;
KR;1754;p0p100;anninc992i;;
KR;1754;p90p100;sptinc999j;;
KR;1754;p99p100;sptinc992j;;
KR;1754;p99p100;sptinc999j;;
KR;1755;p99p100;shweal992j;;
KR;1755;p99p100;shweal992i;;
KR;1755;p99p100;shweal999j;;
KR;1755;p0p100;anninc999i;;
KR;1755;p90p100;shweal992i;;
KR;1755;p90p100;shweal999j;;
KR;1755;p90p100;shweal992j;;
KR;1755;p90p100;sptinc992j;;
KR;1755;p0p100;anninc992i;;
KR;1755;p90p100;sptinc999j;;
KR;1755;p99p100;sptinc992j;;
KR;1755;p99p100;sptinc999j;;
KR;1756;p99p100;shweal992j;;
KR;1756;p99p100;shweal992i;;
KR;1756;p99p100;shweal999j;;
KR;1756;p0p100;anninc999i;;
KR;1756;p90p100;shweal992i;;
KR;1756;p90p100;shweal999j;;
KR;1756;p90p100;shweal992j;;
KR;1756;p90p100;sptinc992j;;
KR;1756;p0p100;anninc992i;;
KR;1756;p90p100;sptinc999j;;
KR;1756;p99p100;sptinc992j;;
KR;1756;p99p100;sptinc999j;;
KR;1757;p99p100;shweal992j;;
KR;1757;p99p100;shweal992i;;
KR;1757;p99p100;shweal999j;;
KR;1757;p0p100;anninc999i;;
KR;1757;p90p100;shweal992i;;
KR;1757;p90p100;shweal999j;;
KR;1757;p90p100;shweal992j;;
KR;1757;p90p100;sptinc992j;;
KR;1757;p0p100;anninc992i;;
KR;1757;p90p100;sptinc999j;;
KR;1757;p99p100;sptinc992j;;
KR;1757;p99p100;sptinc999j;;
KR;1758;p99p100;shweal992j;;
KR;1758;p99p100;shweal992i;;
KR;1758;p99p100;shweal999j;;
KR;1758;p0p100;anninc999i;;
KR;1758;p90p100;shweal992i;;
KR;1758;p90p100;shweal999j;;
KR;1758;p90p100;shweal992j;;
KR;1758;p90p100;sptinc992j;;
KR;1758;p0p100;anninc992i;;
KR;1758;p90p100;sptinc999j;;
KR;1758;p99p100;sptinc992j;;
KR;1758;p99p100;sptinc999j;;
KR;1759;p99p100;shweal992j;;
KR;1759;p99p100;shweal992i;;
KR;1759;p99p100;shweal999j;;
KR;1759;p0p100;anninc999i;;
KR;1759;p90p100;shweal992i;;
KR;1759;p90p100;shweal999j;;
KR;1759;p90p100;shweal992j;;
KR;1759;p90p100;sptinc992j;;
KR;1759;p0p100;anninc992i;;
KR;1759;p90p100;sptinc999j;;
