Downloaded from wid.world on 12-07-2026 at 18:24:13
Country Code;Country Name;WID Variable code;Percentile group;Unit;Variable name;Intuitive description;Technical description;Methodological Notes;Sources;Data Quality Score
US;USA;sptinc992m;p90p100;share;Pre-tax national income. Share Adults. male;Pre-tax national income share held by the p90p100 group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The population looked at is comprised of male individuals only.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1913, pretax income shares estimated based on methodology in long-run paper (see sources).;"Main Paper: After 1962,   https://wid.world/document/t-piketty-e-saez-g-zucman-distributional-national-accounts-methods-and-estimates-for-the-united-states-2016/  Piketty, Thomas; Saez, Emmanuel and Zucman, Gabriel (2016). Distributional National Accounts: Methods and Estimates for the United States;    Before 1962,   https://wid.world/document/examining-the-great-leveling-new-evidence-on-midcentury-american-inequality/  Fisher-Post, Matthew (2020). Examining the Great Leveling: New Evidence on Midcentury American Inequality;     https://wid.world/wp-content/uploads/2020/10/WorldInequalityLab_WP2020_20_US-IncomeWealthInequality.pdf  Saez, Emmanuel and Zucman, Gabriel (2020). The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts;     http://gabriel-zucman.eu/files/PSZUpdates.pdf  Zucman, Gabriel (2020). Technical Note ""US Distributional National Accounts: Updates""     http://wid.world/document/real-time-inequality-world-inequality-lab-working-paper-2022-14/  Blanchet, Thomas, Saez, Emmanuel and Zucman, Gabriel (2022). ""Real-Time Inequality""   ; For long run series (full population),   http://wid.world/document/longrunpaper/  Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)    http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/   ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""  ;   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";5.0
US;USA;shweal999i;p90p100;share;Net personal wealth. Share All Ages. individuals;Net personal wealth share held by the p90p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals of all ages. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;shweal996i;p99p100;share;Net personal wealth. Share 20 to 64. individuals;Net personal wealth share held by the p99p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals between ages 20 and 64. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;sptinc992j;p90p100;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by the p90p100 group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1913, pretax income shares estimated based on methodology in long-run paper (see sources).;"Main Paper: After 1962,   https://wid.world/document/t-piketty-e-saez-g-zucman-distributional-national-accounts-methods-and-estimates-for-the-united-states-2016/  Piketty, Thomas; Saez, Emmanuel and Zucman, Gabriel (2016). Distributional National Accounts: Methods and Estimates for the United States;    Before 1962,   https://wid.world/document/examining-the-great-leveling-new-evidence-on-midcentury-american-inequality/  Fisher-Post, Matthew (2020). Examining the Great Leveling: New Evidence on Midcentury American Inequality;     https://wid.world/wp-content/uploads/2020/10/WorldInequalityLab_WP2020_20_US-IncomeWealthInequality.pdf  Saez, Emmanuel and Zucman, Gabriel (2020). The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts;     http://gabriel-zucman.eu/files/PSZUpdates.pdf  Zucman, Gabriel (2020). Technical Note ""US Distributional National Accounts: Updates""     http://wid.world/document/real-time-inequality-world-inequality-lab-working-paper-2022-14/  Blanchet, Thomas, Saez, Emmanuel and Zucman, Gabriel (2022). ""Real-Time Inequality""   ; For long run series (full population),   http://wid.world/document/longrunpaper/  Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)    http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/   ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""  ;   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";5.0
US;USA;sptinc996i;p90p100;share;Pre-tax national income. Share 20 to 64. individuals;Pre-tax national income share held by the p90p100 group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals between ages 20 and 64. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1913, pretax income shares estimated based on methodology in long-run paper (see sources).;"Main Paper: After 1962,   https://wid.world/document/t-piketty-e-saez-g-zucman-distributional-national-accounts-methods-and-estimates-for-the-united-states-2016/  Piketty, Thomas; Saez, Emmanuel and Zucman, Gabriel (2016). Distributional National Accounts: Methods and Estimates for the United States;    Before 1962,   https://wid.world/document/examining-the-great-leveling-new-evidence-on-midcentury-american-inequality/  Fisher-Post, Matthew (2020). Examining the Great Leveling: New Evidence on Midcentury American Inequality;     https://wid.world/wp-content/uploads/2020/10/WorldInequalityLab_WP2020_20_US-IncomeWealthInequality.pdf  Saez, Emmanuel and Zucman, Gabriel (2020). The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts;     http://gabriel-zucman.eu/files/PSZUpdates.pdf  Zucman, Gabriel (2020). Technical Note ""US Distributional National Accounts: Updates""     http://wid.world/document/real-time-inequality-world-inequality-lab-working-paper-2022-14/  Blanchet, Thomas, Saez, Emmanuel and Zucman, Gabriel (2022). ""Real-Time Inequality""   ; For long run series (full population),   http://wid.world/document/longrunpaper/  Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)    http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/   ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""  ;   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";5.0
US;USA;shweal992i;p90p100;share;Net personal wealth. Share Adults. individuals;Net personal wealth share held by the p90p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;shweal992f;p99p100;share;Net personal wealth. Share Adults. female;Net personal wealth share held by the p99p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals over age 20. The population looked at is comprised of female individuals only.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;sptinc992f;p90p100;share;Pre-tax national income. Share Adults. female;Pre-tax national income share held by the p90p100 group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The population looked at is comprised of female individuals only.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1913, pretax income shares estimated based on methodology in long-run paper (see sources).;"Main Paper: After 1962,   https://wid.world/document/t-piketty-e-saez-g-zucman-distributional-national-accounts-methods-and-estimates-for-the-united-states-2016/  Piketty, Thomas; Saez, Emmanuel and Zucman, Gabriel (2016). Distributional National Accounts: Methods and Estimates for the United States;    Before 1962,   https://wid.world/document/examining-the-great-leveling-new-evidence-on-midcentury-american-inequality/  Fisher-Post, Matthew (2020). Examining the Great Leveling: New Evidence on Midcentury American Inequality;     https://wid.world/wp-content/uploads/2020/10/WorldInequalityLab_WP2020_20_US-IncomeWealthInequality.pdf  Saez, Emmanuel and Zucman, Gabriel (2020). The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts;     http://gabriel-zucman.eu/files/PSZUpdates.pdf  Zucman, Gabriel (2020). Technical Note ""US Distributional National Accounts: Updates""     http://wid.world/document/real-time-inequality-world-inequality-lab-working-paper-2022-14/  Blanchet, Thomas, Saez, Emmanuel and Zucman, Gabriel (2022). ""Real-Time Inequality""   ; For long run series (full population),   http://wid.world/document/longrunpaper/  Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)    http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/   ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""  ;   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";5.0
US;USA;shweal992j;p99p100;share;Net personal wealth. Share Adults. equal-split adults;Net personal wealth share held by the p99p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;shweal992i;p99p100;share;Net personal wealth. Share Adults. individuals;Net personal wealth share held by the p99p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;shweal996i;p90p100;share;Net personal wealth. Share 20 to 64. individuals;Net personal wealth share held by the p90p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals between ages 20 and 64. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;sptinc999j;p99p100;share;Pre-tax national income. Share All Ages. equal-split adults;Pre-tax national income share held by the p99p100 group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals of all ages. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1913, pretax income shares estimated based on methodology in long-run paper (see sources).;"Main Paper: After 1962,   https://wid.world/document/t-piketty-e-saez-g-zucman-distributional-national-accounts-methods-and-estimates-for-the-united-states-2016/  Piketty, Thomas; Saez, Emmanuel and Zucman, Gabriel (2016). Distributional National Accounts: Methods and Estimates for the United States;    Before 1962,   https://wid.world/document/examining-the-great-leveling-new-evidence-on-midcentury-american-inequality/  Fisher-Post, Matthew (2020). Examining the Great Leveling: New Evidence on Midcentury American Inequality;     https://wid.world/wp-content/uploads/2020/10/WorldInequalityLab_WP2020_20_US-IncomeWealthInequality.pdf  Saez, Emmanuel and Zucman, Gabriel (2020). The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts;     http://gabriel-zucman.eu/files/PSZUpdates.pdf  Zucman, Gabriel (2020). Technical Note ""US Distributional National Accounts: Updates""     http://wid.world/document/real-time-inequality-world-inequality-lab-working-paper-2022-14/  Blanchet, Thomas, Saez, Emmanuel and Zucman, Gabriel (2022). ""Real-Time Inequality""   ; For long run series (full population),   http://wid.world/document/longrunpaper/  Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)    http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/   ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""  ;   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";5.0
US;USA;shweal999j;p90p100;share;Net personal wealth. Share All Ages. equal-split adults;Net personal wealth share held by the p90p100 group. Net personal wealth is  the total value of non-financial and financial assets (housing, land, deposits, bonds, equities, etc.) held by households, minus their debts.  The personal or household sector - in the national accounts sense - includes all households and private individuals (including those living in institutions), as well as unincorporated enterprises whose accounts are not separated from those of the households who own them. The population is comprised of individuals of all ages. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Net personal wealth]=[Personal non-financial assets]+[Personal financial assets]-[Personal debt];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources).;"https://wid.world/document/the-rise-of-income-and-wealth-inequality-in-america-evidence-from-distributional-macroeconomic-accounts-world-inequality-lab-wp-2020-20/  Saez, E., Zucman, G. (2020), The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts  ; Technote for the update:   https://wid.world/document/global-wealth-inequality-on-wid-world-estimates-and-imputations-world-inequality-lab-technical-note-2025-01/  Bajard, F., Bauluz, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Piketty, T., Sodano, A. (2025), ""Global wealth inequality on WID.world: Estimates and imputations""  ; For long run series,   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";3.6
US;USA;sptinc992t;p90p100;share;Pre-tax national income. Share Adults. tax unit;Pre-tax national income share held by the p90p100 group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the tax unit defined by national fiscal administrations to measure personal income taxes.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Before 1980, series is constructed based on the trend observed in the fiscal income data available (see sources). Before 1913, pretax income shares estimated based on methodology in long-run paper (see sources).;"Main Paper: After 1962,   https://wid.world/document/t-piketty-e-saez-g-zucman-distributional-national-accounts-methods-and-estimates-for-the-united-states-2016/  Piketty, Thomas; Saez, Emmanuel and Zucman, Gabriel (2016). Distributional National Accounts: Methods and Estimates for the United States;    Before 1962,   https://wid.world/document/examining-the-great-leveling-new-evidence-on-midcentury-american-inequality/  Fisher-Post, Matthew (2020). Examining the Great Leveling: New Evidence on Midcentury American Inequality;     https://wid.world/wp-content/uploads/2020/10/WorldInequalityLab_WP2020_20_US-IncomeWealthInequality.pdf  Saez, Emmanuel and Zucman, Gabriel (2020). The Rise of Income and Wealth Inequality in America: Evidence from Distributional Macroeconomic Accounts;     http://gabriel-zucman.eu/files/PSZUpdates.pdf  Zucman, Gabriel (2020). Technical Note ""US Distributional National Accounts: Updates""     http://wid.world/document/real-time-inequality-world-inequality-lab-working-paper-2022-14/  Blanchet, Thomas, Saez, Emmanuel and Zucman, Gabriel (2022). ""Real-Time Inequality""   ; For long run series (full population),   http://wid.world/document/longrunpaper/  Chancel, L., Piketty, T. ""Global Income Inequality 1820-2020: The Persistence and Mutation of Extreme Inequality"" (2021)    http://wid.world/document/historical-inequality-series-on-wid-world-updates-world-inequality-lab-technical-note-2023-01/   ; Chancel, L., Moshrif, R., Piketty, T., Xuereb, S., (2023),  ""Historical Inequality Series on WID.world - Updates""  ;   https://wid.world/document/wid-income-and-wealth-distributional-series-updated-and-extended-coverage-1800-2024-world-inequality-lab-technical-note-2025-10/  Arias-Osorio, M., Baulus, L., Brassac, P., Chancel, L., Martinez-Toledano, C., Moshrif, R., Piketty, T. (2026) ""WID Income and Wealth Distributional Series Updated and Extended Coverage, 1800-2024""";5.0
