Downloaded from wid.world on 12-07-2026 at 18:24:07
Country;Year;Percentile;Variable;Value;DataQuality
TR;1710;p90p100;shweal992j;;
TR;1711;p0p100;anninc992i;;
TR;1711;p99p100;sptinc999j;;
TR;1711;p99p100;shweal999j;;
TR;1711;p90p100;sptinc999j;;
TR;1711;p90p100;sptinc992j;;
TR;1711;p99p100;sptinc992j;;
TR;1711;p99p100;shweal992j;;
TR;1711;p0p100;anninc999i;;
TR;1711;p90p100;shweal999j;;
TR;1711;p90p100;shweal992j;;
TR;1712;p0p100;anninc992i;;
TR;1712;p99p100;sptinc999j;;
TR;1712;p99p100;shweal999j;;
TR;1712;p90p100;sptinc999j;;
TR;1712;p90p100;sptinc992j;;
TR;1712;p99p100;sptinc992j;;
TR;1712;p99p100;shweal992j;;
TR;1712;p0p100;anninc999i;;
TR;1712;p90p100;shweal999j;;
TR;1712;p90p100;shweal992j;;
TR;1713;p0p100;anninc992i;;
TR;1713;p99p100;sptinc999j;;
TR;1713;p99p100;shweal999j;;
TR;1713;p90p100;sptinc999j;;
TR;1713;p90p100;sptinc992j;;
TR;1713;p99p100;sptinc992j;;
TR;1713;p99p100;shweal992j;;
TR;1713;p0p100;anninc999i;;
TR;1713;p90p100;shweal999j;;
TR;1713;p90p100;shweal992j;;
TR;1714;p0p100;anninc992i;;
TR;1714;p99p100;sptinc999j;;
TR;1714;p99p100;shweal999j;;
TR;1714;p90p100;sptinc999j;;
TR;1714;p90p100;sptinc992j;;
TR;1714;p99p100;sptinc992j;;
TR;1714;p99p100;shweal992j;;
TR;1714;p0p100;anninc999i;;
TR;1714;p90p100;shweal999j;;
TR;1714;p90p100;shweal992j;;
TR;1715;p0p100;anninc992i;;
TR;1715;p99p100;sptinc999j;;
TR;1715;p99p100;shweal999j;;
TR;1715;p90p100;sptinc999j;;
TR;1715;p90p100;sptinc992j;;
TR;1715;p99p100;sptinc992j;;
TR;1715;p99p100;shweal992j;;
TR;1715;p0p100;anninc999i;;
TR;1715;p90p100;shweal999j;;
TR;1715;p90p100;shweal992j;;
TR;1716;p0p100;anninc992i;;
TR;1716;p99p100;sptinc999j;;
TR;1716;p99p100;shweal999j;;
TR;1716;p90p100;sptinc999j;;
TR;1716;p90p100;sptinc992j;;
TR;1716;p99p100;sptinc992j;;
TR;1716;p99p100;shweal992j;;
TR;1716;p0p100;anninc999i;;
TR;1716;p90p100;shweal999j;;
TR;1716;p90p100;shweal992j;;
TR;1717;p0p100;anninc992i;;
TR;1717;p99p100;sptinc999j;;
TR;1717;p99p100;shweal999j;;
TR;1717;p90p100;sptinc999j;;
TR;1717;p90p100;sptinc992j;;
TR;1717;p99p100;sptinc992j;;
TR;1717;p99p100;shweal992j;;
TR;1717;p0p100;anninc999i;;
TR;1717;p90p100;shweal999j;;
TR;1717;p90p100;shweal992j;;
TR;1718;p0p100;anninc992i;;
TR;1718;p99p100;sptinc999j;;
TR;1718;p99p100;shweal999j;;
TR;1718;p90p100;sptinc999j;;
TR;1718;p90p100;sptinc992j;;
TR;1718;p99p100;sptinc992j;;
TR;1718;p99p100;shweal992j;;
TR;1718;p0p100;anninc999i;;
TR;1718;p90p100;shweal999j;;
TR;1718;p90p100;shweal992j;;
TR;1719;p0p100;anninc992i;;
TR;1719;p99p100;sptinc999j;;
TR;1719;p99p100;shweal999j;;
TR;1719;p90p100;sptinc999j;;
TR;1719;p90p100;sptinc992j;;
TR;1719;p99p100;sptinc992j;;
TR;1719;p99p100;shweal992j;;
TR;1719;p0p100;anninc999i;;
TR;1719;p90p100;shweal999j;;
TR;1719;p90p100;shweal992j;;
TR;1720;p0p100;anninc992i;;
TR;1720;p99p100;sptinc999j;;
TR;1720;p99p100;shweal999j;;
TR;1720;p90p100;sptinc999j;;
TR;1720;p90p100;sptinc992j;;
TR;1720;p99p100;sptinc992j;;
TR;1720;p99p100;shweal992j;;
TR;1720;p0p100;anninc999i;;
TR;1720;p90p100;shweal999j;;
TR;1720;p90p100;shweal992j;;
TR;1721;p0p100;anninc992i;;
TR;1721;p99p100;sptinc999j;;
TR;1721;p99p100;shweal999j;;
TR;1721;p90p100;sptinc999j;;
TR;1721;p90p100;sptinc992j;;
TR;1721;p99p100;sptinc992j;;
TR;1721;p99p100;shweal992j;;
TR;1721;p0p100;anninc999i;;
TR;1721;p90p100;shweal999j;;
TR;1721;p90p100;shweal992j;;
TR;1722;p0p100;anninc992i;;
TR;1722;p99p100;sptinc999j;;
TR;1722;p99p100;shweal999j;;
TR;1722;p90p100;sptinc999j;;
TR;1722;p90p100;sptinc992j;;
TR;1722;p99p100;sptinc992j;;
TR;1722;p99p100;shweal992j;;
TR;1722;p0p100;anninc999i;;
TR;1722;p90p100;shweal999j;;
TR;1722;p90p100;shweal992j;;
TR;1723;p0p100;anninc992i;;
TR;1723;p99p100;sptinc999j;;
TR;1723;p99p100;shweal999j;;
TR;1723;p90p100;sptinc999j;;
TR;1723;p90p100;sptinc992j;;
TR;1723;p99p100;sptinc992j;;
TR;1723;p99p100;shweal992j;;
TR;1723;p0p100;anninc999i;;
TR;1723;p90p100;shweal999j;;
TR;1723;p90p100;shweal992j;;
TR;1724;p0p100;anninc992i;;
TR;1724;p99p100;sptinc999j;;
TR;1724;p99p100;shweal999j;;
TR;1724;p90p100;sptinc999j;;
TR;1724;p90p100;sptinc992j;;
TR;1724;p99p100;sptinc992j;;
TR;1724;p99p100;shweal992j;;
TR;1724;p0p100;anninc999i;;
TR;1724;p90p100;shweal999j;;
TR;1724;p90p100;shweal992j;;
TR;1725;p0p100;anninc992i;;
TR;1725;p99p100;sptinc999j;;
TR;1725;p99p100;shweal999j;;
TR;1725;p90p100;sptinc999j;;
TR;1725;p90p100;sptinc992j;;
TR;1725;p99p100;sptinc992j;;
TR;1725;p99p100;shweal992j;;
TR;1725;p0p100;anninc999i;;
TR;1725;p90p100;shweal999j;;
TR;1725;p90p100;shweal992j;;
TR;1726;p0p100;anninc992i;;
TR;1726;p99p100;sptinc999j;;
TR;1726;p99p100;shweal999j;;
TR;1726;p90p100;sptinc999j;;
TR;1726;p90p100;sptinc992j;;
TR;1726;p99p100;sptinc992j;;
TR;1726;p99p100;shweal992j;;
TR;1726;p0p100;anninc999i;;
TR;1726;p90p100;shweal999j;;
TR;1726;p90p100;shweal992j;;
TR;1727;p0p100;anninc992i;;
TR;1727;p99p100;sptinc999j;;
TR;1727;p99p100;shweal999j;;
TR;1727;p90p100;sptinc999j;;
TR;1727;p90p100;sptinc992j;;
TR;1727;p99p100;sptinc992j;;
TR;1727;p99p100;shweal992j;;
TR;1727;p0p100;anninc999i;;
TR;1727;p90p100;shweal999j;;
TR;1727;p90p100;shweal992j;;
TR;1728;p0p100;anninc992i;;
TR;1728;p99p100;sptinc999j;;
TR;1728;p99p100;shweal999j;;
TR;1728;p90p100;sptinc999j;;
TR;1728;p90p100;sptinc992j;;
TR;1728;p99p100;sptinc992j;;
TR;1728;p99p100;shweal992j;;
TR;1728;p0p100;anninc999i;;
TR;1728;p90p100;shweal999j;;
TR;1728;p90p100;shweal992j;;
TR;1729;p0p100;anninc992i;;
TR;1729;p99p100;sptinc999j;;
TR;1729;p99p100;shweal999j;;
TR;1729;p90p100;sptinc999j;;
TR;1729;p90p100;sptinc992j;;
TR;1729;p99p100;sptinc992j;;
TR;1729;p99p100;shweal992j;;
TR;1729;p0p100;anninc999i;;
TR;1729;p90p100;shweal999j;;
TR;1729;p90p100;shweal992j;;
TR;1730;p0p100;anninc992i;;
TR;1730;p99p100;sptinc999j;;
TR;1730;p99p100;shweal999j;;
TR;1730;p90p100;sptinc999j;;
TR;1730;p90p100;sptinc992j;;
TR;1730;p99p100;sptinc992j;;
TR;1730;p99p100;shweal992j;;
TR;1730;p0p100;anninc999i;;
TR;1730;p90p100;shweal999j;;
TR;1730;p90p100;shweal992j;;
TR;1731;p0p100;anninc992i;;
TR;1731;p99p100;sptinc999j;;
TR;1731;p99p100;shweal999j;;
TR;1731;p90p100;sptinc999j;;
TR;1731;p90p100;sptinc992j;;
TR;1731;p99p100;sptinc992j;;
TR;1731;p99p100;shweal992j;;
TR;1731;p0p100;anninc999i;;
TR;1731;p90p100;shweal999j;;
TR;1731;p90p100;shweal992j;;
TR;1732;p0p100;anninc992i;;
TR;1732;p99p100;sptinc999j;;
TR;1732;p99p100;shweal999j;;
TR;1732;p90p100;sptinc999j;;
TR;1732;p90p100;sptinc992j;;
TR;1732;p99p100;sptinc992j;;
TR;1732;p99p100;shweal992j;;
TR;1732;p0p100;anninc999i;;
TR;1732;p90p100;shweal999j;;
TR;1732;p90p100;shweal992j;;
TR;1733;p0p100;anninc992i;;
TR;1733;p99p100;sptinc999j;;
TR;1733;p99p100;shweal999j;;
TR;1733;p90p100;sptinc999j;;
TR;1733;p90p100;sptinc992j;;
TR;1733;p99p100;sptinc992j;;
TR;1733;p99p100;shweal992j;;
TR;1733;p0p100;anninc999i;;
TR;1733;p90p100;shweal999j;;
TR;1733;p90p100;shweal992j;;
TR;1734;p0p100;anninc992i;;
TR;1734;p99p100;sptinc999j;;
TR;1734;p99p100;shweal999j;;
TR;1734;p90p100;sptinc999j;;
TR;1734;p90p100;sptinc992j;;
TR;1734;p99p100;sptinc992j;;
TR;1734;p99p100;shweal992j;;
TR;1734;p0p100;anninc999i;;
TR;1734;p90p100;shweal999j;;
TR;1734;p90p100;shweal992j;;
TR;1735;p0p100;anninc992i;;
TR;1735;p99p100;sptinc999j;;
TR;1735;p99p100;shweal999j;;
TR;1735;p90p100;sptinc999j;;
TR;1735;p90p100;sptinc992j;;
TR;1735;p99p100;sptinc992j;;
TR;1735;p99p100;shweal992j;;
TR;1735;p0p100;anninc999i;;
TR;1735;p90p100;shweal999j;;
TR;1735;p90p100;shweal992j;;
TR;1736;p0p100;anninc992i;;
TR;1736;p99p100;sptinc999j;;
TR;1736;p99p100;shweal999j;;
TR;1736;p90p100;sptinc999j;;
TR;1736;p90p100;sptinc992j;;
TR;1736;p99p100;sptinc992j;;
TR;1736;p99p100;shweal992j;;
TR;1736;p0p100;anninc999i;;
TR;1736;p90p100;shweal999j;;
TR;1736;p90p100;shweal992j;;
TR;1737;p0p100;anninc992i;;
TR;1737;p99p100;sptinc999j;;
TR;1737;p99p100;shweal999j;;
TR;1737;p90p100;sptinc999j;;
TR;1737;p90p100;sptinc992j;;
TR;1737;p99p100;sptinc992j;;
TR;1737;p99p100;shweal992j;;
TR;1737;p0p100;anninc999i;;
TR;1737;p90p100;shweal999j;;
TR;1737;p90p100;shweal992j;;
TR;1738;p0p100;anninc992i;;
TR;1738;p99p100;sptinc999j;;
TR;1738;p99p100;shweal999j;;
TR;1738;p90p100;sptinc999j;;
TR;1738;p90p100;sptinc992j;;
TR;1738;p99p100;sptinc992j;;
TR;1738;p99p100;shweal992j;;
TR;1738;p0p100;anninc999i;;
TR;1738;p90p100;shweal999j;;
TR;1738;p90p100;shweal992j;;
TR;1739;p0p100;anninc992i;;
TR;1739;p99p100;sptinc999j;;
TR;1739;p99p100;shweal999j;;
TR;1739;p90p100;sptinc999j;;
TR;1739;p90p100;sptinc992j;;
TR;1739;p99p100;sptinc992j;;
TR;1739;p99p100;shweal992j;;
TR;1739;p0p100;anninc999i;;
TR;1739;p90p100;shweal999j;;
TR;1739;p90p100;shweal992j;;
TR;1740;p0p100;anninc992i;;
TR;1740;p99p100;sptinc999j;;
TR;1740;p99p100;shweal999j;;
TR;1740;p90p100;sptinc999j;;
TR;1740;p90p100;sptinc992j;;
TR;1740;p99p100;sptinc992j;;
TR;1740;p99p100;shweal992j;;
TR;1740;p0p100;anninc999i;;
TR;1740;p90p100;shweal999j;;
TR;1740;p90p100;shweal992j;;
TR;1741;p0p100;anninc992i;;
TR;1741;p99p100;sptinc999j;;
TR;1741;p99p100;shweal999j;;
TR;1741;p90p100;sptinc999j;;
TR;1741;p90p100;sptinc992j;;
TR;1741;p99p100;sptinc992j;;
TR;1741;p99p100;shweal992j;;
TR;1741;p0p100;anninc999i;;
TR;1741;p90p100;shweal999j;;
TR;1741;p90p100;shweal992j;;
TR;1742;p0p100;anninc992i;;
TR;1742;p99p100;sptinc999j;;
TR;1742;p99p100;shweal999j;;
TR;1742;p90p100;sptinc999j;;
TR;1742;p90p100;sptinc992j;;
TR;1742;p99p100;sptinc992j;;
TR;1742;p99p100;shweal992j;;
TR;1742;p0p100;anninc999i;;
TR;1742;p90p100;shweal999j;;
TR;1742;p90p100;shweal992j;;
TR;1743;p0p100;anninc992i;;
TR;1743;p99p100;sptinc999j;;
TR;1743;p99p100;shweal999j;;
TR;1743;p90p100;sptinc999j;;
TR;1743;p90p100;sptinc992j;;
TR;1743;p99p100;sptinc992j;;
TR;1743;p99p100;shweal992j;;
TR;1743;p0p100;anninc999i;;
TR;1743;p90p100;shweal999j;;
TR;1743;p90p100;shweal992j;;
TR;1744;p0p100;anninc992i;;
TR;1744;p99p100;sptinc999j;;
TR;1744;p99p100;shweal999j;;
TR;1744;p90p100;sptinc999j;;
TR;1744;p90p100;sptinc992j;;
TR;1744;p99p100;sptinc992j;;
TR;1744;p99p100;shweal992j;;
TR;1744;p0p100;anninc999i;;
TR;1744;p90p100;shweal999j;;
TR;1744;p90p100;shweal992j;;
TR;1745;p0p100;anninc992i;;
TR;1745;p99p100;sptinc999j;;
TR;1745;p99p100;shweal999j;;
TR;1745;p90p100;sptinc999j;;
TR;1745;p90p100;sptinc992j;;
TR;1745;p99p100;sptinc992j;;
TR;1745;p99p100;shweal992j;;
TR;1745;p0p100;anninc999i;;
TR;1745;p90p100;shweal999j;;
TR;1745;p90p100;shweal992j;;
TR;1746;p0p100;anninc992i;;
TR;1746;p99p100;sptinc999j;;
TR;1746;p99p100;shweal999j;;
TR;1746;p90p100;sptinc999j;;
TR;1746;p90p100;sptinc992j;;
TR;1746;p99p100;sptinc992j;;
TR;1746;p99p100;shweal992j;;
TR;1746;p0p100;anninc999i;;
TR;1746;p90p100;shweal999j;;
TR;1746;p90p100;shweal992j;;
TR;1747;p0p100;anninc992i;;
TR;1747;p99p100;sptinc999j;;
TR;1747;p99p100;shweal999j;;
TR;1747;p90p100;sptinc999j;;
TR;1747;p90p100;sptinc992j;;
TR;1747;p99p100;sptinc992j;;
TR;1747;p99p100;shweal992j;;
TR;1747;p0p100;anninc999i;;
TR;1747;p90p100;shweal999j;;
TR;1747;p90p100;shweal992j;;
TR;1748;p0p100;anninc992i;;
TR;1748;p99p100;sptinc999j;;
TR;1748;p99p100;shweal999j;;
TR;1748;p90p100;sptinc999j;;
TR;1748;p90p100;sptinc992j;;
TR;1748;p99p100;sptinc992j;;
TR;1748;p99p100;shweal992j;;
TR;1748;p0p100;anninc999i;;
TR;1748;p90p100;shweal999j;;
TR;1748;p90p100;shweal992j;;
TR;1749;p0p100;anninc992i;;
TR;1749;p99p100;sptinc999j;;
TR;1749;p99p100;shweal999j;;
TR;1749;p90p100;sptinc999j;;
TR;1749;p90p100;sptinc992j;;
TR;1749;p99p100;sptinc992j;;
TR;1749;p99p100;shweal992j;;
TR;1749;p0p100;anninc999i;;
TR;1749;p90p100;shweal999j;;
TR;1749;p90p100;shweal992j;;
TR;1750;p0p100;anninc992i;;
TR;1750;p99p100;sptinc999j;;
TR;1750;p99p100;shweal999j;;
TR;1750;p90p100;sptinc999j;;
TR;1750;p90p100;sptinc992j;;
TR;1750;p99p100;sptinc992j;;
TR;1750;p99p100;shweal992j;;
TR;1750;p0p100;anninc999i;;
TR;1750;p90p100;shweal999j;;
TR;1750;p90p100;shweal992j;;
TR;1751;p0p100;anninc992i;;
TR;1751;p99p100;sptinc999j;;
TR;1751;p99p100;shweal999j;;
TR;1751;p90p100;sptinc999j;;
TR;1751;p90p100;sptinc992j;;
TR;1751;p99p100;sptinc992j;;
TR;1751;p99p100;shweal992j;;
TR;1751;p0p100;anninc999i;;
TR;1751;p90p100;shweal999j;;
TR;1751;p90p100;shweal992j;;
TR;1752;p0p100;anninc992i;;
TR;1752;p99p100;sptinc999j;;
TR;1752;p99p100;shweal999j;;
TR;1752;p90p100;sptinc999j;;
TR;1752;p90p100;sptinc992j;;
TR;1752;p99p100;sptinc992j;;
TR;1752;p99p100;shweal992j;;
TR;1752;p0p100;anninc999i;;
TR;1752;p90p100;shweal999j;;
TR;1752;p90p100;shweal992j;;
TR;1753;p0p100;anninc992i;;
TR;1753;p99p100;sptinc999j;;
TR;1753;p99p100;shweal999j;;
TR;1753;p90p100;sptinc999j;;
TR;1753;p90p100;sptinc992j;;
TR;1753;p99p100;sptinc992j;;
TR;1753;p99p100;shweal992j;;
TR;1753;p0p100;anninc999i;;
TR;1753;p90p100;shweal999j;;
TR;1753;p90p100;shweal992j;;
TR;1754;p0p100;anninc992i;;
TR;1754;p99p100;sptinc999j;;
TR;1754;p99p100;shweal999j;;
TR;1754;p90p100;sptinc999j;;
TR;1754;p90p100;sptinc992j;;
TR;1754;p99p100;sptinc992j;;
TR;1754;p99p100;shweal992j;;
TR;1754;p0p100;anninc999i;;
TR;1754;p90p100;shweal999j;;
TR;1754;p90p100;shweal992j;;
TR;1755;p0p100;anninc992i;;
TR;1755;p99p100;sptinc999j;;
TR;1755;p99p100;shweal999j;;
TR;1755;p90p100;sptinc999j;;
TR;1755;p90p100;sptinc992j;;
TR;1755;p99p100;sptinc992j;;
TR;1755;p99p100;shweal992j;;
TR;1755;p0p100;anninc999i;;
TR;1755;p90p100;shweal999j;;
TR;1755;p90p100;shweal992j;;
TR;1756;p0p100;anninc992i;;
TR;1756;p99p100;sptinc999j;;
TR;1756;p99p100;shweal999j;;
TR;1756;p90p100;sptinc999j;;
TR;1756;p90p100;sptinc992j;;
TR;1756;p99p100;sptinc992j;;
TR;1756;p99p100;shweal992j;;
TR;1756;p0p100;anninc999i;;
TR;1756;p90p100;shweal999j;;
TR;1756;p90p100;shweal992j;;
TR;1757;p0p100;anninc992i;;
TR;1757;p99p100;sptinc999j;;
TR;1757;p99p100;shweal999j;;
TR;1757;p90p100;sptinc999j;;
TR;1757;p90p100;sptinc992j;;
TR;1757;p99p100;sptinc992j;;
TR;1757;p99p100;shweal992j;;
TR;1757;p0p100;anninc999i;;
TR;1757;p90p100;shweal999j;;
TR;1757;p90p100;shweal992j;;
TR;1758;p0p100;anninc992i;;
TR;1758;p99p100;sptinc999j;;
TR;1758;p99p100;shweal999j;;
TR;1758;p90p100;sptinc999j;;
TR;1758;p90p100;sptinc992j;;
TR;1758;p99p100;sptinc992j;;
TR;1758;p99p100;shweal992j;;
TR;1758;p0p100;anninc999i;;
TR;1758;p90p100;shweal999j;;
TR;1758;p90p100;shweal992j;;
TR;1759;p0p100;anninc992i;;
TR;1759;p99p100;sptinc999j;;
TR;1759;p99p100;shweal999j;;
TR;1759;p90p100;sptinc999j;;
TR;1759;p90p100;sptinc992j;;
TR;1759;p99p100;sptinc992j;;
TR;1759;p99p100;shweal992j;;
TR;1759;p0p100;anninc999i;;
TR;1759;p90p100;shweal999j;;
TR;1759;p90p100;shweal992j;;
TR;1760;p0p100;anninc992i;;
TR;1760;p99p100;sptinc999j;;
TR;1760;p99p100;shweal999j;;
TR;1760;p90p100;sptinc999j;;
TR;1760;p90p100;sptinc992j;;
TR;1760;p99p100;sptinc992j;;
TR;1760;p99p100;shweal992j;;
TR;1760;p0p100;anninc999i;;
TR;1760;p90p100;shweal999j;;
TR;1760;p90p100;shweal992j;;
TR;1761;p0p100;anninc992i;;
TR;1761;p99p100;sptinc999j;;
TR;1761;p99p100;shweal999j;;
TR;1761;p90p100;sptinc999j;;
TR;1761;p90p100;sptinc992j;;
TR;1761;p99p100;sptinc992j;;
TR;1761;p99p100;shweal992j;;
TR;1761;p0p100;anninc999i;;
TR;1761;p90p100;shweal999j;;
TR;1761;p90p100;shweal992j;;
TR;1762;p0p100;anninc992i;;
TR;1762;p99p100;sptinc999j;;
TR;1762;p99p100;shweal999j;;
TR;1762;p90p100;sptinc999j;;
TR;1762;p90p100;sptinc992j;;
TR;1762;p99p100;sptinc992j;;
TR;1762;p99p100;shweal992j;;
TR;1762;p0p100;anninc999i;;
TR;1762;p90p100;shweal999j;;
TR;1762;p90p100;shweal992j;;
TR;1763;p0p100;anninc992i;;
TR;1763;p99p100;sptinc999j;;
TR;1763;p99p100;shweal999j;;
TR;1763;p90p100;sptinc999j;;
TR;1763;p90p100;sptinc992j;;
TR;1763;p99p100;sptinc992j;;
TR;1763;p99p100;shweal992j;;
TR;1763;p0p100;anninc999i;;
TR;1763;p90p100;shweal999j;;
TR;1763;p90p100;shweal992j;;
TR;1764;p0p100;anninc992i;;
TR;1764;p99p100;sptinc999j;;
TR;1764;p99p100;shweal999j;;
TR;1764;p90p100;sptinc999j;;
TR;1764;p90p100;sptinc992j;;
TR;1764;p99p100;sptinc992j;;
TR;1764;p99p100;shweal992j;;
TR;1764;p0p100;anninc999i;;
TR;1764;p90p100;shweal999j;;
TR;1764;p90p100;shweal992j;;
TR;1765;p0p100;anninc992i;;
TR;1765;p99p100;sptinc999j;;
TR;1765;p99p100;shweal999j;;
TR;1765;p90p100;sptinc999j;;
TR;1765;p90p100;sptinc992j;;
TR;1765;p99p100;sptinc992j;;
TR;1765;p99p100;shweal992j;;
TR;1765;p0p100;anninc999i;;
TR;1765;p90p100;shweal999j;;
TR;1765;p90p100;shweal992j;;
TR;1766;p0p100;anninc992i;;
TR;1766;p99p100;sptinc999j;;
TR;1766;p99p100;shweal999j;;
TR;1766;p90p100;sptinc999j;;
TR;1766;p90p100;sptinc992j;;
TR;1766;p99p100;sptinc992j;;
TR;1766;p99p100;shweal992j;;
TR;1766;p0p100;anninc999i;;
TR;1766;p90p100;shweal999j;;
TR;1766;p90p100;shweal992j;;
TR;1767;p0p100;anninc992i;;
TR;1767;p99p100;sptinc999j;;
TR;1767;p99p100;shweal999j;;
TR;1767;p90p100;sptinc999j;;
TR;1767;p90p100;sptinc992j;;
TR;1767;p99p100;sptinc992j;;
TR;1767;p99p100;shweal992j;;
TR;1767;p0p100;anninc999i;;
TR;1767;p90p100;shweal999j;;
TR;1767;p90p100;shweal992j;;
TR;1768;p0p100;anninc992i;;
TR;1768;p99p100;sptinc999j;;
TR;1768;p99p100;shweal999j;;
TR;1768;p90p100;sptinc999j;;
TR;1768;p90p100;sptinc992j;;
TR;1768;p99p100;sptinc992j;;
TR;1768;p99p100;shweal992j;;
TR;1768;p0p100;anninc999i;;
TR;1768;p90p100;shweal999j;;
TR;1768;p90p100;shweal992j;;
TR;1769;p0p100;anninc992i;;
TR;1769;p99p100;sptinc999j;;
TR;1769;p99p100;shweal999j;;
TR;1769;p90p100;sptinc999j;;
TR;1769;p90p100;sptinc992j;;
TR;1769;p99p100;sptinc992j;;
TR;1769;p99p100;shweal992j;;
TR;1769;p0p100;anninc999i;;
TR;1769;p90p100;shweal999j;;
TR;1769;p90p100;shweal992j;;
TR;1770;p0p100;anninc992i;;
TR;1770;p99p100;sptinc999j;;
TR;1770;p99p100;shweal999j;;
TR;1770;p90p100;sptinc999j;;
TR;1770;p90p100;sptinc992j;;
TR;1770;p99p100;sptinc992j;;
TR;1770;p99p100;shweal992j;;
TR;1770;p0p100;anninc999i;;
TR;1770;p90p100;shweal999j;;
TR;1770;p90p100;shweal992j;;
TR;1771;p0p100;anninc992i;;
TR;1771;p99p100;sptinc999j;;
TR;1771;p99p100;shweal999j;;
TR;1771;p90p100;sptinc999j;;
TR;1771;p90p100;sptinc992j;;
TR;1771;p99p100;sptinc992j;;
