Downloaded from wid.world on 12-07-2026 at 18:24:24
Country;Year;Percentile;Variable;Value;DataQuality
GR;1762;p99p100;shweal999j;;
GR;1762;p99p100;shweal992j;;
GR;1762;p90p100;shweal992j;;
GR;1762;p99p100;sptinc999j;;
GR;1762;p90p100;sptinc992j;;
GR;1763;p90p100;shweal999j;;
GR;1763;p90p100;sptinc999j;;
GR;1763;p99p100;sptinc992j;;
GR;1763;p0p100;anninc992i;;
GR;1763;p0p100;anninc999i;;
GR;1763;p99p100;shweal999j;;
GR;1763;p99p100;shweal992j;;
GR;1763;p90p100;shweal992j;;
GR;1763;p99p100;sptinc999j;;
GR;1763;p90p100;sptinc992j;;
GR;1764;p90p100;shweal999j;;
GR;1764;p90p100;sptinc999j;;
GR;1764;p99p100;sptinc992j;;
GR;1764;p0p100;anninc992i;;
GR;1764;p0p100;anninc999i;;
GR;1764;p99p100;shweal999j;;
GR;1764;p99p100;shweal992j;;
GR;1764;p90p100;shweal992j;;
GR;1764;p99p100;sptinc999j;;
GR;1764;p90p100;sptinc992j;;
GR;1765;p90p100;shweal999j;;
GR;1765;p90p100;sptinc999j;;
GR;1765;p99p100;sptinc992j;;
GR;1765;p0p100;anninc992i;;
GR;1765;p0p100;anninc999i;;
GR;1765;p99p100;shweal999j;;
GR;1765;p99p100;shweal992j;;
GR;1765;p90p100;shweal992j;;
GR;1765;p99p100;sptinc999j;;
GR;1765;p90p100;sptinc992j;;
GR;1766;p90p100;shweal999j;;
GR;1766;p90p100;sptinc999j;;
GR;1766;p99p100;sptinc992j;;
GR;1766;p0p100;anninc992i;;
GR;1766;p0p100;anninc999i;;
GR;1766;p99p100;shweal999j;;
GR;1766;p99p100;shweal992j;;
GR;1766;p90p100;shweal992j;;
GR;1766;p99p100;sptinc999j;;
GR;1766;p90p100;sptinc992j;;
GR;1767;p90p100;shweal999j;;
GR;1767;p90p100;sptinc999j;;
GR;1767;p99p100;sptinc992j;;
GR;1767;p0p100;anninc992i;;
GR;1767;p0p100;anninc999i;;
GR;1767;p99p100;shweal999j;;
GR;1767;p99p100;shweal992j;;
GR;1767;p90p100;shweal992j;;
GR;1767;p99p100;sptinc999j;;
GR;1767;p90p100;sptinc992j;;
GR;1768;p90p100;shweal999j;;
GR;1768;p90p100;sptinc999j;;
GR;1768;p99p100;sptinc992j;;
GR;1768;p0p100;anninc992i;;
GR;1768;p0p100;anninc999i;;
GR;1768;p99p100;shweal999j;;
GR;1768;p99p100;shweal992j;;
GR;1768;p90p100;shweal992j;;
GR;1768;p99p100;sptinc999j;;
GR;1768;p90p100;sptinc992j;;
GR;1769;p90p100;shweal999j;;
GR;1769;p90p100;sptinc999j;;
GR;1769;p99p100;sptinc992j;;
GR;1769;p0p100;anninc992i;;
GR;1769;p0p100;anninc999i;;
GR;1769;p99p100;shweal999j;;
GR;1769;p99p100;shweal992j;;
GR;1769;p90p100;shweal992j;;
GR;1769;p99p100;sptinc999j;;
GR;1769;p90p100;sptinc992j;;
GR;1770;p90p100;shweal999j;;
GR;1770;p90p100;sptinc999j;;
GR;1770;p99p100;sptinc992j;;
GR;1770;p0p100;anninc992i;;
GR;1770;p0p100;anninc999i;;
GR;1770;p99p100;shweal999j;;
GR;1770;p99p100;shweal992j;;
GR;1770;p90p100;shweal992j;;
GR;1770;p99p100;sptinc999j;;
GR;1770;p90p100;sptinc992j;;
GR;1771;p90p100;shweal999j;;
GR;1771;p90p100;sptinc999j;;
GR;1771;p99p100;sptinc992j;;
GR;1771;p0p100;anninc992i;;
GR;1771;p0p100;anninc999i;;
GR;1771;p99p100;shweal999j;;
