Downloaded from wid.world on 12-07-2026 at 18:24:20
Country;Year;Percentile;Variable;Value;DataQuality
ES;1730;p99p100;shweal992j;;
ES;1730;p0p100;anninc992i;;
ES;1730;p99p100;shweal999j;;
ES;1730;p90p100;sptinc992j;;
ES;1730;p90p100;shweal992j;;
ES;1730;p0p100;anninc999i;;
ES;1731;p90p100;sptinc999j;;
ES;1731;p99p100;sptinc999j;;
ES;1731;p99p100;sptinc992j;;
ES;1731;p90p100;shweal999j;;
ES;1731;p99p100;shweal992j;;
ES;1731;p0p100;anninc992i;;
ES;1731;p99p100;shweal999j;;
ES;1731;p90p100;sptinc992j;;
ES;1731;p90p100;shweal992j;;
ES;1731;p0p100;anninc999i;;
ES;1732;p90p100;sptinc999j;;
ES;1732;p99p100;sptinc999j;;
ES;1732;p99p100;sptinc992j;;
ES;1732;p90p100;shweal999j;;
ES;1732;p99p100;shweal992j;;
ES;1732;p0p100;anninc992i;;
ES;1732;p99p100;shweal999j;;
ES;1732;p90p100;sptinc992j;;
ES;1732;p90p100;shweal992j;;
ES;1732;p0p100;anninc999i;;
ES;1733;p90p100;sptinc999j;;
ES;1733;p99p100;sptinc999j;;
ES;1733;p99p100;sptinc992j;;
ES;1733;p90p100;shweal999j;;
ES;1733;p99p100;shweal992j;;
ES;1733;p0p100;anninc992i;;
ES;1733;p99p100;shweal999j;;
ES;1733;p90p100;sptinc992j;;
ES;1733;p90p100;shweal992j;;
ES;1733;p0p100;anninc999i;;
ES;1734;p90p100;sptinc999j;;
ES;1734;p99p100;sptinc999j;;
ES;1734;p99p100;sptinc992j;;
ES;1734;p90p100;shweal999j;;
ES;1734;p99p100;shweal992j;;
ES;1734;p0p100;anninc992i;;
ES;1734;p99p100;shweal999j;;
ES;1734;p90p100;sptinc992j;;
ES;1734;p90p100;shweal992j;;
ES;1734;p0p100;anninc999i;;
ES;1735;p90p100;sptinc999j;;
ES;1735;p99p100;sptinc999j;;
ES;1735;p99p100;sptinc992j;;
ES;1735;p90p100;shweal999j;;
ES;1735;p99p100;shweal992j;;
ES;1735;p0p100;anninc992i;;
ES;1735;p99p100;shweal999j;;
ES;1735;p90p100;sptinc992j;;
ES;1735;p90p100;shweal992j;;
ES;1735;p0p100;anninc999i;;
ES;1736;p90p100;sptinc999j;;
ES;1736;p99p100;sptinc999j;;
ES;1736;p99p100;sptinc992j;;
ES;1736;p90p100;shweal999j;;
ES;1736;p99p100;shweal992j;;
ES;1736;p0p100;anninc992i;;
ES;1736;p99p100;shweal999j;;
ES;1736;p90p100;sptinc992j;;
ES;1736;p90p100;shweal992j;;
ES;1736;p0p100;anninc999i;;
ES;1737;p90p100;sptinc999j;;
ES;1737;p99p100;sptinc999j;;
ES;1737;p99p100;sptinc992j;;
ES;1737;p90p100;shweal999j;;
ES;1737;p99p100;shweal992j;;
ES;1737;p0p100;anninc992i;;
ES;1737;p99p100;shweal999j;;
ES;1737;p90p100;sptinc992j;;
ES;1737;p90p100;shweal992j;;
ES;1737;p0p100;anninc999i;;
ES;1738;p90p100;sptinc999j;;
ES;1738;p99p100;sptinc999j;;
ES;1738;p99p100;sptinc992j;;
ES;1738;p90p100;shweal999j;;
ES;1738;p99p100;shweal992j;;
ES;1738;p0p100;anninc992i;;
ES;1738;p99p100;shweal999j;;
ES;1738;p90p100;sptinc992j;;
ES;1738;p90p100;shweal992j;;
ES;1738;p0p100;anninc999i;;
ES;1739;p90p100;sptinc999j;;
ES;1739;p99p100;sptinc999j;;
ES;1739;p99p100;sptinc992j;;
ES;1739;p90p100;shweal999j;;
ES;1739;p99p100;shweal992j;;
ES;1739;p0p100;anninc992i;;
ES;1739;p99p100;shweal999j;;
ES;1739;p90p100;sptinc992j;;
ES;1739;p90p100;shweal992j;;
ES;1739;p0p100;anninc999i;;
ES;1740;p90p100;sptinc999j;;
ES;1740;p99p100;sptinc999j;;
ES;1740;p99p100;sptinc992j;;
ES;1740;p90p100;shweal999j;;
ES;1740;p99p100;shweal992j;;
ES;1740;p0p100;anninc992i;;
ES;1740;p99p100;shweal999j;;
ES;1740;p90p100;sptinc992j;;
ES;1740;p90p100;shweal992j;;
ES;1740;p0p100;anninc999i;;
ES;1741;p90p100;sptinc999j;;
ES;1741;p99p100;sptinc999j;;
ES;1741;p99p100;sptinc992j;;
ES;1741;p90p100;shweal999j;;
ES;1741;p99p100;shweal992j;;
ES;1741;p0p100;anninc992i;;
ES;1741;p99p100;shweal999j;;
ES;1741;p90p100;sptinc992j;;
ES;1741;p90p100;shweal992j;;
ES;1741;p0p100;anninc999i;;
ES;1742;p90p100;sptinc999j;;
ES;1742;p99p100;sptinc999j;;
ES;1742;p99p100;sptinc992j;;
ES;1742;p90p100;shweal999j;;
ES;1742;p99p100;shweal992j;;
ES;1742;p0p100;anninc992i;;
ES;1742;p99p100;shweal999j;;
ES;1742;p90p100;sptinc992j;;
ES;1742;p90p100;shweal992j;;
ES;1742;p0p100;anninc999i;;
ES;1743;p90p100;sptinc999j;;
ES;1743;p99p100;sptinc999j;;
ES;1743;p99p100;sptinc992j;;
ES;1743;p90p100;shweal999j;;
ES;1743;p99p100;shweal992j;;
ES;1743;p0p100;anninc992i;;
ES;1743;p99p100;shweal999j;;
ES;1743;p90p100;sptinc992j;;
ES;1743;p90p100;shweal992j;;
ES;1743;p0p100;anninc999i;;
ES;1744;p90p100;sptinc999j;;
ES;1744;p99p100;sptinc999j;;
ES;1744;p99p100;sptinc992j;;
ES;1744;p90p100;shweal999j;;
ES;1744;p99p100;shweal992j;;
ES;1744;p0p100;anninc992i;;
ES;1744;p99p100;shweal999j;;
ES;1744;p90p100;sptinc992j;;
ES;1744;p90p100;shweal992j;;
ES;1744;p0p100;anninc999i;;
ES;1745;p90p100;sptinc999j;;
ES;1745;p99p100;sptinc999j;;
ES;1745;p99p100;sptinc992j;;
ES;1745;p90p100;shweal999j;;
ES;1745;p99p100;shweal992j;;
ES;1745;p0p100;anninc992i;;
ES;1745;p99p100;shweal999j;;
ES;1745;p90p100;sptinc992j;;
ES;1745;p90p100;shweal992j;;
ES;1745;p0p100;anninc999i;;
ES;1746;p90p100;sptinc999j;;
ES;1746;p99p100;sptinc999j;;
ES;1746;p99p100;sptinc992j;;
ES;1746;p90p100;shweal999j;;
ES;1746;p99p100;shweal992j;;
ES;1746;p0p100;anninc992i;;
ES;1746;p99p100;shweal999j;;
ES;1746;p90p100;sptinc992j;;
ES;1746;p90p100;shweal992j;;
ES;1746;p0p100;anninc999i;;
ES;1747;p90p100;sptinc999j;;
ES;1747;p99p100;sptinc999j;;
ES;1747;p99p100;sptinc992j;;
ES;1747;p90p100;shweal999j;;
ES;1747;p99p100;shweal992j;;
ES;1747;p0p100;anninc992i;;
ES;1747;p99p100;shweal999j;;
ES;1747;p90p100;sptinc992j;;
ES;1747;p90p100;shweal992j;;
ES;1747;p0p100;anninc999i;;
ES;1748;p90p100;sptinc999j;;
ES;1748;p99p100;sptinc999j;;
ES;1748;p99p100;sptinc992j;;
ES;1748;p90p100;shweal999j;;
ES;1748;p99p100;shweal992j;;
ES;1748;p0p100;anninc992i;;
ES;1748;p99p100;shweal999j;;
ES;1748;p90p100;sptinc992j;;
ES;1748;p90p100;shweal992j;;
ES;1748;p0p100;anninc999i;;
ES;1749;p90p100;sptinc999j;;
ES;1749;p99p100;sptinc999j;;
ES;1749;p99p100;sptinc992j;;
ES;1749;p90p100;shweal999j;;
ES;1749;p99p100;shweal992j;;
ES;1749;p0p100;anninc992i;;
ES;1749;p99p100;shweal999j;;
ES;1749;p90p100;sptinc992j;;
ES;1749;p90p100;shweal992j;;
ES;1749;p0p100;anninc999i;;
ES;1750;p90p100;sptinc999j;;
ES;1750;p99p100;sptinc999j;;
ES;1750;p99p100;sptinc992j;;
ES;1750;p90p100;shweal999j;;
ES;1750;p99p100;shweal992j;;
ES;1750;p0p100;anninc992i;;
ES;1750;p99p100;shweal999j;;
ES;1750;p90p100;sptinc992j;;
ES;1750;p90p100;shweal992j;;
ES;1750;p0p100;anninc999i;;
ES;1751;p90p100;sptinc999j;;
ES;1751;p99p100;sptinc999j;;
ES;1751;p99p100;sptinc992j;;
ES;1751;p90p100;shweal999j;;
ES;1751;p99p100;shweal992j;;
ES;1751;p0p100;anninc992i;;
ES;1751;p99p100;shweal999j;;
ES;1751;p90p100;sptinc992j;;
ES;1751;p90p100;shweal992j;;
ES;1751;p0p100;anninc999i;;
ES;1752;p90p100;sptinc999j;;
ES;1752;p99p100;sptinc999j;;
ES;1752;p99p100;sptinc992j;;
ES;1752;p90p100;shweal999j;;
ES;1752;p99p100;shweal992j;;
ES;1752;p0p100;anninc992i;;
ES;1752;p99p100;shweal999j;;
ES;1752;p90p100;sptinc992j;;
ES;1752;p90p100;shweal992j;;
ES;1752;p0p100;anninc999i;;
ES;1753;p90p100;sptinc999j;;
ES;1753;p99p100;sptinc999j;;
ES;1753;p99p100;sptinc992j;;
ES;1753;p90p100;shweal999j;;
ES;1753;p99p100;shweal992j;;
ES;1753;p0p100;anninc992i;;
ES;1753;p99p100;shweal999j;;
ES;1753;p90p100;sptinc992j;;
ES;1753;p90p100;shweal992j;;
ES;1753;p0p100;anninc999i;;
ES;1754;p90p100;sptinc999j;;
ES;1754;p99p100;sptinc999j;;
ES;1754;p99p100;sptinc992j;;
ES;1754;p90p100;shweal999j;;
ES;1754;p99p100;shweal992j;;
ES;1754;p0p100;anninc992i;;
ES;1754;p99p100;shweal999j;;
ES;1754;p90p100;sptinc992j;;
ES;1754;p90p100;shweal992j;;
ES;1754;p0p100;anninc999i;;
ES;1755;p90p100;sptinc999j;;
ES;1755;p99p100;sptinc999j;;
ES;1755;p99p100;sptinc992j;;
ES;1755;p90p100;shweal999j;;
ES;1755;p99p100;shweal992j;;
ES;1755;p0p100;anninc992i;;
ES;1755;p99p100;shweal999j;;
ES;1755;p90p100;sptinc992j;;
ES;1755;p90p100;shweal992j;;
ES;1755;p0p100;anninc999i;;
ES;1756;p90p100;sptinc999j;;
ES;1756;p99p100;sptinc999j;;
ES;1756;p99p100;sptinc992j;;
ES;1756;p90p100;shweal999j;;
ES;1756;p99p100;shweal992j;;
ES;1756;p0p100;anninc992i;;
ES;1756;p99p100;shweal999j;;
ES;1756;p90p100;sptinc992j;;
ES;1756;p90p100;shweal992j;;
ES;1756;p0p100;anninc999i;;
ES;1757;p90p100;sptinc999j;;
ES;1757;p99p100;sptinc999j;;
ES;1757;p99p100;sptinc992j;;
ES;1757;p90p100;shweal999j;;
ES;1757;p99p100;shweal992j;;
ES;1757;p0p100;anninc992i;;
ES;1757;p99p100;shweal999j;;
ES;1757;p90p100;sptinc992j;;
ES;1757;p90p100;shweal992j;;
ES;1757;p0p100;anninc999i;;
ES;1758;p90p100;sptinc999j;;
ES;1758;p99p100;sptinc999j;;
ES;1758;p99p100;sptinc992j;;
ES;1758;p90p100;shweal999j;;
ES;1758;p99p100;shweal992j;;
ES;1758;p0p100;anninc992i;;
ES;1758;p99p100;shweal999j;;
ES;1758;p90p100;sptinc992j;;
ES;1758;p90p100;shweal992j;;
ES;1758;p0p100;anninc999i;;
ES;1759;p90p100;sptinc999j;;
ES;1759;p99p100;sptinc999j;;
ES;1759;p99p100;sptinc992j;;
ES;1759;p90p100;shweal999j;;
ES;1759;p99p100;shweal992j;;
ES;1759;p0p100;anninc992i;;
ES;1759;p99p100;shweal999j;;
ES;1759;p90p100;sptinc992j;;
ES;1759;p90p100;shweal992j;;
ES;1759;p0p100;anninc999i;;
ES;1760;p90p100;sptinc999j;;
ES;1760;p99p100;sptinc999j;;
ES;1760;p99p100;sptinc992j;;
ES;1760;p90p100;shweal999j;;
ES;1760;p99p100;shweal992j;;
ES;1760;p0p100;anninc992i;;
ES;1760;p99p100;shweal999j;;
ES;1760;p90p100;sptinc992j;;
ES;1760;p90p100;shweal992j;;
ES;1760;p0p100;anninc999i;;
ES;1761;p90p100;sptinc999j;;
ES;1761;p99p100;sptinc999j;;
ES;1761;p99p100;sptinc992j;;
ES;1761;p90p100;shweal999j;;
ES;1761;p99p100;shweal992j;;
ES;1761;p0p100;anninc992i;;
ES;1761;p99p100;shweal999j;;
ES;1761;p90p100;sptinc992j;;
ES;1761;p90p100;shweal992j;;
ES;1761;p0p100;anninc999i;;
ES;1762;p90p100;sptinc999j;;
ES;1762;p99p100;sptinc999j;;
ES;1762;p99p100;sptinc992j;;
ES;1762;p90p100;shweal999j;;
ES;1762;p99p100;shweal992j;;
ES;1762;p0p100;anninc992i;;
ES;1762;p99p100;shweal999j;;
ES;1762;p90p100;sptinc992j;;
ES;1762;p90p100;shweal992j;;
ES;1762;p0p100;anninc999i;;
ES;1763;p90p100;sptinc999j;;
ES;1763;p99p100;sptinc999j;;
ES;1763;p99p100;sptinc992j;;
ES;1763;p90p100;shweal999j;;
ES;1763;p99p100;shweal992j;;
ES;1763;p0p100;anninc992i;;
ES;1763;p99p100;shweal999j;;
ES;1763;p90p100;sptinc992j;;
ES;1763;p90p100;shweal992j;;
ES;1763;p0p100;anninc999i;;
ES;1764;p90p100;sptinc999j;;
ES;1764;p99p100;sptinc999j;;
ES;1764;p99p100;sptinc992j;;
ES;1764;p90p100;shweal999j;;
ES;1764;p99p100;shweal992j;;
ES;1764;p0p100;anninc992i;;
ES;1764;p99p100;shweal999j;;
ES;1764;p90p100;sptinc992j;;
ES;1764;p90p100;shweal992j;;
ES;1764;p0p100;anninc999i;;
ES;1765;p90p100;sptinc999j;;
ES;1765;p99p100;sptinc999j;;
ES;1765;p99p100;sptinc992j;;
ES;1765;p90p100;shweal999j;;
ES;1765;p99p100;shweal992j;;
ES;1765;p0p100;anninc992i;;
ES;1765;p99p100;shweal999j;;
ES;1765;p90p100;sptinc992j;;
ES;1765;p90p100;shweal992j;;
ES;1765;p0p100;anninc999i;;
ES;1766;p90p100;sptinc999j;;
ES;1766;p99p100;sptinc999j;;
ES;1766;p99p100;sptinc992j;;
ES;1766;p90p100;shweal999j;;
ES;1766;p99p100;shweal992j;;
ES;1766;p0p100;anninc992i;;
ES;1766;p99p100;shweal999j;;
ES;1766;p90p100;sptinc992j;;
ES;1766;p90p100;shweal992j;;
ES;1766;p0p100;anninc999i;;
ES;1767;p90p100;sptinc999j;;
ES;1767;p99p100;sptinc999j;;
ES;1767;p99p100;sptinc992j;;
ES;1767;p90p100;shweal999j;;
ES;1767;p99p100;shweal992j;;
ES;1767;p0p100;anninc992i;;
ES;1767;p99p100;shweal999j;;
ES;1767;p90p100;sptinc992j;;
ES;1767;p90p100;shweal992j;;
ES;1767;p0p100;anninc999i;;
ES;1768;p90p100;sptinc999j;;
ES;1768;p99p100;sptinc999j;;
ES;1768;p99p100;sptinc992j;;
ES;1768;p90p100;shweal999j;;
ES;1768;p99p100;shweal992j;;
ES;1768;p0p100;anninc992i;;
ES;1768;p99p100;shweal999j;;
ES;1768;p90p100;sptinc992j;;
ES;1768;p90p100;shweal992j;;
ES;1768;p0p100;anninc999i;;
ES;1769;p90p100;sptinc999j;;
ES;1769;p99p100;sptinc999j;;
ES;1769;p99p100;sptinc992j;;
ES;1769;p90p100;shweal999j;;
ES;1769;p99p100;shweal992j;;
ES;1769;p0p100;anninc992i;;
ES;1769;p99p100;shweal999j;;
ES;1769;p90p100;sptinc992j;;
ES;1769;p90p100;shweal992j;;
ES;1769;p0p100;anninc999i;;
ES;1770;p90p100;sptinc999j;;
ES;1770;p99p100;sptinc999j;;
ES;1770;p99p100;sptinc992j;;
ES;1770;p90p100;shweal999j;;
ES;1770;p99p100;shweal992j;;
ES;1770;p0p100;anninc992i;;
ES;1770;p99p100;shweal999j;;
ES;1770;p90p100;sptinc992j;;
ES;1770;p90p100;shweal992j;;
ES;1770;p0p100;anninc999i;;
ES;1771;p90p100;sptinc999j;;
ES;1771;p99p100;sptinc999j;;
ES;1771;p99p100;sptinc992j;;
ES;1771;p90p100;shweal999j;;
ES;1771;p99p100;shweal992j;;
ES;1771;p0p100;anninc992i;;
