country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1972,76.8,'000 tons or '000 head,low_value_consumption_cheese_product_000tons_or_000head,low_value_consumption — cheese — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,19968,fat-equivalent tons,low_value_consumption_cheese_fat_equivalent_tons,low_value_consumption — cheese — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,23.2,percent of total,low_value_consumption_cheese_pct_of_total,low_value_consumption — cheese — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,110.2,'000 tons or '000 head,low_value_consumption_cheese_product_000tons_or_000head,low_value_consumption — cheese — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,28652,fat-equivalent tons,low_value_consumption_cheese_fat_equivalent_tons,low_value_consumption — cheese — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,23.4,percent of total,low_value_consumption_cheese_pct_of_total,low_value_consumption — cheese — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,21.2,'000 tons or '000 head,low_value_consumption_butter_product_000tons_or_000head,low_value_consumption — butter — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,16960,fat-equivalent tons,low_value_consumption_butter_fat_equivalent_tons,low_value_consumption — butter — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,19.7,percent of total,low_value_consumption_butter_pct_of_total,low_value_consumption — butter — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,36.3,'000 tons or '000 head,low_value_consumption_butter_product_000tons_or_000head,low_value_consumption — butter — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,29040,fat-equivalent tons,low_value_consumption_butter_fat_equivalent_tons,low_value_consumption — butter — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,23.7,percent of total,low_value_consumption_butter_pct_of_total,low_value_consumption — butter — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,30.5,'000 tons or '000 head,low_value_consumption_butter_oil_product_000tons_or_000head,low_value_consumption — butter_oil — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,30461,fat-equivalent tons,low_value_consumption_butter_oil_fat_equivalent_tons,low_value_consumption — butter_oil — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,35.4,percent of total,low_value_consumption_butter_oil_pct_of_total,low_value_consumption — butter_oil — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,40.1,'000 tons or '000 head,low_value_consumption_butter_oil_product_000tons_or_000head,low_value_consumption — butter_oil — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,40100,fat-equivalent tons,low_value_consumption_butter_oil_fat_equivalent_tons,low_value_consumption — butter_oil — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,32.7,percent of total,low_value_consumption_butter_oil_pct_of_total,low_value_consumption — butter_oil — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,100.0,'000 tons or '000 head,high_cost_milk_supply_pure_bred_cows_product_000tons_or_000head,high_cost_milk_supply — pure_bred_cows — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,3300,fat-equivalent tons,high_cost_milk_supply_pure_bred_cows_fat_equivalent_tons,high_cost_milk_supply — pure_bred_cows — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,3.8,percent of total,high_cost_milk_supply_pure_bred_cows_pct_of_total,high_cost_milk_supply — pure_bred_cows — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,1203.0,'000 tons or '000 head,high_cost_milk_supply_pure_bred_cows_product_000tons_or_000head,high_cost_milk_supply — pure_bred_cows — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,39693,fat-equivalent tons,high_cost_milk_supply_pure_bred_cows_fat_equivalent_tons,high_cost_milk_supply — pure_bred_cows — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,32.4,percent of total,high_cost_milk_supply_pure_bred_cows_pct_of_total,high_cost_milk_supply — pure_bred_cows — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,96.0,'000 tons or '000 head,high_cost_milk_supply_cross_bred_cows_product_000tons_or_000head,high_cost_milk_supply — cross_bred_cows — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,3456,fat-equivalent tons,high_cost_milk_supply_cross_bred_cows_fat_equivalent_tons,high_cost_milk_supply — cross_bred_cows — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,4.0,percent of total,high_cost_milk_supply_cross_bred_cows_pct_of_total,high_cost_milk_supply — cross_bred_cows — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,96.0,'000 tons or '000 head,high_cost_milk_supply_cross_bred_cows_product_000tons_or_000head,high_cost_milk_supply — cross_bred_cows — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,3456,fat-equivalent tons,high_cost_milk_supply_cross_bred_cows_fat_equivalent_tons,high_cost_milk_supply — cross_bred_cows — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,2.8,percent of total,high_cost_milk_supply_cross_bred_cows_pct_of_total,high_cost_milk_supply — cross_bred_cows — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,840.0,'000 tons or '000 head,low_cost_milk_supply_local_cows_product_000tons_or_000head,low_cost_milk_supply — local_cows — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,33600,fat-equivalent tons,low_cost_milk_supply_local_cows_fat_equivalent_tons,low_cost_milk_supply — local_cows — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,39.0,percent of total,low_cost_milk_supply_local_cows_pct_of_total,low_cost_milk_supply — local_cows — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,840.0,'000 tons or '000 head,low_cost_milk_supply_local_cows_product_000tons_or_000head,low_cost_milk_supply — local_cows — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,33600,fat-equivalent tons,low_cost_milk_supply_local_cows_fat_equivalent_tons,low_cost_milk_supply — local_cows — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,27.5,percent of total,low_cost_milk_supply_local_cows_pct_of_total,low_cost_milk_supply — local_cows — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,264.0,'000 tons or '000 head,low_cost_milk_supply_goats_product_000tons_or_000head,low_cost_milk_supply — goats — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,17160,fat-equivalent tons,low_cost_milk_supply_goats_fat_equivalent_tons,low_cost_milk_supply — goats — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,19.9,percent of total,low_cost_milk_supply_goats_pct_of_total,low_cost_milk_supply — goats — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,264.0,'000 tons or '000 head,low_cost_milk_supply_goats_product_000tons_or_000head,low_cost_milk_supply — goats — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,17160,fat-equivalent tons,low_cost_milk_supply_goats_fat_equivalent_tons,low_cost_milk_supply — goats — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,14.0,percent of total,low_cost_milk_supply_goats_pct_of_total,low_cost_milk_supply — goats — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,384.0,'000 tons or '000 head,low_cost_milk_supply_sheep_product_000tons_or_000head,low_cost_milk_supply — sheep — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,24960,fat-equivalent tons,low_cost_milk_supply_sheep_fat_equivalent_tons,low_cost_milk_supply — sheep — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,29.0,percent of total,low_cost_milk_supply_sheep_pct_of_total,low_cost_milk_supply — sheep — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,384.0,'000 tons or '000 head,low_cost_milk_supply_sheep_product_000tons_or_000head,low_cost_milk_supply — sheep — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,24960,fat-equivalent tons,low_cost_milk_supply_sheep_fat_equivalent_tons,low_cost_milk_supply — sheep — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,20.4,percent of total,low_cost_milk_supply_sheep_pct_of_total,low_cost_milk_supply — sheep — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,45.0,'000 tons or '000 head,low_cost_milk_supply_buffaloes_product_000tons_or_000head,low_cost_milk_supply — buffaloes — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,3600,fat-equivalent tons,low_cost_milk_supply_buffaloes_fat_equivalent_tons,low_cost_milk_supply — buffaloes — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,4.2,percent of total,low_cost_milk_supply_buffaloes_pct_of_total,low_cost_milk_supply — buffaloes — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,45.0,'000 tons or '000 head,low_cost_milk_supply_buffaloes_product_000tons_or_000head,low_cost_milk_supply — buffaloes — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,3600,fat-equivalent tons,low_cost_milk_supply_buffaloes_fat_equivalent_tons,low_cost_milk_supply — buffaloes — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,2.9,percent of total,low_cost_milk_supply_buffaloes_pct_of_total,low_cost_milk_supply — buffaloes — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,86076,fat-equivalent tons,consumption_total_total_fat_equivalent_tons,consumption_total — total — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,100.0,percent of total,consumption_total_total_pct_of_total,consumption_total — total — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,122469,fat-equivalent tons,consumption_total_total_fat_equivalent_tons,consumption_total — total — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,100.0,percent of total,consumption_total_total_pct_of_total,consumption_total — total — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,1729.0,'000 tons or '000 head,supply_total_total_head_000_product_000tons_or_000head,supply_total — total_head_000 — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,86076,fat-equivalent tons,supply_total_total_head_000_fat_equivalent_tons,supply_total — total_head_000 — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1972,100.0,percent of total,supply_total_total_head_000_pct_of_total,supply_total — total_head_000 — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,2832.0,'000 tons or '000 head,supply_total_total_head_000_product_000tons_or_000head,supply_total — total_head_000 — product_000tons_or_000head,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,122469,fat-equivalent tons,supply_total_total_head_000_fat_equivalent_tons,supply_total — total_head_000 — fat_equivalent_tons,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
IRN,Iran,1977,100.0,percent of total,supply_total_total_head_000_pct_of_total,supply_total — total_head_000 — pct_of_total,wb1974-cep-statistical-appendix-dairy-consumption-supply,"product column = '000 head of livestock (supply side, assumes self-sufficiency)"
