country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,computed,notes
IRN,Iran,1965,0.2243,constant 2015 US$ (computed),public_sector_net.USD_REAL_2015,"Public sector (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,17.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),public_sector_net,Public sector (net),wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.231,current US$ (computed),public_sector_net.USD_NOMINAL,"Public sector (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.9609,constant 2015 US$ (computed),public_sector_net.USD_REAL_2015,"Public sector (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,19.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),public_sector_net,Public sector (net),wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.2601,current US$ (computed),public_sector_net.USD_NOMINAL,"Public sector (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,1.064,constant 2015 US$ (computed),public_sector_net.USD_REAL_2015,"Public sector (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,32.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),public_sector_net,Public sector (net),wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.4251,current US$ (computed),public_sector_net.USD_NOMINAL,"Public sector (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,1.7265,constant 2015 US$ (computed),public_sector_net.USD_REAL_2015,"Public sector (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,48.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),public_sector_net,Public sector (net),wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,0.6337,current US$ (computed),public_sector_net.USD_NOMINAL,"Public sector (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,2.4884,constant 2015 US$ (computed),public_sector_net.USD_REAL_2015,"Public sector (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,65.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),public_sector_net,Public sector (net),wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,0.8647,current US$ (computed),public_sector_net.USD_NOMINAL,"Public sector (net) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,3.3373,constant 2015 US$ (computed),public_sector_net.USD_REAL_2015,"Public sector (net) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,33.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_public_sector,Claims on public sector,wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.4383,current US$ (computed),claims_on_public_sector.USD_NOMINAL,"Claims on public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,1.8538,constant 2015 US$ (computed),claims_on_public_sector.USD_REAL_2015,"Claims on public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,39.6,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_public_sector,Claims on public sector,wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.5228,current US$ (computed),claims_on_public_sector.USD_NOMINAL,"Claims on public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,2.1663,constant 2015 US$ (computed),claims_on_public_sector.USD_REAL_2015,"Claims on public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,45.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_public_sector,Claims on public sector,wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.6033,current US$ (computed),claims_on_public_sector.USD_NOMINAL,"Claims on public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,2.5093,constant 2015 US$ (computed),claims_on_public_sector.USD_REAL_2015,"Claims on public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,51.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_public_sector,Claims on public sector,wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.6825,current US$ (computed),claims_on_public_sector.USD_NOMINAL,"Claims on public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,2.7923,constant 2015 US$ (computed),claims_on_public_sector.USD_REAL_2015,"Claims on public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,71.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_public_sector,Claims on public sector,wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.9413,current US$ (computed),claims_on_public_sector.USD_NOMINAL,"Claims on public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,3.823,constant 2015 US$ (computed),claims_on_public_sector.USD_REAL_2015,"Claims on public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,88.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_public_sector,Claims on public sector,wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,1.163,current US$ (computed),claims_on_public_sector.USD_NOMINAL,"Claims on public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,4.5672,constant 2015 US$ (computed),claims_on_public_sector.USD_REAL_2015,"Claims on public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,115.3,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_public_sector,Claims on public sector,wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,1.5221,current US$ (computed),claims_on_public_sector.USD_NOMINAL,"Claims on public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,5.8747,constant 2015 US$ (computed),claims_on_public_sector.USD_REAL_2015,"Claims on public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,21.4,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),deposits_of_public_sector,Deposits of public sector,wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.2825,current US$ (computed),deposits_of_public_sector.USD_NOMINAL,"Deposits of public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,1.1949,constant 2015 US$ (computed),deposits_of_public_sector.USD_REAL_2015,"Deposits of public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,35.5,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),deposits_of_public_sector,Deposits of public sector,wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,0.4686,current US$ (computed),deposits_of_public_sector.USD_NOMINAL,"Deposits of public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,1.942,constant 2015 US$ (computed),deposits_of_public_sector.USD_REAL_2015,"Deposits of public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,28.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),deposits_of_public_sector,Deposits of public sector,wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,0.3723,current US$ (computed),deposits_of_public_sector.USD_NOMINAL,"Deposits of public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,1.5484,constant 2015 US$ (computed),deposits_of_public_sector.USD_REAL_2015,"Deposits of public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,32.0,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),deposits_of_public_sector,Deposits of public sector,wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,0.4224,current US$ (computed),deposits_of_public_sector.USD_NOMINAL,"Deposits of public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,1.7283,constant 2015 US$ (computed),deposits_of_public_sector.USD_REAL_2015,"Deposits of public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,39.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),deposits_of_public_sector,Deposits of public sector,wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,0.5162,current US$ (computed),deposits_of_public_sector.USD_NOMINAL,"Deposits of public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,2.0965,constant 2015 US$ (computed),deposits_of_public_sector.USD_REAL_2015,"Deposits of public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,40.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),deposits_of_public_sector,Deposits of public sector,wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,0.5294,current US$ (computed),deposits_of_public_sector.USD_NOMINAL,"Deposits of public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,2.0788,constant 2015 US$ (computed),deposits_of_public_sector.USD_REAL_2015,"Deposits of public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,49.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),deposits_of_public_sector,Deposits of public sector,wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,0.6574,current US$ (computed),deposits_of_public_sector.USD_NOMINAL,"Deposits of public sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,2.5374,constant 2015 US$ (computed),deposits_of_public_sector.USD_REAL_2015,"Deposits of public sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,72.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_private_sector,Claims on private sector,wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,0.9624,current US$ (computed),claims_on_private_sector.USD_NOMINAL,"Claims on private sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,4.0705,constant 2015 US$ (computed),claims_on_private_sector.USD_REAL_2015,"Claims on private sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,88.1,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_private_sector,Claims on private sector,wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,1.163,current US$ (computed),claims_on_private_sector.USD_NOMINAL,"Claims on private sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,4.8195,constant 2015 US$ (computed),claims_on_private_sector.USD_REAL_2015,"Claims on private sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,102.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_private_sector,Claims on private sector,wb1971-table6.1-monetary-survey,1965/66,false,
IRN,Iran,1966,1.3492,current US$ (computed),claims_on_private_sector.USD_NOMINAL,"Claims on private sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,5.6115,constant 2015 US$ (computed),claims_on_private_sector.USD_REAL_2015,"Claims on private sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,121.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_private_sector,Claims on private sector,wb1971-table6.1-monetary-survey,1966/67,false,
IRN,Iran,1967,1.6,current US$ (computed),claims_on_private_sector.USD_NOMINAL,"Claims on private sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,6.5459,constant 2015 US$ (computed),claims_on_private_sector.USD_REAL_2015,"Claims on private sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,142.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_private_sector,Claims on private sector,wb1971-table6.1-monetary-survey,1967/68,false,
IRN,Iran,1968,1.8772,current US$ (computed),claims_on_private_sector.USD_NOMINAL,"Claims on private sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,7.6246,constant 2015 US$ (computed),claims_on_private_sector.USD_REAL_2015,"Claims on private sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,167.2,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_private_sector,Claims on private sector,wb1971-table6.1-monetary-survey,1968/69,false,
IRN,Iran,1969,2.2073,current US$ (computed),claims_on_private_sector.USD_NOMINAL,"Claims on private sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,8.6678,constant 2015 US$ (computed),claims_on_private_sector.USD_REAL_2015,"Claims on private sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,197.9,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),claims_on_private_sector,Claims on private sector,wb1971-table6.1-monetary-survey,1969/70,false,
IRN,Iran,1970,2.6125,current US$ (computed),claims_on_private_sector.USD_NOMINAL,"Claims on private sector (computed, nominal US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,10.0833,constant 2015 US$ (computed),claims_on_private_sector.USD_REAL_2015,"Claims on private sector (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1964,104.8,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),assets_liabilities_total,Assets = Liabilities (total),wb1971-table6.1-monetary-survey,1963/64,false,
IRN,Iran,1964,1.3835,current US$ (computed),assets_liabilities_total.USD_NOMINAL,"Assets = Liabilities (total) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1964,5.8516,constant 2015 US$ (computed),assets_liabilities_total.USD_REAL_2015,"Assets = Liabilities (total) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1963/64,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1964=75.75000007575, rebased CPI_1964=0.0532)"
IRN,Iran,1965,119.7,billion rials (year-end stock level; 1 US$ = 75.7 rials per report),assets_liabilities_total,Assets = Liabilities (total),wb1971-table6.1-monetary-survey,1964/65,false,
IRN,Iran,1965,1.5802,current US$ (computed),assets_liabilities_total.USD_NOMINAL,"Assets = Liabilities (total) (computed, nominal US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,6.5482,constant 2015 US$ (computed),assets_liabilities_total.USD_REAL_2015,"Assets = Liabilities (total) (computed, real 2015 US$)",wb1971-table6.1-monetary-survey,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
