fiscal_year_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset
1959/60,1960,Oil Revenue by Allocation (Accrual Basis),Plan Organization,130,million US dollars,Estimates by Plan Organization based on Government's statement to Bank of March 16 1959 on distribution of oil revenues (footnote 3/). [estimate],IRN,wb1960-table1-oil-revenues
1959/60,1960,Oil Revenue by Allocation (Accrual Basis),B.P.C.,7,million US dollars,Estimates by Plan Organization based on Government's statement to Bank of March 16 1959 on distribution of oil revenues (footnote 3/). [estimate],IRN,wb1960-table1-oil-revenues
1960/61,1961,Oil Revenue by Allocation (Accrual Basis),Total,280,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1960/61,1961,Oil Revenue by Allocation (Accrual Basis),Budget,103,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1960/61,1961,Oil Revenue by Allocation (Accrual Basis),NIOC,20,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1960/61,1961,Oil Revenue by Allocation (Accrual Basis),Plan Organization,150,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1960/61,1961,Oil Revenue by Allocation (Accrual Basis),B.P.C.,7,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1961/62,1962,Oil Revenue by Allocation (Accrual Basis),Total,302,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1961/62,1962,Oil Revenue by Allocation (Accrual Basis),Budget,111,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1961/62,1962,Oil Revenue by Allocation (Accrual Basis),NIOC,20,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1961/62,1962,Oil Revenue by Allocation (Accrual Basis),Plan Organization,162,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1961/62,1962,Oil Revenue by Allocation (Accrual Basis),B.P.C.,7,million US dollars,[estimate],IRN,wb1960-table1-oil-revenues
1962/63,1963,Oil Revenue by Allocation (Accrual Basis),Total,164,million US dollars,6 months (footnote 1/). [estimate],IRN,wb1960-table1-oil-revenues
1962/63,1963,Oil Revenue by Allocation (Accrual Basis),Budget,62.5,million US dollars,6 months (footnote 1/). [estimate],IRN,wb1960-table1-oil-revenues
1962/63,1963,Oil Revenue by Allocation (Accrual Basis),NIOC,10,million US dollars,6 months (footnote 1/). [estimate],IRN,wb1960-table1-oil-revenues
1962/63,1963,Oil Revenue by Allocation (Accrual Basis),Plan Organization,88,million US dollars,6 months (footnote 1/). [estimate],IRN,wb1960-table1-oil-revenues
1962/63,1963,Oil Revenue by Allocation (Accrual Basis),B.P.C.,3.5,million US dollars,6 months (footnote 1/). [estimate],IRN,wb1960-table1-oil-revenues
Sub-total (estimates),,Oil Revenue by Allocation (Accrual Basis),Total,1006,million US dollars,Assuming 8% per annum increase after 1959/60 (footnote 3/). [estimate_subtotal],IRN,wb1960-table1-oil-revenues
Sub-total (estimates),,Oil Revenue by Allocation (Accrual Basis),Budget,379.5,million US dollars,Assuming 8% per annum increase after 1959/60 (footnote 3/). [estimate_subtotal],IRN,wb1960-table1-oil-revenues
Sub-total (estimates),,Oil Revenue by Allocation (Accrual Basis),NIOC,70,million US dollars,Assuming 8% per annum increase after 1959/60 (footnote 3/). [estimate_subtotal],IRN,wb1960-table1-oil-revenues
Sub-total (estimates),,Oil Revenue by Allocation (Accrual Basis),Plan Organization,530,million US dollars,Assuming 8% per annum increase after 1959/60 (footnote 3/). [estimate_subtotal],IRN,wb1960-table1-oil-revenues
Sub-total (estimates),,Oil Revenue by Allocation (Accrual Basis),B.P.C.,24.5,million US dollars,Assuming 8% per annum increase after 1959/60 (footnote 3/). [estimate_subtotal],IRN,wb1960-table1-oil-revenues
