country_iso3,country_name,indicator_id,indicator_label,year,value,unit,source_dataset
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1971,29.765888475716196,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1972,32.22857534299051,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1973,29.24883941119737,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1974,24.933358840034987,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1975,29.746884808603347,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1976,31.472120895705917,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1977,33.48529569706424,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1978,42.768417659519116,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1979,50.019248853650836,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1980,59.59123471943193,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1981,58.229502087681965,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1982,55.31736188514961,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1983,51.19792528327187,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1986,61.52620201747827,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1987,60.48182204305611,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1988,64.40871536301137,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1989,63.46572788960344,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1990,53.68216924262978,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1991,47.61009793864834,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1992,44.32265738851086,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1993,39.08873596012265,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1994,39.57528818536179,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1995,36.44968509273069,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1996,35.23724280371015,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1997,37.221679916037175,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1998,40.13115237164235,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1999,36.29376992214591,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2000,37.15509485193834,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2001,40.87214626221722,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2002,37.85634770227529,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2003,39.19691075297732,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2004,38.76462150006186,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2005,41.530879281864465,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2006,47.06752922066625,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2007,47.39689844437657,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2008,44.29126200498143,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2009,53.254704526601884,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2010,54.1146898175522,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2011,47.48617951585959,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2012,55.56631192046923,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2013,51.99600325276096,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2014,60.96142032058432,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2015,76.76127206663695,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2016,79.13551893579887,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1960,24.061104203232652,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1961,22.842629414067044,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1962,23.226417863269745,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1963,25.365714255263022,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1964,21.834769866564905,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1965,23.65473103377469,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1966,23.497226803822425,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1967,24.70649227094799,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1968,24.01159980666989,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1969,26.473654812884007,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1970,25.512415735130983,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1971,23.501170960187352,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1972,26.600949251551658,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1973,29.424511316872426,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1974,19.177864682878063,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1975,22.811061067357773,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),1976,21.06790005721915,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2004,26.966878391243,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2005,20.246565816883603,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2006,20.83972090592318,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2007,24.504536970163997,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2008,23.51811898210405,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2009,35.81605996847579,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2010,37.881847775046175,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2011,34.095164145179254,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
