country_iso3,country_name,indicator_id,indicator_label,year,value,unit,source_dataset
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1974,17.94668,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1975,15.359,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1976,11.83322,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1977,15.26919,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1978,17.19843,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1979,20.72313,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1980,21.72951,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1981,29.69777,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1982,31.31811,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1983,26.55886,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1984,24.05061,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1985,16.92858,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1986,16.52155,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1987,20.92345,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1988,20.03206,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1989,39.43774,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1990,15.5277,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1991,12.46559,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1992,15.25075,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1993,18.01231,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1994,19.95494,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1995,19.67962,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1996,19.87604,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1997,21.55694,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1998,23.59099,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1999,24.1361,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2000,23.16742,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2001,20.15603,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2002,15.11567,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2003,10.62118,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2004,9.501288,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2005,10.41693,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2006,11.53239,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2007,12.61221,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2008,11.82273,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2009,11.99931,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2010,12.30231,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2011,13.54035,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2012,14.68924,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2013,15.18614,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2014,13.46689,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2015,14.08126,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2016,13.22519,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ARG,Argentina,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2017,15.37982,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1972,67.64436,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1973,71.36205,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1974,73.19468,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1975,76.71775,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1976,78.69515,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1977,75.62773,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1978,70.51376,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1979,69.80231,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1980,71.25195,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1981,74.65302,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1982,77.11376,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1983,72.3299,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1984,66.28973,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1985,64.31972,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1986,63.20094,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1987,66.28408,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1988,72.71713,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1989,77.06507,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1990,76.15124,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1991,77.64929,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1992,75.95321,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1993,74.22327,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1994,70.83528,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1995,70.15596,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1996,70.86543,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1997,75.91714,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1998,82.60453,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2001,94.93475,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2002,99.3184,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2003,106.5994,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2004,116.0122,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2005,135.9832,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2006,156.7602,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2007,167.9482,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2008,171.1881,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2009,173.9779,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2010,172.0157,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2011,167.7841,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2012,158.1583,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2013,146.4997,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2014,130.5989,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2015,119.2448,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2016,111.507,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2017,105.146,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2018,98.58469,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2019,93.7286,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2020,107.4602,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
ESP,Spain,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2021,96.41429,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1961,14.21835,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1962,12.97753,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1963,14.83352,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1964,16.46532,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1965,15.96772,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1966,17.20659,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1967,17.83092,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1968,19.00934,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1969,19.34586,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1970,20.9802,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1971,19.67152,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1972,20.46523,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1973,19.79746,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1974,15.3711,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1975,20.91927,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1976,21.68477,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1977,21.49024,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1979,25.73462,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1980,29.69509,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1981,26.1605,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1982,20.66915,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1983,19.81903,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1984,18.30482,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1985,19.25917,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1986,22.78181,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1987,21.54548,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1988,21.33046,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1989,22.70843,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1990,22.97867,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1991,22.42038,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1992,23.19095,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1993,20.85202,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1994,19.7057,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1995,16.68824,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1996,15.17698,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1997,16.60541,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1998,18.02192,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),1999,18.04328,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2000,26.24978,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2001,30.07961,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2002,29.10084,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2003,32.43325,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2004,35.07109,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2005,38.34815,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2006,44.63167,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2007,47.116,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2008,45.27071,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2009,49.17874,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2010,52.02736,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2011,49.30395,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2012,52.47657,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2013,46.93069,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2014,49.58678,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2015,56.83333,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRN,"Iran, Islamic Rep.",GFDD.DI.01,Private credit by deposit money banks to GDP (%),2016,64.37037,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1960,8.530099,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1961,9.14233,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1962,9.040112,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1963,9.186128,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1964,8.219668,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1968,13.61527,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1969,13.61757,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1970,14.0669,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1971,12.48024,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1972,12.66813,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1973,11.96631,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1974,6.964039,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1975,7.190448,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),1976,6.552356,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2004,1.266034,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2005,1.575838,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2006,2.259039,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
IRQ,Iraq,GFDD.DI.01,Private credit by deposit money banks to GDP (%),2007,2.47119,%,worldbank-gfdd/comparators-monetary-prices-2026-07-14
