country_iso3,country_name,indicator_id,indicator_label,year,value,unit,source_dataset
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1974,11.197504034456715,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1975,12.318127307889123,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1976,6.781383647388611,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1977,7.995632376163404,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1978,8.814426812043427,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1979,7.209104875809759,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1980,7.553900827522162,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1981,14.897582771563615,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1982,12.092392174808374,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1983,18.09142387432642,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1984,16.17870328225358,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1985,14.50271630537229,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1986,14.88773750262918,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1987,24.9548218563965,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1988,21.085383479497942,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1989,39.21779129108724,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1990,15.781608341316696,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1991,9.769593644772367,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1992,6.543915726910552,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1993,7.070887248864461,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1994,4.160774549409571,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1995,5.693465242164966,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1996,5.8880840419658655,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1997,6.20179642763241,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1998,6.305294645477938,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1999,7.3660479044028175,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2000,7.074031802061022,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2001,12.815628398929277,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2002,43.336223366818096,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2003,39.003813417857224,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2004,31.698436717715122,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2005,23.97863891126988,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2006,15.955725299522614,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2007,12.374156665320658,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2008,9.320015079082285,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2009,12.659365848242587,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2010,12.021005746907289,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2011,11.649469071068058,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2012,14.21001304708189,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2013,16.275145134340733,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2014,19.38008138648485,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2015,24.813164359988928,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2016,22.929761437779554,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2017,21.701524676176867,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2018,11.861362083763675,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2019,21.941402669923527,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2020,28.412131793186134,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2021,25.988409070094114,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2022,27.381915904181092,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2023,62.26604298951799,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2024,23.43924443529858,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2025,23.005560267423785,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2001,12.480490985194548,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2002,11.936474316566722,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2003,12.945459166320953,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2004,10.196160961050346,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2005,8.524849103889359,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2006,5.664314371686488,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2007,5.380120106798721,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2008,6.343488860442706,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2009,10.164307216283468,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2010,11.48071986594191,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2011,15.513291974286275,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2012,23.359016336475015,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2013,24.291962576000437,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2014,26.44085513340886,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2015,26.121043645916885,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2016,31.767897008549674,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2017,33.78793939269622,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2018,34.048764472776824,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2019,31.469319061026873,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2020,45.33675636327569,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2021,47.2973935509772,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2022,44.00263689044621,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2023,39.20592137196789,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2024,37.1685284727754,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1960,7.721220431091753,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1961,3.447233240245282,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1962,4.109269370331336,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1963,4.848081321982376,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1964,6.657287934172304,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1965,7.091322575350229,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1966,6.989569150607529,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1967,8.351966335370427,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1968,8.167416243628638,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1969,10.74062426829764,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1970,13.791559484646909,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1971,12.94386417017773,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1972,11.206158167234634,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1973,10.329994051790134,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1974,-2.830499768207375,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1975,-4.77279569665984,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1976,-2.575474635999419,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1977,-0.7688959528942079,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1979,5.527781513152609,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1980,22.263613867817718,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1981,33.415567744415206,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1982,36.8161914958184,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1983,25.031123241772065,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1986,39.09050501656781,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1987,41.05021121655062,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1988,44.50150510066321,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1989,41.74142807100065,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1990,30.632427311744248,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1991,23.663096050523055,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1992,17.83451622429873,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1993,11.505643611470969,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1994,16.142084699123068,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1995,12.501434164570679,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1996,11.472772133037704,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1997,9.591227146968183,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1998,12.29338775051445,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",1999,10.11775898922291,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2000,5.703632968389042,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2001,4.454485741723521,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2002,4.156932317713424,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2003,3.9132640700695083,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2004,1.2980686153265024,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2005,-0.8204757450004054,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2006,-2.9124046849267105,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2007,-3.026110037078653,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2008,-4.589498468927374,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2009,-3.4518823123662155,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,FS.AST.CGOV.GD.ZS,"Claims on central government, etc. (% GDP)",2010,0.5927444925827419,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
