country_iso3,country_name,indicator_id,indicator_label,year,value,unit,source_dataset
ARG,Argentina,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2021,18.07649890445887,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2022,17.893195301026047,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2023,17.77532740515219,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2024,16.860695833551592,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1972,17.956744428786056,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1973,18.1745731939194,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1974,18.056681480413765,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1975,19.09821875382343,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1976,18.86804646119552,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1977,20.64353494477793,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1978,21.549857085797054,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1979,22.050437696450896,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1980,21.98907113965363,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1981,21.878653843911845,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1982,22.9652384743889,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1983,23.770347562450358,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1984,23.555882095738788,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1985,24.92600066043083,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1986,26.474735137684164,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1987,27.72716214285061,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1988,27.48956210301925,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1989,28.86128846398181,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1990,27.970416853688224,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1991,28.52807880521022,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1992,29.176852656239333,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1993,29.08685363407695,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1994,28.42471072385406,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1995,29.935101757923256,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1996,29.67014762366396,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1997,29.396440263521466,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1998,29.838055004058976,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1999,30.00124319184466,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2000,29.762697102548145,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2001,29.91848299042168,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2002,28.68058964126422,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2003,28.171270601221153,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2004,28.430840209799563,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2005,29.18043102092182,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2006,29.677027113085288,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2007,30.346965915914105,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2008,26.73763430034375,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2009,24.421383237495224,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2010,26.424854592464335,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2011,25.923139544676193,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2012,25.87329289434768,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2013,27.921946235175284,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2014,28.31390183733754,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2015,27.539388765830935,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2016,27.128847063181734,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2017,27.03602661141994,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2018,27.752508504663954,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2019,27.839691794753175,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2020,29.223335877876117,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2021,30.12236599070478,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2022,29.742932254156116,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2023,29.649256456804522,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2024,29.670582627185087,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1972,24.78114779101403,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1973,26.26723967502421,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1974,45.66880971406157,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1975,46.09310798056532,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1976,39.49144437000808,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1977,38.548512462316154,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1978,31.60106918602566,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1979,27.949721656637195,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1980,21.17270152624185,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1981,23.903787530656086,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1982,25.36801060091082,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1983,21.949613883956886,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1984,20.040827401037543,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1985,18.748042481959494,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1986,12.602625376691426,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1987,12.93140615013133,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1988,12.127517422082832,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1989,14.064244135437576,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1990,17.41932688694004,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1991,15.58414362005172,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1992,17.082928595242798,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1993,20.662727506453724,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1994,22.151031478092236,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1995,22.750146787828236,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1996,22.835348262928154,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1997,21.50118821161827,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1998,17.32127953555333,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1999,22.488829303443776,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2000,21.628984074789454,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2001,21.950677738676184,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2002,23.993807906101612,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2003,24.063407900253956,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2004,24.69043345843169,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2005,30.92004883892082,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2006,29.955504399184367,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2007,28.46015167699949,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2008,26.436415045826866,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRN,Iran,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2009,25.37622815846789,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2014,39.16943641808796,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2015,30.595811618745323,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2016,27.584506989239653,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2017,34.56372567956168,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2018,39.061221799009914,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
IRQ,Iraq,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",2019,38.60382950653244,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ITA,Italy,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1973,23.622716776845863,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ITA,Italy,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1974,24.090177393567558,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ITA,Italy,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1975,24.42694262798181,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ITA,Italy,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1976,25.712272900326884,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ITA,Italy,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1977,26.722431980842938,% of GDP,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
