country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,computed,notes
IRN,Iran,1969,0.4092,current US$ (computed),money_and_quasi_money.USD_NOMINAL,"Money and Quasi Money (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,1.6071,constant 2015 US$ (computed),money_and_quasi_money.USD_REAL_2015,"Money and Quasi Money (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,32.3,"billion rials (year-over-year change, flow not level)",money_and_quasi_money,Money and Quasi Money,wb1971-table6.2-changes-money-quasi-money,1969/70,false,
IRN,Iran,1970,0.4264,current US$ (computed),money_and_quasi_money.USD_NOMINAL,"Money and Quasi Money (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,1.6457,constant 2015 US$ (computed),money_and_quasi_money.USD_REAL_2015,"Money and Quasi Money (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,30.2,"billion rials (year-over-year change, flow not level)",money_and_quasi_money,Money and Quasi Money,wb1971-table6.2-changes-money-quasi-money,proj_1970/71,false,
IRN,Iran,1971,0.3987,current US$ (computed),money_and_quasi_money.USD_NOMINAL,"Money and Quasi Money (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,1.4779,constant 2015 US$ (computed),money_and_quasi_money.USD_REAL_2015,"Money and Quasi Money (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1970,4.9,"billion rials (year-over-year change, flow not level)",money_and_quasi_money,Money and Quasi Money,wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,false,
IRN,Iran,1970,0.0647,current US$ (computed),money_and_quasi_money.USD_NOMINAL,"Money and Quasi Money (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,0.2497,constant 2015 US$ (computed),money_and_quasi_money.USD_REAL_2015,"Money and Quasi Money (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,3.2,"billion rials (year-over-year change, flow not level)",money_and_quasi_money,Money and Quasi Money,wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,false,
IRN,Iran,1971,0.0422,current US$ (computed),money_and_quasi_money.USD_NOMINAL,"Money and Quasi Money (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,0.1566,constant 2015 US$ (computed),money_and_quasi_money.USD_REAL_2015,"Money and Quasi Money (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,1.5,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,1964/65,false,
IRN,Iran,1965,0.0198,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.0821,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,1.4,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,1965/66,false,
IRN,Iran,1966,0.0185,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.0769,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,2.0,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,1966/67,false,
IRN,Iran,1967,0.0264,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.108,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,3.4,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,1967/68,false,
IRN,Iran,1968,0.0449,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,0.1823,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,3.3,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,1968/69,false,
IRN,Iran,1969,0.0436,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,0.1711,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,3.1,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,1969/70,false,
IRN,Iran,1970,0.0409,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,0.158,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-2.0,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,false,
IRN,Iran,1970,-0.0264,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.1019,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,-1.2,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation,Money and Quasi Money — Currency in Circulation,wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,false,
IRN,Iran,1971,-0.0158,current US$ (computed),money_and_quasi_money_currency_in_circulation.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,-0.0587,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,3.4,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,1964/65,false,
IRN,Iran,1965,0.0449,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.186,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,5.1,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,1965/66,false,
IRN,Iran,1966,0.0673,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.28,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,4.5,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,1966/67,false,
IRN,Iran,1967,0.0594,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.243,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,6.9,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,1967/68,false,
IRN,Iran,1968,0.0911,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,0.37,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,7.5,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,1968/69,false,
IRN,Iran,1969,0.099,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,0.3888,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1968/69,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,-0.5,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,1969/70,false,
IRN,Iran,1970,-0.0066,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.0255,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-2.2,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,false,
IRN,Iran,1970,-0.029,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.1121,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1969/70,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,0.9,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_demand_deposits,Money and Quasi Money — Demand Deposits,wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,false,
IRN,Iran,1971,0.0119,current US$ (computed),money_and_quasi_money_demand_deposits.USD_NOMINAL,"Money and Quasi Money — Demand Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,0.044,constant 2015 US$ (computed),money_and_quasi_money_demand_deposits.USD_REAL_2015,"Money and Quasi Money — Demand Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,first_6mo_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only,Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only),wb1971-table6.2-changes-money-quasi-money,1964/65,,
IRN,Iran,1966,,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only,Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only),wb1971-table6.2-changes-money-quasi-money,1965/66,,
IRN,Iran,1967,,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only,Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only),wb1971-table6.2-changes-money-quasi-money,1966/67,,
IRN,Iran,1968,,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only,Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only),wb1971-table6.2-changes-money-quasi-money,1967/68,,
IRN,Iran,1969,,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only,Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only),wb1971-table6.2-changes-money-quasi-money,1968/69,,
IRN,Iran,1970,,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only,Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only),wb1971-table6.2-changes-money-quasi-money,1969/70,,
IRN,Iran,1971,10.2,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only,Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only),wb1971-table6.2-changes-money-quasi-money,proj_1970/71,false,
IRN,Iran,1971,0.1347,current US$ (computed),money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only.USD_NOMINAL,"Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only) (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,0.4992,constant 2015 US$ (computed),money_and_quasi_money_currency_in_circulation_and_demand_deposits_combined_source_brackets_these_two_together_for_proj_1970_71_only.USD_REAL_2015,"Money and Quasi Money — Currency in Circulation and Demand Deposits (combined; source brackets these two together for Proj. 1970/71 only) (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,proj_1970/71,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1965,6.0,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,1964/65,false,
IRN,Iran,1965,0.0792,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1965,0.3282,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1964/65,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1965=75.75000007575, rebased CPI_1965=0.0543)"
IRN,Iran,1966,6.7,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,1965/66,false,
IRN,Iran,1966,0.0884,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,0.3679,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1965/66,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,8.7,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,1966/67,false,
IRN,Iran,1967,0.1149,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.4699,constant 2015 US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_REAL_2015,"Money and Quasi Money — Time and Savings Deposits (computed, real 2015 US$)",wb1971-table6.2-changes-money-quasi-money,1966/67,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,13.3,"billion rials (year-over-year change, flow not level)",money_and_quasi_money_time_and_savings_deposits,Money and Quasi Money — Time and Savings Deposits,wb1971-table6.2-changes-money-quasi-money,1967/68,false,
IRN,Iran,1968,0.1756,current US$ (computed),money_and_quasi_money_time_and_savings_deposits.USD_NOMINAL,"Money and Quasi Money — Time and Savings Deposits (computed, nominal US$)",wb1971-table6.2-changes-money-quasi-money,1967/68,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
