country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,computed,notes
IRN,Iran,1954,20,percent,first_seven_year_plan_actual_expenditure_vs_planned,First Seven-Year Plan actual expenditure vs. planned,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1928,15-16,percent,oil_revenue_share_of_total_government_revenue,Oil revenue share of total government revenue,iranica-fiscal-system-narrative-1921-1979,1928-1951,,
IRN,Iran,1955,45,percent,oil_revenue_share_of_total_government_revenue,Oil revenue share of total government revenue,iranica-fiscal-system-narrative-1921-1979,1955-1957,,
IRN,Iran,1965,51,percent,oil_revenue_share_of_total_government_revenue,Oil revenue share of total government revenue,iranica-fiscal-system-narrative-1921-1979,1965-1967,,
IRN,Iran,1975,>75,percent,oil_revenue_share_of_total_government_revenue,Oil revenue share of total government revenue,iranica-fiscal-system-narrative-1921-1979,1975-1977,,
IRN,Iran,1950,~30,percent,customs_revenue_as_ratio_of_dutiable_imports,Customs revenue as ratio of dutiable imports,iranica-fiscal-system-narrative-1921-1979,mid-1950s,,
IRN,Iran,1960,1.5,percent,effective_tax_rate_on_property_corporate_income,Effective tax rate on property/corporate income,iranica-fiscal-system-narrative-1921-1979,mid-1960s,,
IRN,Iran,1960,7-8,percent,effective_tax_rate_on_wages_and_salaries,Effective tax rate on wages and salaries,iranica-fiscal-system-narrative-1921-1979,mid-1960s,,
IRN,Iran,1950,~20,percent,government_absorption_investment_consumption_share_of_non_oil_gdp,Government absorption (investment+consumption) share of non-oil GDP,iranica-fiscal-system-narrative-1921-1979,late 1950s-early 1960s,,
IRN,Iran,1970,38,percent,government_absorption_share_of_non_oil_gdp,Government absorption share of non-oil GDP,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1977,58,percent,government_absorption_share_of_non_oil_gdp,Government absorption share of non-oil GDP,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1950,~7,percent,government_investment_share_of_gdp,Government investment share of GDP,iranica-fiscal-system-narrative-1921-1979,late 1950s,,
IRN,Iran,1971,12.5,percent,government_investment_share_of_gdp,Government investment share of GDP,iranica-fiscal-system-narrative-1921-1979,1971-1972,,
IRN,Iran,1975,18,percent,government_investment_share_of_gdp,Government investment share of GDP,iranica-fiscal-system-narrative-1921-1979,1975-1977,,
IRN,Iran,1963,21,percent,education_share_of_government_current_expenditure,Education share of government current expenditure,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1970,15,percent,education_share_of_government_current_expenditure,Education share of government current expenditure,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1976,12,percent,education_share_of_government_current_expenditure,Education share of government current expenditure,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1963,~4,percent,health_share_of_government_current_expenditure,Health share of government current expenditure,iranica-fiscal-system-narrative-1921-1979,1963-1976,,
IRN,Iran,1963,36,percent,general_administrative_expenditure_share,General administrative expenditure share,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1977,20,percent,general_administrative_expenditure_share,General administrative expenditure share,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1963,28,percent,military_expenditure_share_of_government_current_expenditure,Military expenditure share of government current expenditure,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1977,48,percent,military_expenditure_share_of_government_current_expenditure,Military expenditure share of government current expenditure,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1967,10-55,percent,general_income_tax_law_marginal_rate_range,General income tax law marginal rate range,iranica-fiscal-system-narrative-1921-1979,,,
IRN,Iran,1971,0.5-1,percent,income_tax_as_share_of_gnp,Income tax as share of GNP,iranica-fiscal-system-narrative-1921-1979,,,
