fiscal_year_ah,fiscal_year_western_end,document_type,hierarchy_level,revenue_rials,expenditure_rials,value_source,notes,country_iso3,source_file,extraction_method,source_page_note,revenue_usd_nominal,revenue_usd_real_2015,expenditure_usd_nominal,expenditure_usd_real_2015,currency_conversion_note
1373,1994,law (single copy on file),Part A: general govt budget,32303350987000,32303350987000,printed,,IRN,1373.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.13,12722028613.1933,39573020438.2106,12722028613.1933,39573020438.2106,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1994=2539.1666666666665, rebased CPI_1994=2.4248); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1994=2539.1666666666665, rebased CPI_1994=2.4248)"
1374,1995,law (single copy on file),Grand Total,96181181474000,96181181474000,printed,Part A/B not confidently legible at contact-sheet resolution this pass.,IRN,1374.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16 area,23930627777.0682,78732605033.3595,23930627777.0682,78732605033.3595,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1995=4019.1666666666665, rebased CPI_1995=3.6288); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1995=4019.1666666666665, rebased CPI_1995=3.6288)"
1375,1996,law (single copy on file),Grand Total,137242647323000,137242647323000,printed,"A+B(150,202,377,015,000) exceeds Grand Total by 12,959,729,692,000.",IRN,1375.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.10,31566361295.6127,87131034406.2262,31566361295.6127,87131034406.2262,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789)"
1375,1996,law (single copy on file),Part A: general govt budget,61123786321000,61123786321000,printed,A1+A2=A exact match.,IRN,1375.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.10,14058716881.3754,38805566876.3054,14058716881.3754,38805566876.3054,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789)"
1375,1996,law (single copy on file),Part A1: general revenue,55871178593000,55871178593000,printed,,IRN,1375.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.10,12850595961.8193,35470851657.6921,12850595961.8193,35470851657.6921,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789)"
1375,1996,law (single copy on file),Part A2: earmarked revenue,5252607728000,5252607728000,printed,,IRN,1375.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.10,1208120919.5561,3334715218.6132,1208120919.5561,3334715218.6132,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789)"
1375,1996,law (single copy on file),Part B: state cos/banks,89078590694000,89078590694000,printed,,IRN,1375.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.10,20488434407.2221,56553191752.0534,20488434407.2221,56553191752.0534,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1996=4347.75, rebased CPI_1996=4.6789)"
1376,1997,law (single copy on file),Grand Total,188622026268000,188622026268000,printed,"A+B(199,912,198,168,000) exceeds Grand Total by 11,290,171,900,000.",IRN,1376.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,39791577715.9433,102046977672.5974,39791577715.9433,102046977672.5974,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906)"
1376,1997,law (single copy on file),Part A: general govt budget,81466401970000,81466401970000,printed,A1+A2=A exact match.,IRN,1376.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,17186098195.2429,44074386578.2011,17186098195.2429,44074386578.2011,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906)"
1376,1997,law (single copy on file),Part A1: general revenue,75068788300000,75068788300000,printed,,IRN,1376.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,15836461853.2778,40613194095.7664,15836461853.2778,40613194095.7664,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906)"
1376,1997,law (single copy on file),Part A2: earmarked revenue,6397613670000,6397613670000,printed,,IRN,1376.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,1349636341.9651,3461192482.4347,1349636341.9651,3461192482.4347,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906)"
1376,1997,law (single copy on file),Part B: state cos/banks,118445796198000,118445796198000,printed,,IRN,1376.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,24987246705.9754,64080721425.6976,24987246705.9754,64080721425.6976,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1997=4740.25, rebased CPI_1997=5.4906)"
1377,1998,law (single copy on file),Grand Total,154336440230000,154336440230000,printed,,IRN,1377.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9,25933449314.0097,70840947166.9957,25933449314.0097,70840947166.9957,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716)"
1377,1998,law (single copy on file),Part A: general govt budget,90975880585000,90975880585000,printed,A1+A2(implied)=A by construction.,IRN,1377.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9,15286852440.2436,41758236359.401,15286852440.2436,41758236359.401,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716)"
1377,1998,law (single copy on file),Part A1: general revenue,81919704854000,81919704854000,printed,,IRN,1377.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9,13765125789.372,37601421121.6079,13765125789.372,37601421121.6079,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716)"
1377,1998,law (single copy on file),Part A2: earmarked revenue,9056175731000,9056175731000,implied residual (A-A1),"IMPLIED RESIDUAL (A-A1) -- printed A2 line ran off the sampled page image, not independently read.",IRN,1377.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9,1521726650.8717,4156815237.793,1521726650.8717,4156815237.793,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1998=5951.25, rebased CPI_1998=6.4716)"
1378,1999,law (single copy on file),Grand Total,276215162914000,276215162914000,printed,,IRN,1378.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9 area,32195723742.052,105590804153.1701,32195723742.052,105590804153.1701,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705)"
1378,1999,law (single copy on file),Part A: general govt budget,109699538793000,109699538793000,printed,A1+A2=A exact match.,IRN,1378.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9 area,12786611742.6348,41935650433.4674,12786611742.6348,41935650433.4674,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705)"
1378,1999,law (single copy on file),Part A1: general revenue,97553130008000,97553130008000,printed,,IRN,1378.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9 area,11370822625.2878,37292353310.8521,11370822625.2878,37292353310.8521,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705)"
1378,1999,law (single copy on file),Part A2: earmarked revenue,12146408785000,12146408785000,printed,,IRN,1378.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9 area,1415789117.3471,4643297122.6153,1415789117.3471,4643297122.6153,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_1999=8579.25, rebased CPI_1999=7.7705)"
1379,2000,law (single copy on file),Grand Total,360668147678000,360668147678000,printed,,IRN,1379.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.11 area,43779704145.662,120439752427.6196,43779704145.662,120439752427.6196,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954)"
1379,2000,law (single copy on file),Part A: general govt budget,127816181615000,127816181615000,printed,A1+A2(implied)=A by construction.,IRN,1379.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.11 area,15514967573.8173,42682308845.5761,15514967573.8173,42682308845.5761,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954)"
1379,2000,law (single copy on file),Part A1: general revenue,111335534000000,111335534000000,printed,,IRN,1379.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.11 area,13514464115.5585,37178842206.2943,13514464115.5585,37178842206.2943,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954)"
1379,2000,law (single copy on file),Part A2: earmarked revenue,16480647615000,16480647615000,implied residual (A-A1),"IMPLIED RESIDUAL (A-A1), printed A2 line not independently read.",IRN,1379.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.11 area,2000503458.2587,5503466639.2818,2000503458.2587,5503466639.2818,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2000=8238.25, rebased CPI_2000=8.8954)"
1380,2001,law (single copy on file),Grand Total,455978207935000,455978207935000,printed,"A+B(464,693,249,663,000) exceeds Grand Total by 8,715,041,728,000.",IRN,1380.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered pp.18-19,56936188206.6117,136840738446.5768,56936188206.6117,136840738446.5768,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982)"
1380,2001,law (single copy on file),Part A: general govt budget,164266872968000,164266872968000,printed,A1+A2=A exact match.,IRN,1380.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.19,20511352149.423,49297093168.2232,20511352149.423,49297093168.2232,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982)"
1380,2001,law (single copy on file),Part A1: general revenue,141154942668000,141154942668000,printed,,IRN,1380.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.19,17625457186.7267,42361117820.8473,17625457186.7267,42361117820.8473,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982)"
1380,2001,law (single copy on file),Part A2: earmarked revenue,23111930300000,23111930300000,printed,,IRN,1380.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.19,2885894962.6963,6935975347.3759,2885894962.6963,6935975347.3759,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982)"
1380,2001,law (single copy on file),Part B: state cos/banks,300426376695000,300426376695000,printed,,IRN,1380.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.19,37513048711.6947,90159061376.9718,37513048711.6947,90159061376.9718,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2001=8008.583333333333, rebased CPI_2001=9.8982)"
1381,2002,law (single copy on file),Grand Total,693302241029000,693302241029000,printed,Terminology shifts from درآمدها/هزینه‌ها to منابع/مصارف starting this year.,IRN,1381.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,86562692015.9815,181973153893.5463,86562692015.9815,181973153893.5463,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2002=8009.25, rebased CPI_2002=11.3173); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2002=8009.25, rebased CPI_2002=11.3173)"
1382,2003,law (single copy on file),Grand Total,968261119377000,968261119377000,printed,,IRN,1382.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,117155524290.1479,218208507867.4884,117155524290.1479,218208507867.4884,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2003=8264.75, rebased CPI_2003=13.181); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2003=8264.75, rebased CPI_2003=13.181)"
1382,2003,law (single copy on file),Part A: general resources of govt,436022833411000,436022833411000,printed,,IRN,1382.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16,52756929539.4295,98262638012.3436,52756929539.4295,98262638012.3436,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2003=8264.75, rebased CPI_2003=13.181); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2003=8264.75, rebased CPI_2003=13.181)"
1383,2004,law (single copy on file),Grand Total,1184506785841000,1184506785841000,printed,,IRN,1383.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.17,137493532889.2629,232605996100.0853,137493532889.2629,232605996100.0853,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2004=8615.0, rebased CPI_2004=15.1267); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2004=8615.0, rebased CPI_2004=15.1267)"
1383,2004,law (single copy on file),Part A: general resources of govt,459922436349000,459922436349000,printed,,IRN,1383.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.17,53386237533.256,90316676708.425,53386237533.256,90316676708.425,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2004=8615.0, rebased CPI_2004=15.1267); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2004=8615.0, rebased CPI_2004=15.1267)"
1384,2005,law (single copy on file),Grand Total,1589989770000000,1589989770000000,printed,Part A/B text located but digit reading not confidently resolved -- left blank rather than risk a wrong figure.,IRN,1384.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.16 area,177375030120.4819,275256444284.602,177375030120.4819,275256444284.602,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2005=8964.0, rebased CPI_2005=17.1587); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2005=8964.0, rebased CPI_2005=17.1587)"
1385,2006,law (single copy on file),Grand Total,1915105072000000,1915105072000000,printed,,IRN,1385.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string","rendered p.29 (427pp doc, front matter much longer)",207554467540.9125,301356300161.0887,207554467540.9125,301356300161.0887,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2006=9227.0, rebased CPI_2006=18.8773); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2006=9227.0, rebased CPI_2006=18.8773)"
1385,2006,law (single copy on file),Part B: state cos/banks,1372837678000000,1372837678000000,printed,"Part A full total not captured (only A2 fragment=39,025,803,000,000 seen), left blank.",IRN,1385.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.30,148784835591.1997,216026415162.5724,148784835591.1997,216026415162.5724,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2006=9227.0, rebased CPI_2006=18.8773); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2006=9227.0, rebased CPI_2006=18.8773)"
1386,2007,law (single copy on file),Grand Total,2316856559000000,2316856559000000,printed,"A+B(2,368,893,120,000,000) exceeds Grand Total by 52,036,561,000,000.",IRN,1386.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered pp.27-28,249661267133.6207,310697155559.3751,249661267133.6207,310697155559.3751,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508)"
1386,2007,law (single copy on file),Part A: general resources of govt,691827731000000,691827731000000,printed,A1+A2=A exact match.,IRN,1386.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.28,74550402047.4138,92776096700.4244,74550402047.4138,92776096700.4244,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508)"
1386,2007,law (single copy on file),Part A1: general revenue,639451657000000,639451657000000,printed,,IRN,1386.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.28,68906428556.0345,85752313916.8277,68906428556.0345,85752313916.8277,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508)"
1386,2007,law (single copy on file),Part A2: earmarked revenue,52376074000000,52376074000000,printed,,IRN,1386.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.28,5643973491.3793,7023782783.5967,5643973491.3793,7023782783.5967,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508)"
1386,2007,law (single copy on file),Part B: state cos/banks,1677065389000000,1677065389000000,printed,,IRN,1386.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.28,180718253125.0,224899311968.7462,180718253125.0,224899311968.7462,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2007=9280.0, rebased CPI_2007=22.1508)"
1387,2008,law (single copy on file),Grand Total,2902104582000000,2902104582000000,printed,,IRN,budget-1387.pdf,"pdftoppm -r 400 render + visual read, cross-checked words vs digit-string",rendered p.9,308046341365.0356,310325700300.8792,308046341365.0356,310325700300.8792,"revenue_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2008=9421.0, rebased CPI_2008=27.7794); expenditure_rials: computed via IRN official/parallel FX rate + CPI, base year 2015 (FX_2008=9421.0, rebased CPI_2008=27.7794)"
