REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
SAU,WEF_GCIHH_EOSQ035,2015,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2014,6.36,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2014,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2013,6.38,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2013,11,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2012,6.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2012,6,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2011,6.76,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2011,4,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2010,6.59,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2010,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2009,5.98,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2009,38,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2008,5.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2008,49,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2007,5.73,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ035,2007,40,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2017,5.39,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ034,2017,21,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ034,2016,5.74,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2016,15,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2015,5.78,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2015,14,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2014,5.62,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2014,17,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2013,5.88,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2013,15,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2012,6.34,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2012,4,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2011,6.46,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2011,2,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2010,6.11,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2010,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2009,5.1,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2009,55,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2008,4.82,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2008,67,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2007,5.19,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ034,2007,44,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2017,63.07,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_ENROL3GR,2017,40,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_ENROL3GR,2016,61.11,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2016,44,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2015,57.52,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2015,44,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2014,50.94,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2014,55,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2013,41.18,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2013,64,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2012,36.76,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2012,69,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2011,32.78,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2011,71,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2010,29.85,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2010,75,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2009,30.24,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2009,72,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2008,29.22,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2008,70,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2007,27.67,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL3GR,2007,66,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_CCRATING,2017,71.46,0_TO_100,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_CCRATING,2017,33,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_CCRATING,2016,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_CCRATING,2013,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2017,4.77,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ040,2017,22,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ040,2016,4.81,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2016,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2015,4.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2015,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2014,4.38,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2014,34,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2013,4.47,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2013,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2012,4.59,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2012,31,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2011,4.76,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2011,30,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2010,4.39,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2010,37,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2009,3.84,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ040,2009,58,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2017,10.81,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_BBSUBPC,2017,67,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_BBSUBPC,2016,12.01,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2016,63,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2015,10.36,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2015,66,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2014,7.33,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2014,73,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2013,6.85,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2013,72,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2012,5.73,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2012,71,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2011,5.45,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2011,67,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2010,5.59,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2010,66,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2009,4.08,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2009,60,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2008,0.87,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2008,74,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2007,0.08,SB_10P2_PS,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_BBSUBPC,2007,93,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2017,1983.92,KM,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_AIRSEATKM,2017,24,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_AIRSEATKM,2016,1778.86,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2016,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2015,1552.9,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2015,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2014,1433.85,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2014,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2013,1201.14,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2013,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2012,1065.37,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2012,25,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2011,1089.08,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2011,25,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2010,822.36,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2010,26,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2009,795.28,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2009,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2008,721.82,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2008,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2007,685.87,KM,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_AIRSEATKM,2007,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2017,108.29,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_ENROL2GR,2017,22,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_ENROL2GR,2016,108.29,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2016,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2015,116.17,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2015,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2014,116.17,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2014,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2013,107.27,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2013,17,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2012,100.57,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2012,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2011,96.81,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2011,40,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2010,94.56,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2010,43,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2009,93.92,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2009,45,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2008,96.3,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2008,39,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2007,87.55,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_ENROL2GR,2007,61,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2017,4.05,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ039,2017,33,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ039,2016,4.32,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2016,33,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2015,4.39,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2015,26,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2014,4.12,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2014,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2013,4.36,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2013,28,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2012,4.57,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2012,24,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2011,4.64,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2011,22,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2010,4.4,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2010,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2009,4.03,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ039,2009,44,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2017,5.16,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ041,2017,12,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SAU,WEF_GCIHH_EOSQ041,2016,5.22,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2016,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2015,5.19,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2015,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2014,5.15,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2014,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2013,5.3,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2013,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2012,5.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2012,5,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2011,5.79,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2011,3,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2010,5.44,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SAU,WEF_GCIHH_EOSQ041,2010,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
