country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed,notes
IRN,Iran,1960,19590,Rls million,milk_gross_value,Milk — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,258.6139,current US$ (computed),milk_gross_value.USD_NOMINAL,"Milk — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,1185.1696,constant 2015 US$ (computed),milk_gross_value.USD_REAL_2015,"Milk — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,25000,ton,wool_quantity,Wool — Quantity,wb1962-agriculturetable2-livestock-production-value,,
IRN,Iran,1960,1417,Rls million,wool_gross_value,Wool — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,18.7063,current US$ (computed),wool_gross_value.USD_NOMINAL,"Wool — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,85.7267,constant 2015 US$ (computed),wool_gross_value.USD_REAL_2015,"Wool — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,500,Rls million,goat_and_camel_hair_gross_value,Goat and camel hair — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,6.6007,current US$ (computed),goat_and_camel_hair_gross_value.USD_NOMINAL,"Goat and camel hair — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,30.2494,constant 2015 US$ (computed),goat_and_camel_hair_gross_value.USD_REAL_2015,"Goat and camel hair — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,515000,number,cattle_and_buffalo_hides_quantity,Cattle and buffalo hides — Quantity,wb1962-agriculturetable2-livestock-production-value,,
IRN,Iran,1960,23,Rls million,cattle_and_buffalo_hides_gross_value,Cattle and buffalo hides — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,0.3036,current US$ (computed),cattle_and_buffalo_hides_gross_value.USD_NOMINAL,"Cattle and buffalo hides — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,1.3915,constant 2015 US$ (computed),cattle_and_buffalo_hides_gross_value.USD_REAL_2015,"Cattle and buffalo hides — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,8500000,number,sheep_and_goat_hides_quantity,Sheep and goat hides — Quantity,wb1962-agriculturetable2-livestock-production-value,,
IRN,Iran,1960,170,Rls million,sheep_and_goat_hides_gross_value,Sheep and goat hides — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,2.2442,current US$ (computed),sheep_and_goat_hides_gross_value.USD_NOMINAL,"Sheep and goat hides — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,10.2848,constant 2015 US$ (computed),sheep_and_goat_hides_gross_value.USD_REAL_2015,"Sheep and goat hides — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,8500000,number,goat_intestines_quantity,Goat intestines — Quantity,wb1962-agriculturetable2-livestock-production-value,,
IRN,Iran,1960,119,Rls million,goat_intestines_gross_value,Goat intestines — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,1.571,current US$ (computed),goat_intestines_gross_value.USD_NOMINAL,"Goat intestines — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,7.1993,constant 2015 US$ (computed),goat_intestines_gross_value.USD_REAL_2015,"Goat intestines — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,515000,number,cow_intestines_quantity,Cow intestines — Quantity,wb1962-agriculturetable2-livestock-production-value,,
IRN,Iran,1960,3,Rls million,cow_intestines_gross_value,Cow intestines — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,0.0396,current US$ (computed),cow_intestines_gross_value.USD_NOMINAL,"Cow intestines — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,0.1815,constant 2015 US$ (computed),cow_intestines_gross_value.USD_REAL_2015,"Cow intestines — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,34854,Rls million,total_gross_value,Total — Gross Value,wb1962-agriculturetable2-livestock-production-value,false,
IRN,Iran,1960,460.1188,current US$ (computed),total_gross_value.USD_NOMINAL,"Total — Gross Value (computed, nominal US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
IRN,Iran,1960,2108.6217,constant 2015 US$ (computed),total_gross_value.USD_REAL_2015,"Total — Gross Value (computed, real 2015 US$)",wb1962-agriculturetable2-livestock-production-value,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1960=75.75000007575, rebased CPI_1960=0.0491)"
